param nf:= 100 ;
param nn:= 16 ;
param: E: d:=
 0 15 10
 0 1 10
 1 15 10
 1 2 10
 2 15 10
 2 3 10
 3 15 10
 3 4 10
 4 15 10
 4 5 10
 5 15 10
 5 6 10
 6 15 10
 6 7 10
 7 15 10
 7 8 10
 8 15 10
 8 9 10
 9 15 10
 9 10 10
 10 15 10
 10 11 10
 11 15 10
 11 12 10
 12 15 10
 12 13 10
 13 15 10
 13 14 10
 14 15 10
 14 0 10
 15 0 10
 1 0 10
 15 1 10
 2 1 10
 15 2 10
 3 2 10
 15 3 10
 4 3 10
 15 4 10
 5 4 10
 15 5 10
 6 5 10
 15 6 10
 7 6 10
 15 7 10
 8 7 10
 15 8 10
 9 8 10
 15 9 10
 10 9 10
 15 10 10
 11 10 10
 15 11 10
 12 11 10
 15 12 10
 13 12 10
 15 13 10
 14 13 10
 15 14 10
 0 14 10;
param s:=
25 0 15 1		25 0 1 1		25 1 15 1		25 1 2 1		25 2 15 1		25 2 3 1		25 3 15 1		25 3 4 1		25 4 15 1		25 4 5 1		25 5 15 1		25 5 6 1		25 6 15 1		25 6 7 1		25 7 15 1		25 7 8 1		25 8 15 1		25 8 9 1		25 9 15 1		25 9 10 1		25 10 15 1		25 10 11 1		25 11 15 1		25 11 12 1		25 12 15 1		25 12 13 1		25 13 15 1		25 13 14 1		25 14 15 1		25 14 0 1		25 15 0 1		25 1 0 1		25 15 1 1		25 2 1 1		25 15 2 1		25 3 2 1		25 15 3 1		25 4 3 1		25 15 4 1		25 5 4 1		25 15 5 1		25 6 5 1		25 15 6 1		25 7 6 1		25 15 7 1		25 8 7 1		25 15 8 1		25 9 8 1		25 15 9 1		25 10 9 1		25 15 10 1		25 11 10 1		25 15 11 1		25 12 11 1		25 15 12 1		25 13 12 1		25 15 13 1		25 14 13 1		25 15 14 1		25 0 14 1		
26 0 15 1		26 0 1 1		26 1 15 1		26 1 2 1		26 2 15 1		26 2 3 1		26 3 15 1		26 3 4 1		26 4 15 1		26 4 5 1		26 5 15 1		26 5 6 1		26 6 15 1		26 6 7 1		26 7 15 1		26 7 8 1		26 8 15 1		26 8 9 1		26 9 15 1		26 9 10 1		26 10 15 1		26 10 11 1		26 11 15 1		26 11 12 1		26 12 15 1		26 12 13 1		26 13 15 1		26 13 14 1		26 14 15 1		26 14 0 1		26 15 0 1		26 1 0 1		26 15 1 1		26 2 1 1		26 15 2 1		26 3 2 1		26 15 3 1		26 4 3 1		26 15 4 1		26 5 4 1		26 15 5 1		26 6 5 1		26 15 6 1		26 7 6 1		26 15 7 1		26 8 7 1		26 15 8 1		26 9 8 1		26 15 9 1		26 10 9 1		26 15 10 1		26 11 10 1		26 15 11 1		26 12 11 1		26 15 12 1		26 13 12 1		26 15 13 1		26 14 13 1		26 15 14 1		26 0 14 1		
27 0 15 1		27 0 1 1		27 1 15 1		27 1 2 1		27 2 15 1		27 2 3 1		27 3 15 1		27 3 4 1		27 4 15 1		27 4 5 1		27 5 15 1		27 5 6 1		27 6 15 1		27 6 7 1		27 7 15 1		27 7 8 1		27 8 15 1		27 8 9 1		27 9 15 1		27 9 10 1		27 10 15 1		27 10 11 1		27 11 15 1		27 11 12 1		27 12 15 1		27 12 13 1		27 13 15 1		27 13 14 1		27 14 15 1		27 14 0 1		27 15 0 1		27 1 0 1		27 15 1 1		27 2 1 1		27 15 2 1		27 3 2 1		27 15 3 1		27 4 3 1		27 15 4 1		27 5 4 1		27 15 5 1		27 6 5 1		27 15 6 1		27 7 6 1		27 15 7 1		27 8 7 1		27 15 8 1		27 9 8 1		27 15 9 1		27 10 9 1		27 15 10 1		27 11 10 1		27 15 11 1		27 12 11 1		27 15 12 1		27 13 12 1		27 15 13 1		27 14 13 1		27 15 14 1		27 0 14 1		
28 0 15 1		28 0 1 1		28 1 15 1		28 1 2 1		28 2 15 1		28 2 3 1		28 3 15 1		28 3 4 1		28 4 15 1		28 4 5 1		28 5 15 1		28 5 6 1		28 6 15 1		28 6 7 1		28 7 15 1		28 7 8 1		28 8 15 1		28 8 9 1		28 9 15 1		28 9 10 1		28 10 15 1		28 10 11 1		28 11 15 1		28 11 12 1		28 12 15 1		28 12 13 1		28 13 15 1		28 13 14 1		28 14 15 1		28 14 0 1		28 15 0 1		28 1 0 1		28 15 1 1		28 2 1 1		28 15 2 1		28 3 2 1		28 15 3 1		28 4 3 1		28 15 4 1		28 5 4 1		28 15 5 1		28 6 5 1		28 15 6 1		28 7 6 1		28 15 7 1		28 8 7 1		28 15 8 1		28 9 8 1		28 15 9 1		28 10 9 1		28 15 10 1		28 11 10 1		28 15 11 1		28 12 11 1		28 15 12 1		28 13 12 1		28 15 13 1		28 14 13 1		28 15 14 1		28 0 14 1		
29 0 15 1		29 0 1 1		29 1 15 1		29 1 2 1		29 2 15 1		29 2 3 1		29 3 15 1		29 3 4 1		29 4 15 1		29 4 5 1		29 5 15 1		29 5 6 1		29 6 15 1		29 6 7 1		29 7 15 1		29 7 8 1		29 8 15 1		29 8 9 1		29 9 15 1		29 9 10 1		29 10 15 1		29 10 11 1		29 11 15 1		29 11 12 1		29 12 15 1		29 12 13 1		29 13 15 1		29 13 14 1		29 14 15 1		29 14 0 1		29 15 0 1		29 1 0 1		29 15 1 1		29 2 1 1		29 15 2 1		29 3 2 1		29 15 3 1		29 4 3 1		29 15 4 1		29 5 4 1		29 15 5 1		29 6 5 1		29 15 6 1		29 7 6 1		29 15 7 1		29 8 7 1		29 15 8 1		29 9 8 1		29 15 9 1		29 10 9 1		29 15 10 1		29 11 10 1		29 15 11 1		29 12 11 1		29 15 12 1		29 13 12 1		29 15 13 1		29 14 13 1		29 15 14 1		29 0 14 1		
30 0 15 1		30 0 1 1		30 1 15 1		30 1 2 1		30 2 15 1		30 2 3 1		30 3 15 1		30 3 4 1		30 4 15 1		30 4 5 1		30 5 15 1		30 5 6 1		30 6 15 1		30 6 7 1		30 7 15 1		30 7 8 1		30 8 15 1		30 8 9 1		30 9 15 1		30 9 10 1		30 10 15 1		30 10 11 1		30 11 15 1		30 11 12 1		30 12 15 1		30 12 13 1		30 13 15 1		30 13 14 1		30 14 15 1		30 14 0 1		30 15 0 1		30 1 0 1		30 15 1 1		30 2 1 1		30 15 2 1		30 3 2 1		30 15 3 1		30 4 3 1		30 15 4 1		30 5 4 1		30 15 5 1		30 6 5 1		30 15 6 1		30 7 6 1		30 15 7 1		30 8 7 1		30 15 8 1		30 9 8 1		30 15 9 1		30 10 9 1		30 15 10 1		30 11 10 1		30 15 11 1		30 12 11 1		30 15 12 1		30 13 12 1		30 15 13 1		30 14 13 1		30 15 14 1		30 0 14 1		
31 0 15 1		31 0 1 1		31 1 15 1		31 1 2 1		31 2 15 1		31 2 3 1		31 3 15 1		31 3 4 1		31 4 15 1		31 4 5 1		31 5 15 1		31 5 6 1		31 6 15 1		31 6 7 1		31 7 15 1		31 7 8 1		31 8 15 1		31 8 9 1		31 9 15 1		31 9 10 1		31 10 15 1		31 10 11 1		31 11 15 1		31 11 12 1		31 12 15 1		31 12 13 1		31 13 15 1		31 13 14 1		31 14 15 1		31 14 0 1		31 15 0 1		31 1 0 1		31 15 1 1		31 2 1 1		31 15 2 1		31 3 2 1		31 15 3 1		31 4 3 1		31 15 4 1		31 5 4 1		31 15 5 1		31 6 5 1		31 15 6 1		31 7 6 1		31 15 7 1		31 8 7 1		31 15 8 1		31 9 8 1		31 15 9 1		31 10 9 1		31 15 10 1		31 11 10 1		31 15 11 1		31 12 11 1		31 15 12 1		31 13 12 1		31 15 13 1		31 14 13 1		31 15 14 1		31 0 14 1		
32 0 15 1		32 0 1 1		32 1 15 1		32 1 2 1		32 2 15 1		32 2 3 1		32 3 15 1		32 3 4 1		32 4 15 1		32 4 5 1		32 5 15 1		32 5 6 1		32 6 15 1		32 6 7 1		32 7 15 1		32 7 8 1		32 8 15 1		32 8 9 1		32 9 15 1		32 9 10 1		32 10 15 1		32 10 11 1		32 11 15 1		32 11 12 1		32 12 15 1		32 12 13 1		32 13 15 1		32 13 14 1		32 14 15 1		32 14 0 1		32 15 0 1		32 1 0 1		32 15 1 1		32 2 1 1		32 15 2 1		32 3 2 1		32 15 3 1		32 4 3 1		32 15 4 1		32 5 4 1		32 15 5 1		32 6 5 1		32 15 6 1		32 7 6 1		32 15 7 1		32 8 7 1		32 15 8 1		32 9 8 1		32 15 9 1		32 10 9 1		32 15 10 1		32 11 10 1		32 15 11 1		32 12 11 1		32 15 12 1		32 13 12 1		32 15 13 1		32 14 13 1		32 15 14 1		32 0 14 1		
33 0 15 1		33 0 1 1		33 1 15 1		33 1 2 1		33 2 15 1		33 2 3 1		33 3 15 1		33 3 4 1		33 4 15 1		33 4 5 1		33 5 15 1		33 5 6 1		33 6 15 1		33 6 7 1		33 7 15 1		33 7 8 1		33 8 15 1		33 8 9 1		33 9 15 1		33 9 10 1		33 10 15 1		33 10 11 1		33 11 15 1		33 11 12 1		33 12 15 1		33 12 13 1		33 13 15 1		33 13 14 1		33 14 15 1		33 14 0 1		33 15 0 1		33 1 0 1		33 15 1 1		33 2 1 1		33 15 2 1		33 3 2 1		33 15 3 1		33 4 3 1		33 15 4 1		33 5 4 1		33 15 5 1		33 6 5 1		33 15 6 1		33 7 6 1		33 15 7 1		33 8 7 1		33 15 8 1		33 9 8 1		33 15 9 1		33 10 9 1		33 15 10 1		33 11 10 1		33 15 11 1		33 12 11 1		33 15 12 1		33 13 12 1		33 15 13 1		33 14 13 1		33 15 14 1		33 0 14 1		
34 0 15 1		34 0 1 1		34 1 15 1		34 1 2 1		34 2 15 1		34 2 3 1		34 3 15 1		34 3 4 1		34 4 15 1		34 4 5 1		34 5 15 1		34 5 6 1		34 6 15 1		34 6 7 1		34 7 15 1		34 7 8 1		34 8 15 1		34 8 9 1		34 9 15 1		34 9 10 1		34 10 15 1		34 10 11 1		34 11 15 1		34 11 12 1		34 12 15 1		34 12 13 1		34 13 15 1		34 13 14 1		34 14 15 1		34 14 0 1		34 15 0 1		34 1 0 1		34 15 1 1		34 2 1 1		34 15 2 1		34 3 2 1		34 15 3 1		34 4 3 1		34 15 4 1		34 5 4 1		34 15 5 1		34 6 5 1		34 15 6 1		34 7 6 1		34 15 7 1		34 8 7 1		34 15 8 1		34 9 8 1		34 15 9 1		34 10 9 1		34 15 10 1		34 11 10 1		34 15 11 1		34 12 11 1		34 15 12 1		34 13 12 1		34 15 13 1		34 14 13 1		34 15 14 1		34 0 14 1		
35 0 15 1		35 0 1 1		35 1 15 1		35 1 2 1		35 2 15 1		35 2 3 1		35 3 15 1		35 3 4 1		35 4 15 1		35 4 5 1		35 5 15 1		35 5 6 1		35 6 15 1		35 6 7 1		35 7 15 1		35 7 8 1		35 8 15 1		35 8 9 1		35 9 15 1		35 9 10 1		35 10 15 1		35 10 11 1		35 11 15 1		35 11 12 1		35 12 15 1		35 12 13 1		35 13 15 1		35 13 14 1		35 14 15 1		35 14 0 1		35 15 0 1		35 1 0 1		35 15 1 1		35 2 1 1		35 15 2 1		35 3 2 1		35 15 3 1		35 4 3 1		35 15 4 1		35 5 4 1		35 15 5 1		35 6 5 1		35 15 6 1		35 7 6 1		35 15 7 1		35 8 7 1		35 15 8 1		35 9 8 1		35 15 9 1		35 10 9 1		35 15 10 1		35 11 10 1		35 15 11 1		35 12 11 1		35 15 12 1		35 13 12 1		35 15 13 1		35 14 13 1		35 15 14 1		35 0 14 1		
36 0 15 1		36 0 1 1		36 1 15 1		36 1 2 1		36 2 15 1		36 2 3 1		36 3 15 1		36 3 4 1		36 4 15 1		36 4 5 1		36 5 15 1		36 5 6 1		36 6 15 1		36 6 7 1		36 7 15 1		36 7 8 1		36 8 15 1		36 8 9 1		36 9 15 1		36 9 10 1		36 10 15 1		36 10 11 1		36 11 15 1		36 11 12 1		36 12 15 1		36 12 13 1		36 13 15 1		36 13 14 1		36 14 15 1		36 14 0 1		36 15 0 1		36 1 0 1		36 15 1 1		36 2 1 1		36 15 2 1		36 3 2 1		36 15 3 1		36 4 3 1		36 15 4 1		36 5 4 1		36 15 5 1		36 6 5 1		36 15 6 1		36 7 6 1		36 15 7 1		36 8 7 1		36 15 8 1		36 9 8 1		36 15 9 1		36 10 9 1		36 15 10 1		36 11 10 1		36 15 11 1		36 12 11 1		36 15 12 1		36 13 12 1		36 15 13 1		36 14 13 1		36 15 14 1		36 0 14 1		
37 0 15 1		37 0 1 1		37 1 15 1		37 1 2 1		37 2 15 1		37 2 3 1		37 3 15 1		37 3 4 1		37 4 15 1		37 4 5 1		37 5 15 1		37 5 6 1		37 6 15 1		37 6 7 1		37 7 15 1		37 7 8 1		37 8 15 1		37 8 9 1		37 9 15 1		37 9 10 1		37 10 15 1		37 10 11 1		37 11 15 1		37 11 12 1		37 12 15 1		37 12 13 1		37 13 15 1		37 13 14 1		37 14 15 1		37 14 0 1		37 15 0 1		37 1 0 1		37 15 1 1		37 2 1 1		37 15 2 1		37 3 2 1		37 15 3 1		37 4 3 1		37 15 4 1		37 5 4 1		37 15 5 1		37 6 5 1		37 15 6 1		37 7 6 1		37 15 7 1		37 8 7 1		37 15 8 1		37 9 8 1		37 15 9 1		37 10 9 1		37 15 10 1		37 11 10 1		37 15 11 1		37 12 11 1		37 15 12 1		37 13 12 1		37 15 13 1		37 14 13 1		37 15 14 1		37 0 14 1		
38 0 15 1		38 0 1 1		38 1 15 1		38 1 2 1		38 2 15 1		38 2 3 1		38 3 15 1		38 3 4 1		38 4 15 1		38 4 5 1		38 5 15 1		38 5 6 1		38 6 15 1		38 6 7 1		38 7 15 1		38 7 8 1		38 8 15 1		38 8 9 1		38 9 15 1		38 9 10 1		38 10 15 1		38 10 11 1		38 11 15 1		38 11 12 1		38 12 15 1		38 12 13 1		38 13 15 1		38 13 14 1		38 14 15 1		38 14 0 1		38 15 0 1		38 1 0 1		38 15 1 1		38 2 1 1		38 15 2 1		38 3 2 1		38 15 3 1		38 4 3 1		38 15 4 1		38 5 4 1		38 15 5 1		38 6 5 1		38 15 6 1		38 7 6 1		38 15 7 1		38 8 7 1		38 15 8 1		38 9 8 1		38 15 9 1		38 10 9 1		38 15 10 1		38 11 10 1		38 15 11 1		38 12 11 1		38 15 12 1		38 13 12 1		38 15 13 1		38 14 13 1		38 15 14 1		38 0 14 1		
39 0 15 1		39 0 1 1		39 1 15 1		39 1 2 1		39 2 15 1		39 2 3 1		39 3 15 1		39 3 4 1		39 4 15 1		39 4 5 1		39 5 15 1		39 5 6 1		39 6 15 1		39 6 7 1		39 7 15 1		39 7 8 1		39 8 15 1		39 8 9 1		39 9 15 1		39 9 10 1		39 10 15 1		39 10 11 1		39 11 15 1		39 11 12 1		39 12 15 1		39 12 13 1		39 13 15 1		39 13 14 1		39 14 15 1		39 14 0 1		39 15 0 1		39 1 0 1		39 15 1 1		39 2 1 1		39 15 2 1		39 3 2 1		39 15 3 1		39 4 3 1		39 15 4 1		39 5 4 1		39 15 5 1		39 6 5 1		39 15 6 1		39 7 6 1		39 15 7 1		39 8 7 1		39 15 8 1		39 9 8 1		39 15 9 1		39 10 9 1		39 15 10 1		39 11 10 1		39 15 11 1		39 12 11 1		39 15 12 1		39 13 12 1		39 15 13 1		39 14 13 1		39 15 14 1		39 0 14 1		
40 0 15 1		40 0 1 1		40 1 15 1		40 1 2 1		40 2 15 1		40 2 3 1		40 3 15 1		40 3 4 1		40 4 15 1		40 4 5 1		40 5 15 1		40 5 6 1		40 6 15 1		40 6 7 1		40 7 15 1		40 7 8 1		40 8 15 1		40 8 9 1		40 9 15 1		40 9 10 1		40 10 15 1		40 10 11 1		40 11 15 1		40 11 12 1		40 12 15 1		40 12 13 1		40 13 15 1		40 13 14 1		40 14 15 1		40 14 0 1		40 15 0 1		40 1 0 1		40 15 1 1		40 2 1 1		40 15 2 1		40 3 2 1		40 15 3 1		40 4 3 1		40 15 4 1		40 5 4 1		40 15 5 1		40 6 5 1		40 15 6 1		40 7 6 1		40 15 7 1		40 8 7 1		40 15 8 1		40 9 8 1		40 15 9 1		40 10 9 1		40 15 10 1		40 11 10 1		40 15 11 1		40 12 11 1		40 15 12 1		40 13 12 1		40 15 13 1		40 14 13 1		40 15 14 1		40 0 14 1		
41 0 15 1		41 0 1 1		41 1 15 1		41 1 2 1		41 2 15 1		41 2 3 1		41 3 15 1		41 3 4 1		41 4 15 1		41 4 5 1		41 5 15 1		41 5 6 1		41 6 15 1		41 6 7 1		41 7 15 1		41 7 8 1		41 8 15 1		41 8 9 1		41 9 15 1		41 9 10 1		41 10 15 1		41 10 11 1		41 11 15 1		41 11 12 1		41 12 15 1		41 12 13 1		41 13 15 1		41 13 14 1		41 14 15 1		41 14 0 1		41 15 0 1		41 1 0 1		41 15 1 1		41 2 1 1		41 15 2 1		41 3 2 1		41 15 3 1		41 4 3 1		41 15 4 1		41 5 4 1		41 15 5 1		41 6 5 1		41 15 6 1		41 7 6 1		41 15 7 1		41 8 7 1		41 15 8 1		41 9 8 1		41 15 9 1		41 10 9 1		41 15 10 1		41 11 10 1		41 15 11 1		41 12 11 1		41 15 12 1		41 13 12 1		41 15 13 1		41 14 13 1		41 15 14 1		41 0 14 1		
42 0 15 1		42 0 1 1		42 1 15 1		42 1 2 1		42 2 15 1		42 2 3 1		42 3 15 1		42 3 4 1		42 4 15 1		42 4 5 1		42 5 15 1		42 5 6 1		42 6 15 1		42 6 7 1		42 7 15 1		42 7 8 1		42 8 15 1		42 8 9 1		42 9 15 1		42 9 10 1		42 10 15 1		42 10 11 1		42 11 15 1		42 11 12 1		42 12 15 1		42 12 13 1		42 13 15 1		42 13 14 1		42 14 15 1		42 14 0 1		42 15 0 1		42 1 0 1		42 15 1 1		42 2 1 1		42 15 2 1		42 3 2 1		42 15 3 1		42 4 3 1		42 15 4 1		42 5 4 1		42 15 5 1		42 6 5 1		42 15 6 1		42 7 6 1		42 15 7 1		42 8 7 1		42 15 8 1		42 9 8 1		42 15 9 1		42 10 9 1		42 15 10 1		42 11 10 1		42 15 11 1		42 12 11 1		42 15 12 1		42 13 12 1		42 15 13 1		42 14 13 1		42 15 14 1		42 0 14 1		
43 0 15 1		43 0 1 1		43 1 15 1		43 1 2 1		43 2 15 1		43 2 3 1		43 3 15 1		43 3 4 1		43 4 15 1		43 4 5 1		43 5 15 1		43 5 6 1		43 6 15 1		43 6 7 1		43 7 15 1		43 7 8 1		43 8 15 1		43 8 9 1		43 9 15 1		43 9 10 1		43 10 15 1		43 10 11 1		43 11 15 1		43 11 12 1		43 12 15 1		43 12 13 1		43 13 15 1		43 13 14 1		43 14 15 1		43 14 0 1		43 15 0 1		43 1 0 1		43 15 1 1		43 2 1 1		43 15 2 1		43 3 2 1		43 15 3 1		43 4 3 1		43 15 4 1		43 5 4 1		43 15 5 1		43 6 5 1		43 15 6 1		43 7 6 1		43 15 7 1		43 8 7 1		43 15 8 1		43 9 8 1		43 15 9 1		43 10 9 1		43 15 10 1		43 11 10 1		43 15 11 1		43 12 11 1		43 15 12 1		43 13 12 1		43 15 13 1		43 14 13 1		43 15 14 1		43 0 14 1		
44 0 15 1		44 0 1 1		44 1 15 1		44 1 2 1		44 2 15 1		44 2 3 1		44 3 15 1		44 3 4 1		44 4 15 1		44 4 5 1		44 5 15 1		44 5 6 1		44 6 15 1		44 6 7 1		44 7 15 1		44 7 8 1		44 8 15 1		44 8 9 1		44 9 15 1		44 9 10 1		44 10 15 1		44 10 11 1		44 11 15 1		44 11 12 1		44 12 15 1		44 12 13 1		44 13 15 1		44 13 14 1		44 14 15 1		44 14 0 1		44 15 0 1		44 1 0 1		44 15 1 1		44 2 1 1		44 15 2 1		44 3 2 1		44 15 3 1		44 4 3 1		44 15 4 1		44 5 4 1		44 15 5 1		44 6 5 1		44 15 6 1		44 7 6 1		44 15 7 1		44 8 7 1		44 15 8 1		44 9 8 1		44 15 9 1		44 10 9 1		44 15 10 1		44 11 10 1		44 15 11 1		44 12 11 1		44 15 12 1		44 13 12 1		44 15 13 1		44 14 13 1		44 15 14 1		44 0 14 1		
45 0 15 1		45 0 1 1		45 1 15 1		45 1 2 1		45 2 15 1		45 2 3 1		45 3 15 1		45 3 4 1		45 4 15 1		45 4 5 1		45 5 15 1		45 5 6 1		45 6 15 1		45 6 7 1		45 7 15 1		45 7 8 1		45 8 15 1		45 8 9 1		45 9 15 1		45 9 10 1		45 10 15 1		45 10 11 1		45 11 15 1		45 11 12 1		45 12 15 1		45 12 13 1		45 13 15 1		45 13 14 1		45 14 15 1		45 14 0 1		45 15 0 1		45 1 0 1		45 15 1 1		45 2 1 1		45 15 2 1		45 3 2 1		45 15 3 1		45 4 3 1		45 15 4 1		45 5 4 1		45 15 5 1		45 6 5 1		45 15 6 1		45 7 6 1		45 15 7 1		45 8 7 1		45 15 8 1		45 9 8 1		45 15 9 1		45 10 9 1		45 15 10 1		45 11 10 1		45 15 11 1		45 12 11 1		45 15 12 1		45 13 12 1		45 15 13 1		45 14 13 1		45 15 14 1		45 0 14 1		
46 0 15 1		46 0 1 1		46 1 15 1		46 1 2 1		46 2 15 1		46 2 3 1		46 3 15 1		46 3 4 1		46 4 15 1		46 4 5 1		46 5 15 1		46 5 6 1		46 6 15 1		46 6 7 1		46 7 15 1		46 7 8 1		46 8 15 1		46 8 9 1		46 9 15 1		46 9 10 1		46 10 15 1		46 10 11 1		46 11 15 1		46 11 12 1		46 12 15 1		46 12 13 1		46 13 15 1		46 13 14 1		46 14 15 1		46 14 0 1		46 15 0 1		46 1 0 1		46 15 1 1		46 2 1 1		46 15 2 1		46 3 2 1		46 15 3 1		46 4 3 1		46 15 4 1		46 5 4 1		46 15 5 1		46 6 5 1		46 15 6 1		46 7 6 1		46 15 7 1		46 8 7 1		46 15 8 1		46 9 8 1		46 15 9 1		46 10 9 1		46 15 10 1		46 11 10 1		46 15 11 1		46 12 11 1		46 15 12 1		46 13 12 1		46 15 13 1		46 14 13 1		46 15 14 1		46 0 14 1		
47 0 15 1		47 0 1 1		47 1 15 1		47 1 2 1		47 2 15 1		47 2 3 1		47 3 15 1		47 3 4 1		47 4 15 1		47 4 5 1		47 5 15 1		47 5 6 1		47 6 15 1		47 6 7 1		47 7 15 1		47 7 8 1		47 8 15 1		47 8 9 1		47 9 15 1		47 9 10 1		47 10 15 1		47 10 11 1		47 11 15 1		47 11 12 1		47 12 15 1		47 12 13 1		47 13 15 1		47 13 14 1		47 14 15 1		47 14 0 1		47 15 0 1		47 1 0 1		47 15 1 1		47 2 1 1		47 15 2 1		47 3 2 1		47 15 3 1		47 4 3 1		47 15 4 1		47 5 4 1		47 15 5 1		47 6 5 1		47 15 6 1		47 7 6 1		47 15 7 1		47 8 7 1		47 15 8 1		47 9 8 1		47 15 9 1		47 10 9 1		47 15 10 1		47 11 10 1		47 15 11 1		47 12 11 1		47 15 12 1		47 13 12 1		47 15 13 1		47 14 13 1		47 15 14 1		47 0 14 1		
48 0 15 1		48 0 1 1		48 1 15 1		48 1 2 1		48 2 15 1		48 2 3 1		48 3 15 1		48 3 4 1		48 4 15 1		48 4 5 1		48 5 15 1		48 5 6 1		48 6 15 1		48 6 7 1		48 7 15 1		48 7 8 1		48 8 15 1		48 8 9 1		48 9 15 1		48 9 10 1		48 10 15 1		48 10 11 1		48 11 15 1		48 11 12 1		48 12 15 1		48 12 13 1		48 13 15 1		48 13 14 1		48 14 15 1		48 14 0 1		48 15 0 1		48 1 0 1		48 15 1 1		48 2 1 1		48 15 2 1		48 3 2 1		48 15 3 1		48 4 3 1		48 15 4 1		48 5 4 1		48 15 5 1		48 6 5 1		48 15 6 1		48 7 6 1		48 15 7 1		48 8 7 1		48 15 8 1		48 9 8 1		48 15 9 1		48 10 9 1		48 15 10 1		48 11 10 1		48 15 11 1		48 12 11 1		48 15 12 1		48 13 12 1		48 15 13 1		48 14 13 1		48 15 14 1		48 0 14 1		
49 0 15 1		49 0 1 1		49 1 15 1		49 1 2 1		49 2 15 1		49 2 3 1		49 3 15 1		49 3 4 1		49 4 15 1		49 4 5 1		49 5 15 1		49 5 6 1		49 6 15 1		49 6 7 1		49 7 15 1		49 7 8 1		49 8 15 1		49 8 9 1		49 9 15 1		49 9 10 1		49 10 15 1		49 10 11 1		49 11 15 1		49 11 12 1		49 12 15 1		49 12 13 1		49 13 15 1		49 13 14 1		49 14 15 1		49 14 0 1		49 15 0 1		49 1 0 1		49 15 1 1		49 2 1 1		49 15 2 1		49 3 2 1		49 15 3 1		49 4 3 1		49 15 4 1		49 5 4 1		49 15 5 1		49 6 5 1		49 15 6 1		49 7 6 1		49 15 7 1		49 8 7 1		49 15 8 1		49 9 8 1		49 15 9 1		49 10 9 1		49 15 10 1		49 11 10 1		49 15 11 1		49 12 11 1		49 15 12 1		49 13 12 1		49 15 13 1		49 14 13 1		49 15 14 1		49 0 14 1		
50 0 15 1		50 0 1 1		50 1 15 1		50 1 2 1		50 2 15 1		50 2 3 1		50 3 15 1		50 3 4 1		50 4 15 1		50 4 5 1		50 5 15 1		50 5 6 1		50 6 15 1		50 6 7 1		50 7 15 1		50 7 8 1		50 8 15 1		50 8 9 1		50 9 15 1		50 9 10 1		50 10 15 1		50 10 11 1		50 11 15 1		50 11 12 1		50 12 15 1		50 12 13 1		50 13 15 1		50 13 14 1		50 14 15 1		50 14 0 1		50 15 0 1		50 1 0 1		50 15 1 1		50 2 1 1		50 15 2 1		50 3 2 1		50 15 3 1		50 4 3 1		50 15 4 1		50 5 4 1		50 15 5 1		50 6 5 1		50 15 6 1		50 7 6 1		50 15 7 1		50 8 7 1		50 15 8 1		50 9 8 1		50 15 9 1		50 10 9 1		50 15 10 1		50 11 10 1		50 15 11 1		50 12 11 1		50 15 12 1		50 13 12 1		50 15 13 1		50 14 13 1		50 15 14 1		50 0 14 1		
51 0 15 1		51 0 1 1		51 1 15 1		51 1 2 1		51 2 15 1		51 2 3 1		51 3 15 1		51 3 4 1		51 4 15 1		51 4 5 1		51 5 15 1		51 5 6 1		51 6 15 1		51 6 7 1		51 7 15 1		51 7 8 1		51 8 15 1		51 8 9 1		51 9 15 1		51 9 10 1		51 10 15 1		51 10 11 1		51 11 15 1		51 11 12 1		51 12 15 1		51 12 13 1		51 13 15 1		51 13 14 1		51 14 15 1		51 14 0 1		51 15 0 1		51 1 0 1		51 15 1 1		51 2 1 1		51 15 2 1		51 3 2 1		51 15 3 1		51 4 3 1		51 15 4 1		51 5 4 1		51 15 5 1		51 6 5 1		51 15 6 1		51 7 6 1		51 15 7 1		51 8 7 1		51 15 8 1		51 9 8 1		51 15 9 1		51 10 9 1		51 15 10 1		51 11 10 1		51 15 11 1		51 12 11 1		51 15 12 1		51 13 12 1		51 15 13 1		51 14 13 1		51 15 14 1		51 0 14 1		
52 0 15 1		52 0 1 1		52 1 15 1		52 1 2 1		52 2 15 1		52 2 3 1		52 3 15 1		52 3 4 1		52 4 15 1		52 4 5 1		52 5 15 1		52 5 6 1		52 6 15 1		52 6 7 1		52 7 15 1		52 7 8 1		52 8 15 1		52 8 9 1		52 9 15 1		52 9 10 1		52 10 15 1		52 10 11 1		52 11 15 1		52 11 12 1		52 12 15 1		52 12 13 1		52 13 15 1		52 13 14 1		52 14 15 1		52 14 0 1		52 15 0 1		52 1 0 1		52 15 1 1		52 2 1 1		52 15 2 1		52 3 2 1		52 15 3 1		52 4 3 1		52 15 4 1		52 5 4 1		52 15 5 1		52 6 5 1		52 15 6 1		52 7 6 1		52 15 7 1		52 8 7 1		52 15 8 1		52 9 8 1		52 15 9 1		52 10 9 1		52 15 10 1		52 11 10 1		52 15 11 1		52 12 11 1		52 15 12 1		52 13 12 1		52 15 13 1		52 14 13 1		52 15 14 1		52 0 14 1		
