param nf:= 100 ;
param nn:= 16 ;
param: E: d:=
 0 1 10
 0 4 10
 1 2 10
 1 5 10
 2 3 10
 2 6 10
 3 7 10
 4 5 10
 4 8 10
 5 6 10
 5 9 10
 6 7 10
 6 10 10
 7 11 10
 8 9 10
 8 12 10
 9 10 10
 9 13 10
 10 11 10
 10 14 10
 11 15 10
 12 13 10
 13 14 10
 14 15 10
 1 0 10
 4 0 10
 2 1 10
 5 1 10
 3 2 10
 6 2 10
 7 3 10
 5 4 10
 8 4 10
 6 5 10
 9 5 10
 7 6 10
 10 6 10
 11 7 10
 9 8 10
 12 8 10
 10 9 10
 13 9 10
 11 10 10
 14 10 10
 15 11 10
 13 12 10
 14 13 10
 15 14 10;
param s:=
32 0 1 1		32 0 4 1		32 1 2 1		32 1 5 1		32 2 3 1		32 2 6 1		32 3 7 1		32 4 5 1		32 4 8 1		32 5 6 1		32 5 9 1		32 6 7 1		32 6 10 1		32 7 11 1		32 8 9 1		32 8 12 1		32 9 10 1		32 9 13 1		32 10 11 1		32 10 14 1		32 11 15 1		32 12 13 1		32 13 14 1		32 14 15 1		32 1 0 1		32 4 0 1		32 2 1 1		32 5 1 1		32 3 2 1		32 6 2 1		32 7 3 1		32 5 4 1		32 8 4 1		32 6 5 1		32 9 5 1		32 7 6 1		32 10 6 1		32 11 7 1		32 9 8 1		32 12 8 1		32 10 9 1		32 13 9 1		32 11 10 1		32 14 10 1		32 15 11 1		32 13 12 1		32 14 13 1		32 15 14 1		
33 0 1 1		33 0 4 1		33 1 2 1		33 1 5 1		33 2 3 1		33 2 6 1		33 3 7 1		33 4 5 1		33 4 8 1		33 5 6 1		33 5 9 1		33 6 7 1		33 6 10 1		33 7 11 1		33 8 9 1		33 8 12 1		33 9 10 1		33 9 13 1		33 10 11 1		33 10 14 1		33 11 15 1		33 12 13 1		33 13 14 1		33 14 15 1		33 1 0 1		33 4 0 1		33 2 1 1		33 5 1 1		33 3 2 1		33 6 2 1		33 7 3 1		33 5 4 1		33 8 4 1		33 6 5 1		33 9 5 1		33 7 6 1		33 10 6 1		33 11 7 1		33 9 8 1		33 12 8 1		33 10 9 1		33 13 9 1		33 11 10 1		33 14 10 1		33 15 11 1		33 13 12 1		33 14 13 1		33 15 14 1		
34 0 1 1		34 0 4 1		34 1 2 1		34 1 5 1		34 2 3 1		34 2 6 1		34 3 7 1		34 4 5 1		34 4 8 1		34 5 6 1		34 5 9 1		34 6 7 1		34 6 10 1		34 7 11 1		34 8 9 1		34 8 12 1		34 9 10 1		34 9 13 1		34 10 11 1		34 10 14 1		34 11 15 1		34 12 13 1		34 13 14 1		34 14 15 1		34 1 0 1		34 4 0 1		34 2 1 1		34 5 1 1		34 3 2 1		34 6 2 1		34 7 3 1		34 5 4 1		34 8 4 1		34 6 5 1		34 9 5 1		34 7 6 1		34 10 6 1		34 11 7 1		34 9 8 1		34 12 8 1		34 10 9 1		34 13 9 1		34 11 10 1		34 14 10 1		34 15 11 1		34 13 12 1		34 14 13 1		34 15 14 1		
35 0 1 1		35 0 4 1		35 1 2 1		35 1 5 1		35 2 3 1		35 2 6 1		35 3 7 1		35 4 5 1		35 4 8 1		35 5 6 1		35 5 9 1		35 6 7 1		35 6 10 1		35 7 11 1		35 8 9 1		35 8 12 1		35 9 10 1		35 9 13 1		35 10 11 1		35 10 14 1		35 11 15 1		35 12 13 1		35 13 14 1		35 14 15 1		35 1 0 1		35 4 0 1		35 2 1 1		35 5 1 1		35 3 2 1		35 6 2 1		35 7 3 1		35 5 4 1		35 8 4 1		35 6 5 1		35 9 5 1		35 7 6 1		35 10 6 1		35 11 7 1		35 9 8 1		35 12 8 1		35 10 9 1		35 13 9 1		35 11 10 1		35 14 10 1		35 15 11 1		35 13 12 1		35 14 13 1		35 15 14 1		
36 0 1 1		36 0 4 1		36 1 2 1		36 1 5 1		36 2 3 1		36 2 6 1		36 3 7 1		36 4 5 1		36 4 8 1		36 5 6 1		36 5 9 1		36 6 7 1		36 6 10 1		36 7 11 1		36 8 9 1		36 8 12 1		36 9 10 1		36 9 13 1		36 10 11 1		36 10 14 1		36 11 15 1		36 12 13 1		36 13 14 1		36 14 15 1		36 1 0 1		36 4 0 1		36 2 1 1		36 5 1 1		36 3 2 1		36 6 2 1		36 7 3 1		36 5 4 1		36 8 4 1		36 6 5 1		36 9 5 1		36 7 6 1		36 10 6 1		36 11 7 1		36 9 8 1		36 12 8 1		36 10 9 1		36 13 9 1		36 11 10 1		36 14 10 1		36 15 11 1		36 13 12 1		36 14 13 1		36 15 14 1		
37 0 1 1		37 0 4 1		37 1 2 1		37 1 5 1		37 2 3 1		37 2 6 1		37 3 7 1		37 4 5 1		37 4 8 1		37 5 6 1		37 5 9 1		37 6 7 1		37 6 10 1		37 7 11 1		37 8 9 1		37 8 12 1		37 9 10 1		37 9 13 1		37 10 11 1		37 10 14 1		37 11 15 1		37 12 13 1		37 13 14 1		37 14 15 1		37 1 0 1		37 4 0 1		37 2 1 1		37 5 1 1		37 3 2 1		37 6 2 1		37 7 3 1		37 5 4 1		37 8 4 1		37 6 5 1		37 9 5 1		37 7 6 1		37 10 6 1		37 11 7 1		37 9 8 1		37 12 8 1		37 10 9 1		37 13 9 1		37 11 10 1		37 14 10 1		37 15 11 1		37 13 12 1		37 14 13 1		37 15 14 1		
38 0 1 1		38 0 4 1		38 1 2 1		38 1 5 1		38 2 3 1		38 2 6 1		38 3 7 1		38 4 5 1		38 4 8 1		38 5 6 1		38 5 9 1		38 6 7 1		38 6 10 1		38 7 11 1		38 8 9 1		38 8 12 1		38 9 10 1		38 9 13 1		38 10 11 1		38 10 14 1		38 11 15 1		38 12 13 1		38 13 14 1		38 14 15 1		38 1 0 1		38 4 0 1		38 2 1 1		38 5 1 1		38 3 2 1		38 6 2 1		38 7 3 1		38 5 4 1		38 8 4 1		38 6 5 1		38 9 5 1		38 7 6 1		38 10 6 1		38 11 7 1		38 9 8 1		38 12 8 1		38 10 9 1		38 13 9 1		38 11 10 1		38 14 10 1		38 15 11 1		38 13 12 1		38 14 13 1		38 15 14 1		
39 0 1 1		39 0 4 1		39 1 2 1		39 1 5 1		39 2 3 1		39 2 6 1		39 3 7 1		39 4 5 1		39 4 8 1		39 5 6 1		39 5 9 1		39 6 7 1		39 6 10 1		39 7 11 1		39 8 9 1		39 8 12 1		39 9 10 1		39 9 13 1		39 10 11 1		39 10 14 1		39 11 15 1		39 12 13 1		39 13 14 1		39 14 15 1		39 1 0 1		39 4 0 1		39 2 1 1		39 5 1 1		39 3 2 1		39 6 2 1		39 7 3 1		39 5 4 1		39 8 4 1		39 6 5 1		39 9 5 1		39 7 6 1		39 10 6 1		39 11 7 1		39 9 8 1		39 12 8 1		39 10 9 1		39 13 9 1		39 11 10 1		39 14 10 1		39 15 11 1		39 13 12 1		39 14 13 1		39 15 14 1		
40 0 1 1		40 0 4 1		40 1 2 1		40 1 5 1		40 2 3 1		40 2 6 1		40 3 7 1		40 4 5 1		40 4 8 1		40 5 6 1		40 5 9 1		40 6 7 1		40 6 10 1		40 7 11 1		40 8 9 1		40 8 12 1		40 9 10 1		40 9 13 1		40 10 11 1		40 10 14 1		40 11 15 1		40 12 13 1		40 13 14 1		40 14 15 1		40 1 0 1		40 4 0 1		40 2 1 1		40 5 1 1		40 3 2 1		40 6 2 1		40 7 3 1		40 5 4 1		40 8 4 1		40 6 5 1		40 9 5 1		40 7 6 1		40 10 6 1		40 11 7 1		40 9 8 1		40 12 8 1		40 10 9 1		40 13 9 1		40 11 10 1		40 14 10 1		40 15 11 1		40 13 12 1		40 14 13 1		40 15 14 1		
41 0 1 1		41 0 4 1		41 1 2 1		41 1 5 1		41 2 3 1		41 2 6 1		41 3 7 1		41 4 5 1		41 4 8 1		41 5 6 1		41 5 9 1		41 6 7 1		41 6 10 1		41 7 11 1		41 8 9 1		41 8 12 1		41 9 10 1		41 9 13 1		41 10 11 1		41 10 14 1		41 11 15 1		41 12 13 1		41 13 14 1		41 14 15 1		41 1 0 1		41 4 0 1		41 2 1 1		41 5 1 1		41 3 2 1		41 6 2 1		41 7 3 1		41 5 4 1		41 8 4 1		41 6 5 1		41 9 5 1		41 7 6 1		41 10 6 1		41 11 7 1		41 9 8 1		41 12 8 1		41 10 9 1		41 13 9 1		41 11 10 1		41 14 10 1		41 15 11 1		41 13 12 1		41 14 13 1		41 15 14 1		
42 0 1 1		42 0 4 1		42 1 2 1		42 1 5 1		42 2 3 1		42 2 6 1		42 3 7 1		42 4 5 1		42 4 8 1		42 5 6 1		42 5 9 1		42 6 7 1		42 6 10 1		42 7 11 1		42 8 9 1		42 8 12 1		42 9 10 1		42 9 13 1		42 10 11 1		42 10 14 1		42 11 15 1		42 12 13 1		42 13 14 1		42 14 15 1		42 1 0 1		42 4 0 1		42 2 1 1		42 5 1 1		42 3 2 1		42 6 2 1		42 7 3 1		42 5 4 1		42 8 4 1		42 6 5 1		42 9 5 1		42 7 6 1		42 10 6 1		42 11 7 1		42 9 8 1		42 12 8 1		42 10 9 1		42 13 9 1		42 11 10 1		42 14 10 1		42 15 11 1		42 13 12 1		42 14 13 1		42 15 14 1		
43 0 1 1		43 0 4 1		43 1 2 1		43 1 5 1		43 2 3 1		43 2 6 1		43 3 7 1		43 4 5 1		43 4 8 1		43 5 6 1		43 5 9 1		43 6 7 1		43 6 10 1		43 7 11 1		43 8 9 1		43 8 12 1		43 9 10 1		43 9 13 1		43 10 11 1		43 10 14 1		43 11 15 1		43 12 13 1		43 13 14 1		43 14 15 1		43 1 0 1		43 4 0 1		43 2 1 1		43 5 1 1		43 3 2 1		43 6 2 1		43 7 3 1		43 5 4 1		43 8 4 1		43 6 5 1		43 9 5 1		43 7 6 1		43 10 6 1		43 11 7 1		43 9 8 1		43 12 8 1		43 10 9 1		43 13 9 1		43 11 10 1		43 14 10 1		43 15 11 1		43 13 12 1		43 14 13 1		43 15 14 1		
44 0 1 1		44 0 4 1		44 1 2 1		44 1 5 1		44 2 3 1		44 2 6 1		44 3 7 1		44 4 5 1		44 4 8 1		44 5 6 1		44 5 9 1		44 6 7 1		44 6 10 1		44 7 11 1		44 8 9 1		44 8 12 1		44 9 10 1		44 9 13 1		44 10 11 1		44 10 14 1		44 11 15 1		44 12 13 1		44 13 14 1		44 14 15 1		44 1 0 1		44 4 0 1		44 2 1 1		44 5 1 1		44 3 2 1		44 6 2 1		44 7 3 1		44 5 4 1		44 8 4 1		44 6 5 1		44 9 5 1		44 7 6 1		44 10 6 1		44 11 7 1		44 9 8 1		44 12 8 1		44 10 9 1		44 13 9 1		44 11 10 1		44 14 10 1		44 15 11 1		44 13 12 1		44 14 13 1		44 15 14 1		
45 0 1 1		45 0 4 1		45 1 2 1		45 1 5 1		45 2 3 1		45 2 6 1		45 3 7 1		45 4 5 1		45 4 8 1		45 5 6 1		45 5 9 1		45 6 7 1		45 6 10 1		45 7 11 1		45 8 9 1		45 8 12 1		45 9 10 1		45 9 13 1		45 10 11 1		45 10 14 1		45 11 15 1		45 12 13 1		45 13 14 1		45 14 15 1		45 1 0 1		45 4 0 1		45 2 1 1		45 5 1 1		45 3 2 1		45 6 2 1		45 7 3 1		45 5 4 1		45 8 4 1		45 6 5 1		45 9 5 1		45 7 6 1		45 10 6 1		45 11 7 1		45 9 8 1		45 12 8 1		45 10 9 1		45 13 9 1		45 11 10 1		45 14 10 1		45 15 11 1		45 13 12 1		45 14 13 1		45 15 14 1		
46 0 1 1		46 0 4 1		46 1 2 1		46 1 5 1		46 2 3 1		46 2 6 1		46 3 7 1		46 4 5 1		46 4 8 1		46 5 6 1		46 5 9 1		46 6 7 1		46 6 10 1		46 7 11 1		46 8 9 1		46 8 12 1		46 9 10 1		46 9 13 1		46 10 11 1		46 10 14 1		46 11 15 1		46 12 13 1		46 13 14 1		46 14 15 1		46 1 0 1		46 4 0 1		46 2 1 1		46 5 1 1		46 3 2 1		46 6 2 1		46 7 3 1		46 5 4 1		46 8 4 1		46 6 5 1		46 9 5 1		46 7 6 1		46 10 6 1		46 11 7 1		46 9 8 1		46 12 8 1		46 10 9 1		46 13 9 1		46 11 10 1		46 14 10 1		46 15 11 1		46 13 12 1		46 14 13 1		46 15 14 1		
47 0 1 1		47 0 4 1		47 1 2 1		47 1 5 1		47 2 3 1		47 2 6 1		47 3 7 1		47 4 5 1		47 4 8 1		47 5 6 1		47 5 9 1		47 6 7 1		47 6 10 1		47 7 11 1		47 8 9 1		47 8 12 1		47 9 10 1		47 9 13 1		47 10 11 1		47 10 14 1		47 11 15 1		47 12 13 1		47 13 14 1		47 14 15 1		47 1 0 1		47 4 0 1		47 2 1 1		47 5 1 1		47 3 2 1		47 6 2 1		47 7 3 1		47 5 4 1		47 8 4 1		47 6 5 1		47 9 5 1		47 7 6 1		47 10 6 1		47 11 7 1		47 9 8 1		47 12 8 1		47 10 9 1		47 13 9 1		47 11 10 1		47 14 10 1		47 15 11 1		47 13 12 1		47 14 13 1		47 15 14 1		
48 0 1 1		48 0 4 1		48 1 2 1		48 1 5 1		48 2 3 1		48 2 6 1		48 3 7 1		48 4 5 1		48 4 8 1		48 5 6 1		48 5 9 1		48 6 7 1		48 6 10 1		48 7 11 1		48 8 9 1		48 8 12 1		48 9 10 1		48 9 13 1		48 10 11 1		48 10 14 1		48 11 15 1		48 12 13 1		48 13 14 1		48 14 15 1		48 1 0 1		48 4 0 1		48 2 1 1		48 5 1 1		48 3 2 1		48 6 2 1		48 7 3 1		48 5 4 1		48 8 4 1		48 6 5 1		48 9 5 1		48 7 6 1		48 10 6 1		48 11 7 1		48 9 8 1		48 12 8 1		48 10 9 1		48 13 9 1		48 11 10 1		48 14 10 1		48 15 11 1		48 13 12 1		48 14 13 1		48 15 14 1		
49 0 1 1		49 0 4 1		49 1 2 1		49 1 5 1		49 2 3 1		49 2 6 1		49 3 7 1		49 4 5 1		49 4 8 1		49 5 6 1		49 5 9 1		49 6 7 1		49 6 10 1		49 7 11 1		49 8 9 1		49 8 12 1		49 9 10 1		49 9 13 1		49 10 11 1		49 10 14 1		49 11 15 1		49 12 13 1		49 13 14 1		49 14 15 1		49 1 0 1		49 4 0 1		49 2 1 1		49 5 1 1		49 3 2 1		49 6 2 1		49 7 3 1		49 5 4 1		49 8 4 1		49 6 5 1		49 9 5 1		49 7 6 1		49 10 6 1		49 11 7 1		49 9 8 1		49 12 8 1		49 10 9 1		49 13 9 1		49 11 10 1		49 14 10 1		49 15 11 1		49 13 12 1		49 14 13 1		49 15 14 1		
50 0 1 1		50 0 4 1		50 1 2 1		50 1 5 1		50 2 3 1		50 2 6 1		50 3 7 1		50 4 5 1		50 4 8 1		50 5 6 1		50 5 9 1		50 6 7 1		50 6 10 1		50 7 11 1		50 8 9 1		50 8 12 1		50 9 10 1		50 9 13 1		50 10 11 1		50 10 14 1		50 11 15 1		50 12 13 1		50 13 14 1		50 14 15 1		50 1 0 1		50 4 0 1		50 2 1 1		50 5 1 1		50 3 2 1		50 6 2 1		50 7 3 1		50 5 4 1		50 8 4 1		50 6 5 1		50 9 5 1		50 7 6 1		50 10 6 1		50 11 7 1		50 9 8 1		50 12 8 1		50 10 9 1		50 13 9 1		50 11 10 1		50 14 10 1		50 15 11 1		50 13 12 1		50 14 13 1		50 15 14 1		
51 0 1 1		51 0 4 1		51 1 2 1		51 1 5 1		51 2 3 1		51 2 6 1		51 3 7 1		51 4 5 1		51 4 8 1		51 5 6 1		51 5 9 1		51 6 7 1		51 6 10 1		51 7 11 1		51 8 9 1		51 8 12 1		51 9 10 1		51 9 13 1		51 10 11 1		51 10 14 1		51 11 15 1		51 12 13 1		51 13 14 1		51 14 15 1		51 1 0 1		51 4 0 1		51 2 1 1		51 5 1 1		51 3 2 1		51 6 2 1		51 7 3 1		51 5 4 1		51 8 4 1		51 6 5 1		51 9 5 1		51 7 6 1		51 10 6 1		51 11 7 1		51 9 8 1		51 12 8 1		51 10 9 1		51 13 9 1		51 11 10 1		51 14 10 1		51 15 11 1		51 13 12 1		51 14 13 1		51 15 14 1		
52 0 1 1		52 0 4 1		52 1 2 1		52 1 5 1		52 2 3 1		52 2 6 1		52 3 7 1		52 4 5 1		52 4 8 1		52 5 6 1		52 5 9 1		52 6 7 1		52 6 10 1		52 7 11 1		52 8 9 1		52 8 12 1		52 9 10 1		52 9 13 1		52 10 11 1		52 10 14 1		52 11 15 1		52 12 13 1		52 13 14 1		52 14 15 1		52 1 0 1		52 4 0 1		52 2 1 1		52 5 1 1		52 3 2 1		52 6 2 1		52 7 3 1		52 5 4 1		52 8 4 1		52 6 5 1		52 9 5 1		52 7 6 1		52 10 6 1		52 11 7 1		52 9 8 1		52 12 8 1		52 10 9 1		52 13 9 1		52 11 10 1		52 14 10 1		52 15 11 1		52 13 12 1		52 14 13 1		52 15 14 1		
53 0 1 1		53 0 4 1		53 1 2 1		53 1 5 1		53 2 3 1		53 2 6 1		53 3 7 1		53 4 5 1		53 4 8 1		53 5 6 1		53 5 9 1		53 6 7 1		53 6 10 1		53 7 11 1		53 8 9 1		53 8 12 1		53 9 10 1		53 9 13 1		53 10 11 1		53 10 14 1		53 11 15 1		53 12 13 1		53 13 14 1		53 14 15 1		53 1 0 1		53 4 0 1		53 2 1 1		53 5 1 1		53 3 2 1		53 6 2 1		53 7 3 1		53 5 4 1		53 8 4 1		53 6 5 1		53 9 5 1		53 7 6 1		53 10 6 1		53 11 7 1		53 9 8 1		53 12 8 1		53 10 9 1		53 13 9 1		53 11 10 1		53 14 10 1		53 15 11 1		53 13 12 1		53 14 13 1		53 15 14 1		
54 0 1 1		54 0 4 1		54 1 2 1		54 1 5 1		54 2 3 1		54 2 6 1		54 3 7 1		54 4 5 1		54 4 8 1		54 5 6 1		54 5 9 1		54 6 7 1		54 6 10 1		54 7 11 1		54 8 9 1		54 8 12 1		54 9 10 1		54 9 13 1		54 10 11 1		54 10 14 1		54 11 15 1		54 12 13 1		54 13 14 1		54 14 15 1		54 1 0 1		54 4 0 1		54 2 1 1		54 5 1 1		54 3 2 1		54 6 2 1		54 7 3 1		54 5 4 1		54 8 4 1		54 6 5 1		54 9 5 1		54 7 6 1		54 10 6 1		54 11 7 1		54 9 8 1		54 12 8 1		54 10 9 1		54 13 9 1		54 11 10 1		54 14 10 1		54 15 11 1		54 13 12 1		54 14 13 1		54 15 14 1		
55 0 1 1		55 0 4 1		55 1 2 1		55 1 5 1		55 2 3 1		55 2 6 1		55 3 7 1		55 4 5 1		55 4 8 1		55 5 6 1		55 5 9 1		55 6 7 1		55 6 10 1		55 7 11 1		55 8 9 1		55 8 12 1		55 9 10 1		55 9 13 1		55 10 11 1		55 10 14 1		55 11 15 1		55 12 13 1		55 13 14 1		55 14 15 1		55 1 0 1		55 4 0 1		55 2 1 1		55 5 1 1		55 3 2 1		55 6 2 1		55 7 3 1		55 5 4 1		55 8 4 1		55 6 5 1		55 9 5 1		55 7 6 1		55 10 6 1		55 11 7 1		55 9 8 1		55 12 8 1		55 10 9 1		55 13 9 1		55 11 10 1		55 14 10 1		55 15 11 1		55 13 12 1		55 14 13 1		55 15 14 1		
56 0 1 1		56 0 4 1		56 1 2 1		56 1 5 1		56 2 3 1		56 2 6 1		56 3 7 1		56 4 5 1		56 4 8 1		56 5 6 1		56 5 9 1		56 6 7 1		56 6 10 1		56 7 11 1		56 8 9 1		56 8 12 1		56 9 10 1		56 9 13 1		56 10 11 1		56 10 14 1		56 11 15 1		56 12 13 1		56 13 14 1		56 14 15 1		56 1 0 1		56 4 0 1		56 2 1 1		56 5 1 1		56 3 2 1		56 6 2 1		56 7 3 1		56 5 4 1		56 8 4 1		56 6 5 1		56 9 5 1		56 7 6 1		56 10 6 1		56 11 7 1		56 9 8 1		56 12 8 1		56 10 9 1		56 13 9 1		56 11 10 1		56 14 10 1		56 15 11 1		56 13 12 1		56 14 13 1		56 15 14 1		
57 0 1 1		57 0 4 1		57 1 2 1		57 1 5 1		57 2 3 1		57 2 6 1		57 3 7 1		57 4 5 1		57 4 8 1		57 5 6 1		57 5 9 1		57 6 7 1		57 6 10 1		57 7 11 1		57 8 9 1		57 8 12 1		57 9 10 1		57 9 13 1		57 10 11 1		57 10 14 1		57 11 15 1		57 12 13 1		57 13 14 1		57 14 15 1		57 1 0 1		57 4 0 1		57 2 1 1		57 5 1 1		57 3 2 1		57 6 2 1		57 7 3 1		57 5 4 1		57 8 4 1		57 6 5 1		57 9 5 1		57 7 6 1		57 10 6 1		57 11 7 1		57 9 8 1		57 12 8 1		57 10 9 1		57 13 9 1		57 11 10 1		57 14 10 1		57 15 11 1		57 13 12 1		57 14 13 1		57 15 14 1		
58 0 1 1		58 0 4 1		58 1 2 1		58 1 5 1		58 2 3 1		58 2 6 1		58 3 7 1		58 4 5 1		58 4 8 1		58 5 6 1		58 5 9 1		58 6 7 1		58 6 10 1		58 7 11 1		58 8 9 1		58 8 12 1		58 9 10 1		58 9 13 1		58 10 11 1		58 10 14 1		58 11 15 1		58 12 13 1		58 13 14 1		58 14 15 1		58 1 0 1		58 4 0 1		58 2 1 1		58 5 1 1		58 3 2 1		58 6 2 1		58 7 3 1		58 5 4 1		58 8 4 1		58 6 5 1		58 9 5 1		58 7 6 1		58 10 6 1		58 11 7 1		58 9 8 1		58 12 8 1		58 10 9 1		58 13 9 1		58 11 10 1		58 14 10 1		58 15 11 1		58 13 12 1		58 14 13 1		58 15 14 1		
59 0 1 1		59 0 4 1		59 1 2 1		59 1 5 1		59 2 3 1		59 2 6 1		59 3 7 1		59 4 5 1		59 4 8 1		59 5 6 1		59 5 9 1		59 6 7 1		59 6 10 1		59 7 11 1		59 8 9 1		59 8 12 1		59 9 10 1		59 9 13 1		59 10 11 1		59 10 14 1		59 11 15 1		59 12 13 1		59 13 14 1		59 14 15 1		59 1 0 1		59 4 0 1		59 2 1 1		59 5 1 1		59 3 2 1		59 6 2 1		59 7 3 1		59 5 4 1		59 8 4 1		59 6 5 1		59 9 5 1		59 7 6 1		59 10 6 1		59 11 7 1		59 9 8 1		59 12 8 1		59 10 9 1		59 13 9 1		59 11 10 1		59 14 10 1		59 15 11 1		59 13 12 1		59 14 13 1		59 15 14 1		
60 0 1 1		60 0 4 1		60 1 2 1		60 1 5 1		60 2 3 1		60 2 6 1		60 3 7 1		60 4 5 1		60 4 8 1		60 5 6 1		60 5 9 1		60 6 7 1		60 6 10 1		60 7 11 1		60 8 9 1		60 8 12 1		60 9 10 1		60 9 13 1		60 10 11 1		60 10 14 1		60 11 15 1		60 12 13 1		60 13 14 1		60 14 15 1		60 1 0 1		60 4 0 1		60 2 1 1		60 5 1 1		60 3 2 1		60 6 2 1		60 7 3 1		60 5 4 1		60 8 4 1		60 6 5 1		60 9 5 1		60 7 6 1		60 10 6 1		60 11 7 1		60 9 8 1		60 12 8 1		60 10 9 1		60 13 9 1		60 11 10 1		60 14 10 1		60 15 11 1		60 13 12 1		60 14 13 1		60 15 14 1		
61 0 1 1		61 0 4 1		61 1 2 1		61 1 5 1		61 2 3 1		61 2 6 1		61 3 7 1		61 4 5 1		61 4 8 1		61 5 6 1		61 5 9 1		61 6 7 1		61 6 10 1		61 7 11 1		61 8 9 1		61 8 12 1		61 9 10 1		61 9 13 1		61 10 11 1		61 10 14 1		61 11 15 1		61 12 13 1		61 13 14 1		61 14 15 1		61 1 0 1		61 4 0 1		61 2 1 1		61 5 1 1		61 3 2 1		61 6 2 1		61 7 3 1		61 5 4 1		61 8 4 1		61 6 5 1		61 9 5 1		61 7 6 1		61 10 6 1		61 11 7 1		61 9 8 1		61 12 8 1		61 10 9 1		61 13 9 1		61 11 10 1		61 14 10 1		61 15 11 1		61 13 12 1		61 14 13 1		61 15 14 1		
62 0 1 1		62 0 4 1		62 1 2 1		62 1 5 1		62 2 3 1		62 2 6 1		62 3 7 1		62 4 5 1		62 4 8 1		62 5 6 1		62 5 9 1		62 6 7 1		62 6 10 1		62 7 11 1		62 8 9 1		62 8 12 1		62 9 10 1		62 9 13 1		62 10 11 1		62 10 14 1		62 11 15 1		62 12 13 1		62 13 14 1		62 14 15 1		62 1 0 1		62 4 0 1		62 2 1 1		62 5 1 1		62 3 2 1		62 6 2 1		62 7 3 1		62 5 4 1		62 8 4 1		62 6 5 1		62 9 5 1		62 7 6 1		62 10 6 1		62 11 7 1		62 9 8 1		62 12 8 1		62 10 9 1		62 13 9 1		62 11 10 1		62 14 10 1		62 15 11 1		62 13 12 1		62 14 13 1		62 15 14 1		
63 0 1 1		63 0 4 1		63 1 2 1		63 1 5 1		63 2 3 1		63 2 6 1		63 3 7 1		63 4 5 1		63 4 8 1		63 5 6 1		63 5 9 1		63 6 7 1		63 6 10 1		63 7 11 1		63 8 9 1		63 8 12 1		63 9 10 1		63 9 13 1		63 10 11 1		63 10 14 1		63 11 15 1		63 12 13 1		63 13 14 1		63 14 15 1		63 1 0 1		63 4 0 1		63 2 1 1		63 5 1 1		63 3 2 1		63 6 2 1		63 7 3 1		63 5 4 1		63 8 4 1		63 6 5 1		63 9 5 1		63 7 6 1		63 10 6 1		63 11 7 1		63 9 8 1		63 12 8 1		63 10 9 1		63 13 9 1		63 11 10 1		63 14 10 1		63 15 11 1		63 13 12 1		63 14 13 1		63 15 14 1		
64 0 1 1		64 0 4 1		64 1 2 1		64 1 5 1		64 2 3 1		64 2 6 1		64 3 7 1		64 4 5 1		64 4 8 1		64 5 6 1		64 5 9 1		64 6 7 1		64 6 10 1		64 7 11 1		64 8 9 1		64 8 12 1		64 9 10 1		64 9 13 1		64 10 11 1		64 10 14 1		64 11 15 1		64 12 13 1		64 13 14 1		64 14 15 1		64 1 0 1		64 4 0 1		64 2 1 1		64 5 1 1		64 3 2 1		64 6 2 1		64 7 3 1		64 5 4 1		64 8 4 1		64 6 5 1		64 9 5 1		64 7 6 1		64 10 6 1		64 11 7 1		64 9 8 1		64 12 8 1		64 10 9 1		64 13 9 1		64 11 10 1		64 14 10 1		64 15 11 1		64 13 12 1		64 14 13 1		64 15 14 1		
65 0 1 1		65 0 4 1		65 1 2 1		65 1 5 1		65 2 3 1		65 2 6 1		65 3 7 1		65 4 5 1		65 4 8 1		65 5 6 1		65 5 9 1		65 6 7 1		65 6 10 1		65 7 11 1		65 8 9 1		65 8 12 1		65 9 10 1		65 9 13 1		65 10 11 1		65 10 14 1		65 11 15 1		65 12 13 1		65 13 14 1		65 14 15 1		65 1 0 1		65 4 0 1		65 2 1 1		65 5 1 1		65 3 2 1		65 6 2 1		65 7 3 1		65 5 4 1		65 8 4 1		65 6 5 1		65 9 5 1		65 7 6 1		65 10 6 1		65 11 7 1		65 9 8 1		65 12 8 1		65 10 9 1		65 13 9 1		65 11 10 1		65 14 10 1		65 15 11 1		65 13 12 1		65 14 13 1		65 15 14 1		
66 0 1 1		66 0 4 1		66 1 2 1		66 1 5 1		66 2 3 1		66 2 6 1		66 3 7 1		66 4 5 1		66 4 8 1		66 5 6 1		66 5 9 1		66 6 7 1		66 6 10 1		66 7 11 1		66 8 9 1		66 8 12 1		66 9 10 1		66 9 13 1		66 10 11 1		66 10 14 1		66 11 15 1		66 12 13 1		66 13 14 1		66 14 15 1		66 1 0 1		66 4 0 1		66 2 1 1		66 5 1 1		66 3 2 1		66 6 2 1		66 7 3 1		66 5 4 1		66 8 4 1		66 6 5 1		66 9 5 1		66 7 6 1		66 10 6 1		66 11 7 1		66 9 8 1		66 12 8 1		66 10 9 1		66 13 9 1		66 11 10 1		66 14 10 1		66 15 11 1		66 13 12 1		66 14 13 1		66 15 14 1		
