instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed
grid36nDr0nDe3,6.994987,2.984573,0.483021,3.467594,13930,13860,26807,26807
airport65nDr0nDe1,0.952381,1.458702,1.684228,3.142930,15930,15854,47698,47698
airport72nDr1nDe0,0.631579,0.130744,0.075495,0.206239,2342,2342,6269,6269
airport67nDr1nDe0,0.000000,0.854895,0.394698,1.249593,12942,12872,37655,37655
grid36nDr1nDe1,4.729323,2.396489,0.468971,2.865460,13356,13298,25730,25730
metroplex46nDr0nDe2,12.964912,1.238759,0.311747,1.550506,5410,5380,13850,13850
metroplex47nDr0nDe2,13.606516,1.080195,0.126891,1.207086,6140,6108,16689,16689
airport72nDr1nDe1,2.939850,0.109639,0.064595,0.174234,3050,3048,8405,8405
airport72nDr0nDe1,0.832080,0.320275,0.141804,0.462079,5070,5054,14501,14501
airport70nDr0nDe1,0.779449,0.850843,0.464997,1.315840,14210,14170,45021,45021
airport72nDr0nDe2,1.223058,0.450484,0.247116,0.697600,7726,7698,22766,22766
airport70nDr0nDe3,1.428571,1.245679,0.732431,1.978110,16132,16058,50036,50036
airport6nDr0nDe3,1.629073,1.528111,0.510652,2.038763,16078,16010,49579,49579
metroplex44nDr0nDe2,12.270677,2.318201,1.250012,3.568213,9336,9262,25570,25570
airport65nDr1nDe0,0.000000,1.820891,0.685419,2.506310,15924,15850,47690,47690
airport71nDr0nDe2,1.160401,1.033618,0.286664,1.320282,9730,9684,28105,28105
airport71nDr0nDe3,2.714286,0.690837,0.374635,1.065472,8080,8040,23162,23162
metroplex47nDr0nDe3,11.027569,0.687336,0.049729,0.737065,3426,3420,8839,8839
airport6nDr0nDe1,0.982456,1.074692,1.238748,2.313440,16008,15946,49483,49483
airport71nDr0nDe1,0.385965,1.188158,0.549818,1.737976,11022,10966,31591,31591
grid34nDr0nDe2,3.047619,3.679236,0.904316,4.583552,21488,21382,42523,42523
airport71nDr1nDe1,1.939850,0.746310,0.333548,1.079858,10138,10090,29322,29322
airport71nDr1nDe0,0.684211,0.895714,0.186506,1.082220,8722,8682,25055,25055
airport6nDr1nDe0,0.736842,1.120785,0.508664,1.629449,15940,15882,49385,49385
grid34nDr1nDe0,2.000000,4.250271,0.560358,4.810629,21476,21374,42509,42509
airport72nDr0nDe3,1.619048,0.723685,0.580050,1.303735,11662,11602,33980,33980
airport75nDr1nDe1,1.333333,0.258433,0.104620,0.363053,2938,2928,7506,7506
airport75nDr0nDe2,1.433584,0.457884,0.129934,0.587818,4622,4604,12589,12589
grid38nDr1nDe0,3.052632,1.411822,0.190718,1.602540,8942,8904,16789,16789
grid34nDr0nDe1,12.190476,3.972365,2.784857,6.757222,23586,23478,47016,47016
airport75nDr0nDe3,2.100251,0.421672,0.104940,0.526612,4628,4608,12595,12595
airport76nDr0nDe1,1.233083,0.312722,0.073956,0.386678,4102,4092,11083,11083
airport76nDr0nDe2,1.518797,0.379711,0.106149,0.485860,4108,4096,11089,11089
airport76nDr1nDe0,0.947368,0.259403,0.113941,0.373344,4096,4088,11075,11075
airport73nDr0nDe1,0.385965,0.910642,0.421016,1.331658,13236,13172,38387,38387
airport77nDr0nDe1,0.822055,0.178864,0.089787,0.268651,3150,3146,9046,9046
metroplex47nDr1nDe1,11.486216,1.442280,0.172012,1.614292,5092,5072,13614,13614
airport76nDr0nDe3,1.488722,0.506094,0.152377,0.658471,5538,5516,15491,15491
airport76nDr1nDe1,0.726817,0.300462,0.107514,0.407976,5526,5508,15477,15477
airport77nDr1nDe0,0.842105,0.093624,0.039141,0.132765,1800,1800,5022,5022
airport77nDr0nDe2,1.561404,0.312402,0.094777,0.407179,4920,4904,14411,14411
airport74nDr1nDe1,1.496241,0.951219,0.288309,1.239528,9072,9038,26401,26401
airport75nDr0nDe1,2.017544,1.016900,0.238312,1.255212,10220,10176,29516,29516
metroplex41nDr1nDe0,3.421053,5.224947,0.856456,6.081403,18672,18554,55006,55006
grid35nDr0nDe2,4.092732,4.836022,1.077741,5.913763,22396,22262,44267,44267
metroplex46nDr1nDe0,3.210526,2.055344,0.422414,2.477758,8722,8658,23422,23422
airport75nDr1nDe0,1.210526,0.855003,0.188991,1.043994,9460,9418,27207,27207
airport73nDr1nDe1,1.754386,1.266073,0.448849,1.714922,12536,12486,36743,36743
airport77nDr1nDe1,0.917293,0.331509,0.180563,0.512072,5208,5189,15220,15220
grid3nDr0nDe1,4.593985,0.537426,0.062876,0.600302,3374,3372,5997,5997
grid35nDr1nDe0,0.842105,4.501299,1.054665,5.555964,22420,22290,44307,44307
grid39nDr0nDe1,4.060150,2.064627,0.281648,2.346275,9424,9382,17950,17950
airport77nDr0nDe3,1.962406,0.570547,0.241595,0.812142,7424,7396,22273,22273
airport73nDr0nDe2,2.047619,1.431817,0.930138,2.361955,13356,13272,38537,38537
airport74nDr0nDe2,1.390977,1.414549,0.609886,2.024435,13462,13396,39114,39114
grid3nDr1nDe0,0.368421,0.006751,0.011508,0.018259,224,224,316,316
airport73nDr0nDe3,1.523810,1.646702,0.821193,2.467895,13282,13208,38441,38441
airport74nDr0nDe1,0.476190,1.296335,0.602688,1.899023,13588,13510,39285,39285
airport7nDr0nDe1,0.726817,0.085330,0.064796,0.150126,2588,2586,7378,7378
airport7nDr1nDe0,0.631579,0.010798,0.021426,0.032224,526,526,1365,1365
airport7nDr0nDe2,1.203008,0.202229,0.072096,0.274325,3162,3154,8825,8825
airport73nDr1nDe0,1.368421,1.336620,0.565099,1.901719,12530,12482,36737,36737
grid38nDr0nDe1,6.473684,3.385278,0.830133,4.215411,16058,15978,31320,31320
grid34nDr0nDe3,10.842105,4.967710,3.576608,8.544318,23598,23486,47028,47028
metroplex47nDr1nDe0,1.315789,1.901475,0.170295,2.071770,7988,7934,22006,22006
airport7nDr1nDe1,0.726817,0.074814,0.093428,0.168242,2588,2586,7376,7376
metroplex41nDr0nDe1,11.483709,5.643416,3.019776,8.663192,19856,19728,58528,58528
grid39nDr1nDe1,3.448622,1.157444,0.144272,1.301716,6178,6160,11462,11462
grid35nDr0nDe3,5.338346,5.318150,1.715475,7.033625,22544,22396,44468,44468
airport74nDr1nDe0,0.000000,1.562710,0.607291,2.170001,13582,13506,39277,39277
airport79nDr1nDe1,1.666667,0.511930,0.244993,0.756923,8616,8594,27160,27160
grid38nDr1nDe1,2.709273,2.658843,0.443481,3.102324,11548,11488,22014,22014
airport74nDr0nDe3,2.095238,1.677800,1.198190,2.875990,13526,13452,39198,39198
grid3nDr1nDe1,5.313283,0.464915,0.053892,0.518807,3374,3372,5995,5995
grid35nDr0nDe1,1.127820,5.772461,1.014440,6.786901,22426,22294,44315,44315
airport7nDr0nDe3,2.015038,0.447283,0.162271,0.609554,7582,7556,22215,22215
grid38nDr0nDe2,3.380952,3.943773,0.584311,4.528084,19124,19028,37611,37611
grid39nDr1nDe0,2.736842,1.727626,0.151483,1.879109,7692,7664,14480,14480
airport81nDr0nDe3,1.265664,0.146034,0.078823,0.224857,2796,2790,7277,7277
grid37nDr1nDe0,2.210526,4.665983,0.623777,5.289760,20464,20364,40519,40519
airport79nDr0nDe3,2.333333,0.687727,0.579994,1.267721,14070,14022,43783,43783
grid37nDr0nDe2,1.571429,4.785331,1.602956,6.388287,23416,23254,46336,46336
airport78nDr0nDe1,0.333333,1.383104,0.490444,1.873548,13546,13478,40336,40336
airport78nDr1nDe0,0.736842,1.156612,0.496153,1.652765,12818,12774,38728,38728
metroplex48nDr1nDe1,6.751880,2.124849,0.650560,2.775409,7740,7688,21146,21146
airport81nDr1nDe1,0.884712,0.227555,0.101842,0.329397,2784,2782,7263,7263
airport78nDr0nDe3,1.105263,1.252508,0.785992,2.038500,13432,13372,40177,40177
metroplex41nDr0nDe2,5.987469,7.027130,2.617419,9.644549,19862,19732,58534,58534
airport78nDr1nDe1,1.719298,1.263418,0.581284,1.844702,13196,13148,39839,39839
metroplex45nDr1nDe1,3.365915,4.656911,0.857623,5.514534,15476,15374,44725,44725
grid39nDr0nDe2,7.624060,3.060016,0.495727,3.555743,14428,14360,28123,28123
airport79nDr0nDe2,2.448622,1.006335,1.186838,2.193173,14666,14614,45475,45475
grid37nDr0nDe1,1.446115,5.903934,1.370046,7.273980,23246,23110,46120,46120
grid37nDr1nDe1,1.127820,4.708705,0.684655,5.393360,21556,21440,42739,42739
grid3nDr0nDe2,5.147870,2.154355,0.389279,2.543634,9888,9834,18703,18703
airport79nDr0nDe1,0.516291,1.099401,1.451790,2.551191,15214,15160,46908,46908
airport80nDr1nDe1,1.147870,0.972440,0.366660,1.339100,10058,10018,29267,29267
airport81nDr0nDe1,0.095238,0.927724,0.476190,1.403914,10738,10680,30708,30708
airport78nDr0nDe2,2.142857,1.087868,1.683580,2.771448,13600,13520,40399,40399
airport81nDr0nDe2,0.972431,1.060884,0.454445,1.515329,10670,10616,30612,30612
airport82nDr0nDe3,1.909774,0.472144,0.161045,0.633189,5476,5454,15544,15544
metroplex45nDr0nDe3,6.481177,5.240990,1.213140,6.454130,18968,18820,54966,54966
airport80nDr0nDe2,1.761905,1.181489,0.654075,1.835564,11458,11388,32834,32834
airport80nDr0nDe1,0.385965,1.245938,0.617366,1.863304,11336,11284,32678,32678
airport79nDr1nDe0,1.368421,1.305643,0.596036,1.901679,15118,15066,46765,46765
airport80nDr0nDe3,2.238095,1.304825,0.737004,2.041829,11464,11392,32840,32840
grid39nDr0nDe3,8.243108,3.145891,0.528998,3.674889,14434,14364,28129,28129
grid3nDr0nDe3,23.842105,1.893369,0.610893,2.504262,8750,8710,16529,16529
airport81nDr1nDe0,0.842105,0.751981,0.283404,1.035385,8042,8008,23266,23266
airport80nDr1nDe0,1.368421,1.087086,0.332810,1.419896,11150,11102,32403,32403
metroplex45nDr0nDe1,3.300752,5.949188,1.667931,7.617119,19072,18912,55104,55104
grid40nDr0nDe1,10.310777,2.153446,0.456250,2.609696,8876,8834,16737,16737
airport82nDr1nDe1,0.917293,0.861625,0.314613,1.176238,8844,8808,25856,25856
airport82nDr0nDe2,1.749373,0.936268,0.396904,1.333172,10894,10848,32210,32210
airport83nDr0nDe3,1.699248,0.651819,0.222735,0.874554,6908,6878,19796,19796
grid37nDr0nDe3,1.619048,6.473607,1.820979,8.294586,23422,23258,46342,46342
metroplex41nDr0nDe3,10.195489,5.374127,7.600478,12.974605,18690,18566,55026,55026
grid40nDr1nDe0,2.368421,1.774737,0.207235,1.981972,8068,8036,15184,15184
airport82nDr0nDe1,0.333333,1.174241,1.042998,2.217239,11870,11808,34629,34629
grid40nDr0nDe3,18.769424,1.886907,0.651242,2.538149,8888,8842,16749,16749
metroplex46nDr0nDe1,3.802005,5.850566,0.788783,6.639349,13650,13558,38667,38667
grid40nDr0nDe2,9.854637,2.248219,0.652828,2.901047,9782,9728,18498,18498
airport84nDr1nDe1,7.255639,0.860189,0.320468,1.180657,9520,9489,28224,28224
airport83nDr0nDe2,7.070175,1.196191,0.966785,2.162976,11590,11536,33606,33606
airport86nDr0nDe1,0.927318,0.705853,0.352702,1.058555,8098,8064,24059,24059
airport83nDr0nDe1,0.571429,1.258158,0.720570,1.978728,11736,11668,33804,33804
airport86nDr1nDe0,0.842105,0.459552,0.203678,0.663230,5518,5494,15741,15741
airport86nDr0nDe2,1.413534,0.651940,0.371093,1.023033,7322,7290,21434,21434
airport83nDr1nDe1,1.401003,1.196361,0.391308,1.587669,10944,10904,32130,32130
grid42nDr1nDe0,2.421053,1.271669,0.141201,1.412870,6200,6182,11307,11307
airport82nDr1nDe0,0.789474,1.112710,0.669415,1.782125,11622,11572,34273,34273
metroplex48nDr0nDe2,4.082707,4.780156,0.677537,5.457693,15138,15034,44362,44362
grid40nDr1nDe1,9.187970,2.378430,0.724405,3.102835,9776,9724,18490,18490
grid43nDr1nDe1,2.982456,0.920579,0.100148,1.020727,4164,4154,7518,7518
airport86nDr1nDe1,3.177945,0.372349,0.132604,0.504953,4892,4880,14045,14045
airport84nDr1nDe0,1.105263,1.171404,0.396105,1.567509,11028,10986,33056,33056
airport84nDr0nDe2,1.656642,1.421727,0.537100,1.958827,12500,12446,37211,37211
airport84nDr0nDe1,1.541353,1.500194,0.497706,1.997900,12912,12856,38414,38414
airport83nDr1nDe0,1.105263,1.284827,0.445201,1.730028,11340,11298,33247,33247
airport86nDr0nDe3,1.593985,0.919854,0.488007,1.407861,10296,10252,30950,30950
metroplex47nDr0nDe1,1.716792,6.234141,1.163784,7.397925,18432,18318,54652,54652
grid43nDr1nDe0,3.105263,1.204673,0.137018,1.341691,6118,6100,11406,11406
grid42nDr0nDe1,5.002506,2.301450,0.327620,2.629070,9410,9366,17682,17682
metroplex48nDr0nDe3,5.654135,5.144797,1.148953,6.293750,15144,15038,44368,44368
metroplex45nDr0nDe2,10.568922,7.728600,1.382985,9.111585,18892,18750,54861,54861
airport87nDr1nDe1,1.180451,0.374276,0.283821,0.658097,7928,7910,24577,24577
metroplex50nDr0nDe1,2.729323,0.964030,0.101922,1.065952,4006,3988,10194,10194
airport84nDr0nDe3,1.095238,1.231376,1.409430,2.640806,13224,13150,38855,38855
metroplex50nDr0nDe2,9.278195,0.843810,0.072566,0.916376,2854,2850,7014,7014
airport85nDr0nDe1,1.857143,1.428531,1.100260,2.528791,14156,14070,41197,41197
airport87nDr0nDe1,1.203008,0.684530,0.409671,1.094201,10760,10732,34305,34305
airport85nDr1nDe1,1.338346,1.665787,0.353070,2.018857,13304,13249,39271,39271
metroplex45nDr1nDe0,0.894737,6.829569,1.660208,8.489777,18880,18742,54847,54847
airport87nDr1nDe0,0.947368,0.562529,0.370578,0.933107,9728,9708,30823,30823
airport85nDr1nDe0,0.210526,1.423912,0.603407,2.027319,13940,13879,40910,40910
airport85nDr0nDe2,3.285714,1.577377,1.675262,3.252639,14162,14074,41203,41203
airport90nDr1nDe0,0.736842,0.164150,0.066055,0.230205,2164,2164,5530,5530
airport87nDr0nDe2,2.548872,1.046645,0.648352,1.694997,14098,14058,45057,45057
metroplex50nDr1nDe0,3.315789,0.681522,0.072517,0.754039,2728,2728,6762,6762
airport90nDr0nDe1,1.360902,0.509255,0.188930,0.698185,5490,5468,15182,15182
grid42nDr0nDe2,9.491228,2.975131,0.951037,3.926168,12456,12394,23962,23962
airport90nDr0nDe3,1.814536,0.350707,0.158192,0.508899,5118,5100,14141,14141
grid43nDr0nDe3,12.609023,2.679832,0.410498,3.090330,11766,11714,22778,22778
metroplex50nDr1nDe1,9.591479,0.911596,0.083745,0.995341,3170,3162,7936,7936
airport90nDr0nDe2,1.551378,0.536984,0.202712,0.739696,5496,5472,15188,15188
airport88nDr1nDe0,1.105263,0.887493,0.289192,1.176685,8936,8904,25964,25964
grid44nDr0nDe1,2.245614,2.323978,0.174865,2.498843,8686,8648,16271,16271
airport90nDr1nDe1,1.147870,0.425265,0.109778,0.535043,3992,3982,10629,10629
airport8nDr1nDe1,1.423559,0.845306,0.215581,1.060887,9252,9222,26966,26966
airport88nDr0nDe1,1.729323,1.427859,0.663467,2.091326,13168,13114,39419,39419
airport88nDr1nDe1,1.463659,1.266876,0.459848,1.726724,12798,12748,38396,38396
grid42nDr1nDe1,4.962406,3.235355,0.420959,3.656314,12450,12390,23954,23954
airport87nDr0nDe3,1.115288,1.203281,1.788574,2.991855,15534,15478,48787,48787
grid44nDr1nDe0,2.736842,1.917924,0.190349,2.108273,7594,7562,14113,14113
grid43nDr0nDe2,11.892231,3.629281,0.596699,4.225980,14514,14450,28437,28437
airport88nDr0nDe2,0.714286,1.565818,0.871021,2.436839,13868,13794,40984,40984
airport88nDr0nDe3,2.000000,1.222072,1.574720,2.796792,13912,13828,41035,41035
airport8nDr0nDe3,2.471178,1.508301,0.543619,2.051920,12682,12622,37209,37209
airport8nDr0nDe2,0.591479,1.572181,0.579182,2.151363,13506,13438,39353,39353
metroplex48nDr0nDe1,8.303258,6.177437,1.923000,8.100437,18614,18490,55142,55142
grid41nDr1nDe0,1.789474,3.676171,0.612185,4.288356,16448,16372,32390,32390
airport92nDr0nDe2,1.781955,0.514560,0.142127,0.656687,4992,4974,13611,13611
airport92nDr0nDe3,2.067669,0.459698,0.140985,0.600683,4998,4978,13617,13617
airport8nDr0nDe1,0.438596,1.608908,0.674937,2.283845,13526,13460,39386,39386
airport8nDr1nDe0,0.736842,1.396401,0.461911,1.858312,11790,11746,34763,34763
metroplex49nDr0nDe1,7.919799,5.543754,1.098047,6.641801,14012,13904,40554,40554
airport91nDr0nDe1,1.095238,1.055784,0.333900,1.389684,10432,10396,30982,30982
airport92nDr1nDe1,4.476190,0.547015,0.109717,0.656732,4952,4936,13552,13552
airport91nDr1nDe0,0.947368,0.758921,0.302584,1.061505,8334,8304,24749,24749
airport85nDr0nDe3,3.380952,1.667346,4.352025,6.019371,14168,14078,41209,41209
airport91nDr1nDe1,1.095238,0.911854,0.379987,1.291841,10432,10396,30980,30980
airport92nDr0nDe1,3.140351,0.954639,0.264942,1.219581,10200,10156,29881,29881
metroplex51nDr0nDe3,15.769424,1.757311,0.528618,2.285929,5060,5022,12682,12682
airport91nDr0nDe2,0.476190,1.098402,1.050275,2.148677,11428,11370,33424,33424
airport92nDr1nDe0,0.684211,0.853073,0.233725,1.086798,7862,7834,22645,22645
airport95nDr0nDe1,0.822055,0.362257,0.187424,0.549681,5282,5258,14850,14850
metroplex51nDr1nDe0,2.473684,1.821893,0.124120,1.946013,5042,5010,12662,12662
airport95nDr0nDe2,1.012531,0.398740,0.154017,0.552757,4846,4828,13633,13633
grid41nDr1nDe1,4.944862,5.075878,0.858512,5.934390,19418,19324,38554,38554
airport95nDr0nDe3,1.488722,0.400432,0.153161,0.553593,4852,4832,13639,13639
airport95nDr1nDe1,0.621554,0.321873,0.100793,0.422666,3672,3660,9834,9834
metroplex48nDr1nDe0,2.105263,6.361791,1.272548,7.634339,18608,18486,55134,55134
airport94nDr1nDe0,1.315789,0.609158,0.184976,0.794134,5678,5664,15833,15833
grid41nDr0nDe1,2.969925,5.412238,0.896136,6.308374,20700,20600,41192,41192
grid42nDr0nDe3,5.741855,4.657233,1.061174,5.718407,18708,18610,36860,36860
grid43nDr0nDe1,3.746867,4.491568,0.734340,5.225908,18094,18008,35820,35820
airport95nDr1nDe0,0.631579,0.399179,0.192376,0.591555,4834,4820,13619,13619
airport94nDr0nDe3,1.488722,0.804499,0.204061,1.008560,9030,8992,26359,26359
airport94nDr0nDe1,0.726817,0.900140,0.262150,1.162290,9018,8984,26347,26347
metroplex51nDr1nDe1,4.303258,1.815425,0.209201,2.024626,5048,5014,12668,12668
metroplex49nDr1nDe0,2.947368,5.004558,0.825211,5.829769,13952,13854,40477,40477
metroplex52nDr1nDe0,1.842105,0.695016,0.049279,0.744295,2072,2072,4685,4685
airport96nDr0nDe3,1.541353,0.629281,0.213155,0.842436,6904,6874,19547,19547
metroplex51nDr0nDe2,15.411028,2.107742,1.867922,3.975664,6176,6126,16009,16009
airport93nDr0nDe1,0.390977,1.765221,0.462667,2.227888,13170,13104,38030,38030
airport94nDr1nDe1,1.253133,1.360059,0.430293,1.790352,11946,11896,35479,35479
airport93nDr1nDe1,1.358396,1.289388,0.464728,1.754116,11836,11788,34486,34486
airport91nDr0nDe3,1.904762,1.009200,3.298371,4.307571,11540,11466,33568,33568
airport93nDr0nDe3,1.142857,1.705863,0.869016,2.574879,13238,13164,38120,38120
grid44nDr0nDe3,4.558897,4.150221,0.674867,4.825088,15608,15532,30400,30400
airport93nDr0nDe2,0.666667,1.778909,1.028560,2.807469,13232,13160,38114,38114
airport93nDr1nDe0,1.210526,1.432851,0.427458,1.860309,11830,11784,34480,34480
grid44nDr0nDe2,11.992481,4.656778,0.477978,5.134756,16946,16862,33141,33141
airport97nDr1nDe1,1.190476,0.487389,0.390065,0.877454,8790,8762,27134,27134
metroplex52nDr1nDe1,3.626566,1.007957,0.082417,1.090374,2896,2888,6773,6773
grid47nDr0nDe3,4.172932,0.791368,0.084650,0.876018,4012,4006,7217,7217
grid44nDr1nDe1,3.380952,4.214545,0.368547,4.583092,15596,15524,30386,30386
metroplex53nDr0nDe3,6.330827,0.668769,0.044531,0.713300,2198,2192,4976,4976
airport96nDr0nDe1,0.476190,1.346906,0.594967,1.941873,11720,11650,33486,33486
airport96nDr0nDe2,2.824561,1.367216,0.623308,1.990524,11574,11518,33288,33288
airport97nDr0nDe1,1.385965,0.952110,0.397825,1.349935,11810,11776,36772,36772
airport96nDr1nDe1,2.165414,1.140666,0.403738,1.544404,10012,9974,29103,29103
airport94nDr0nDe2,0.809524,1.644088,0.626427,2.270515,13796,13718,40551,40551
airport97nDr1nDe0,0.789474,0.634525,0.315070,0.949595,8748,8728,27083,27083
metroplex51nDr0nDe1,4.355890,3.653985,0.311503,3.965488,8932,8860,24170,24170
airport99nDr0nDe2,1.834586,0.254130,0.084610,0.338740,3102,3098,8470,8470
airport98nDr0nDe1,1.190476,0.864940,0.365760,1.230700,9466,9428,28270,28270
airport97nDr0nDe2,0.714286,0.943432,0.982900,1.926332,12646,12588,38685,38685
airport98nDr1nDe0,1.105263,0.451615,0.192009,0.643624,5952,5942,17256,17256
airport98nDr0nDe3,1.488722,0.789301,0.233063,1.022364,8650,8614,25500,25500
grid47nDr1nDe1,8.150376,1.141661,0.107883,1.249544,5524,5514,10223,10223
airport98nDr0nDe2,1.380952,1.046979,0.472438,1.519417,12206,12158,37207,37207
airport96nDr1nDe0,0.000000,1.417624,0.477792,1.895416,11714,11646,33478,33478
airport97nDr0nDe3,1.095238,1.042566,1.422396,2.464962,12652,12592,38691,38691
airport98nDr1nDe1,1.107769,0.806048,0.260275,1.066323,8638,8606,25486,25486
metroplex49nDr1nDe1,11.080201,7.080884,1.101189,8.182073,18086,17960,53568,53568
metroplex52nDr0nDe1,3.233083,3.048663,0.244796,3.293459,8052,7990,21479,21479
metroplex49nDr0nDe2,3.105263,8.416327,1.326049,9.742376,19954,19788,58889,58889
metroplex49nDr0nDe3,9.182957,7.546331,2.758006,10.304337,19960,19792,58895,58895
grid46nDr1nDe0,3.368421,2.721015,0.225898,2.946913,13270,13220,25519,25519
grid46nDr0nDe2,6.934837,3.394919,0.657489,4.052408,15612,15538,30162,30162
grid46nDr0nDe1,7.132832,3.349139,0.739620,4.088759,16278,16198,31493,31493
airport99nDr1nDe1,0.726817,1.206602,0.392071,1.598673,11204,11160,33374,33374
grid41nDr0nDe2,11.769424,6.927927,2.348218,9.276145,25076,24936,50229,50229
airport99nDr0nDe1,0.095238,1.455807,0.631635,2.087442,13008,12932,38164,38164
grid46nDr1nDe1,8.573935,3.359978,0.685550,4.045528,15606,15534,30154,30154
grid47nDr1nDe0,2.368421,2.151085,0.220515,2.371600,8910,8870,16870,16870
grid41nDr0nDe3,15.536341,6.057017,4.185488,10.242505,23500,23382,47070,47070
airport99nDr1nDe0,0.000000,1.034889,0.434988,1.469877,12962,12894,38105,38105
metroplex52nDr0nDe3,12.566416,3.224963,1.020433,4.245396,7864,7800,20981,20981
airport9nDr1nDe1,3.904762,1.439369,0.484986,1.924355,12482,12436,37487,37487
grid47nDr0nDe1,3.877193,3.160659,0.559613,3.720272,15542,15470,30387,30387
airport99nDr0nDe3,1.285714,1.424311,1.623871,3.048182,13020,12940,38176,38176
metroplex50nDr0nDe3,7.385965,5.998225,1.424533,7.422758,15136,15026,43134,43134
grid46nDr0nDe3,9.175439,3.410512,2.014498,5.425010,16234,16154,31427,31427
metroplex4nDr0nDe1,2.619048,7.312447,1.452618,8.765065,20188,20042,58965,58965
metroplex52nDr0nDe2,12.614035,2.901282,1.974472,4.875754,9132,9048,24439,24439
airport9nDr0nDe2,1.333333,1.752437,1.295603,3.048040,16038,15962,48025,48025
airport9nDr0nDe3,1.523810,1.797588,1.053429,2.851017,16044,15966,48031,48031
metroplex4nDr0nDe3,12.561404,7.614851,1.974241,9.589092,18752,18624,54681,54681
airport9nDr0nDe1,0.952381,1.547768,2.089943,3.637711,16140,16052,48160,48160
metroplex4nDr1nDe1,12.709273,6.371408,2.749045,9.120453,17380,17270,50813,50813
airport9nDr1nDe0,0.000000,1.610680,1.257095,2.867775,16118,16036,48134,48134
metroplex4nDr1nDe0,3.578947,6.695393,1.542710,8.238103,17374,17266,50807,50807
grid48nDr1nDe1,4.844612,2.104028,0.706885,2.810913,13604,13534,26367,26367
grid45nDr1nDe0,2.000000,5.625820,0.562088,6.187908,25782,25662,51490,51490
grid45nDr0nDe1,1.112782,6.605800,1.063062,7.668862,27112,26976,54162,54162
grid45nDr0nDe3,6.834586,5.940287,2.635190,8.575477,24590,24476,49012,49012
grid45nDr1nDe1,2.496241,5.771274,0.934612,6.705886,25248,25126,50336,50336
grid45nDr0nDe2,2.674185,7.418084,1.420051,8.838135,27290,27138,54405,54405
grid4nDr1nDe0,2.578947,1.284145,0.250014,1.534159,9980,9934,18822,18822
grid50nDr0nDe2,4.441103,0.660832,0.074372,0.735204,4140,4136,7532,7532
grid50nDr1nDe1,4.135338,0.886333,0.077800,0.964133,4134,4132,7524,7524
grid51nDr0nDe1,5.764411,1.131021,0.094683,1.225704,4900,4898,8929,8929
metroplex56nDr0nDe1,4.431078,2.276135,0.372820,2.648955,10112,10044,27997,27997
grid48nDr0nDe2,9.789474,4.925067,1.592527,6.517594,23450,23336,46838,46838
grid47nDr0nDe2,6.145363,5.155353,3.378916,8.534269,22626,22506,44968,44968
grid4nDr0nDe1,5.583960,3.894732,0.837250,4.731982,16024,15946,31197,31197
grid48nDr0nDe1,6.511278,5.479700,0.964807,6.444507,22322,22216,44483,44483
metroplex56nDr1nDe0,2.157895,2.321186,0.520606,2.841792,8186,8128,22053,22053
grid48nDr1nDe0,2.631579,5.711889,0.655500,6.367389,22316,22212,44475,44475
grid4nDr0nDe3,3.671679,3.692485,0.664167,4.356652,23048,22910,45404,45404
grid51nDr0nDe2,16.789474,1.873358,0.631827,2.505185,8504,8476,16079,16079
grid51nDr1nDe0,3.105263,0.881864,0.058001,0.939865,4234,4234,7636,7636
grid49nDr0nDe1,0.817043,4.596370,1.447321,6.043691,23414,23268,46279,46279
grid4nDr0nDe2,0.791980,4.474105,0.576928,5.051033,22930,22802,45242,45242
metroplex4nDr0nDe2,21.874687,9.007622,8.239855,17.247477,20738,20584,60458,60458
metroplex46nDr0nDe3,20.686717,5.215505,23.809180,29.024685,15756,15644,45125,45125
grid49nDr1nDe1,6.260652,5.022743,0.886563,5.909306,22374,22262,44327,44327
grid49nDr0nDe3,2.516291,4.077486,2.516887,6.594373,23478,23318,46354,46354
grid48nDr0nDe3,13.503759,6.846988,2.309185,9.156173,23456,23340,46844,46844
metroplex54nDr1nDe1,4.260652,5.619754,0.535080,6.154834,15906,15810,45939,45939
grid53nDr0nDe3,3.092732,0.474962,0.089185,0.564147,4440,4434,7974,7974
metroplex53nDr1nDe1,11.902256,6.325527,1.941261,8.266788,17414,17302,50371,50371
metroplex56nDr0nDe2,9.335840,4.396969,0.947955,5.344924,12310,12226,34921,34921
metroplex56nDr0nDe3,9.441103,3.643235,1.008359,4.651594,12586,12496,35701,35701
grid52nDr1nDe0,3.052632,1.178978,0.151944,1.330922,6300,6282,11628,11628
metroplex55nDr1nDe1,2.378446,4.956073,0.898885,5.854958,16684,16578,48976,48976
grid53nDr0nDe2,5.365915,1.518378,0.137483,1.655861,7796,7764,14619,14619
grid51nDr1nDe1,8.320802,2.046068,0.139403,2.185471,8498,8472,16071,16071
grid49nDr1nDe0,0.263158,4.944698,1.574690,6.519388,23382,23240,46235,46235
metroplex54nDr0nDe2,4.000000,6.857416,1.942338,8.799754,21380,21212,62050,62050
grid51nDr0nDe3,11.593985,3.017853,0.577333,3.595186,13124,13054,25408,25408
metroplex53nDr1nDe0,0.157895,7.257445,1.331339,8.588784,20666,20498,59603,59603
