param nf:= 100 ;
param nn:= 36 ;
param: E: d:=
59 0 1 1		59 0 6 1		59 1 2 1		59 1 7 1		59 2 3 1		59 2 8 1		59 3 4 1		59 3 9 1		59 4 5 1		59 4 10 1		59 5 11 1		59 6 7 1		59 6 12 1		59 7 8 1		59 7 13 1		59 8 9 1		59 8 14 1		59 9 10 1		59 9 15 1		59 10 11 1		59 10 16 1		59 11 17 1		59 12 13 1		59 12 18 1		59 13 14 1		59 13 19 1		59 14 15 1		59 14 20 1		59 15 16 1		59 15 21 1		59 16 17 1		59 16 22 1		59 17 23 1		59 18 19 1		59 18 24 1		59 19 20 1		59 19 25 1		59 20 21 1		59 20 26 1		59 21 22 1		59 21 27 1		59 22 23 1		59 22 28 1		59 23 29 1		59 24 25 1		59 24 30 1		59 25 26 1		59 25 31 1		59 26 27 1		59 26 32 1		59 27 28 1		59 27 33 1		59 28 29 1		59 28 34 1		59 29 35 1		59 30 31 1		59 31 32 1		59 32 33 1		59 33 34 1		59 34 35 1		59 1 0 1		59 6 0 1		59 2 1 1		59 7 1 1		59 3 2 1		59 8 2 1		59 4 3 1		59 9 3 1		59 5 4 1		59 10 4 1		59 11 5 1		59 7 6 1		59 12 6 1		59 8 7 1		59 13 7 1		59 9 8 1		59 14 8 1		59 10 9 1		59 15 9 1		59 11 10 1		59 16 10 1		59 17 11 1		59 13 12 1		59 18 12 1		59 14 13 1		59 19 13 1		59 15 14 1		59 20 14 1		59 16 15 1		59 21 15 1		59 17 16 1		59 22 16 1		59 23 17 1		59 19 18 1		59 24 18 1		59 20 19 1		59 25 19 1		59 21 20 1		59 26 20 1		59 22 21 1		59 27 21 1		59 23 22 1		59 28 22 1		59 29 23 1		59 25 24 1		59 30 24 1		59 26 25 1		59 31 25 1		59 27 26 1		59 32 26 1		59 28 27 1		59 33 27 1		59 29 28 1		59 34 28 1		59 35 29 1		59 31 30 1		59 32 31 1		59 33 32 1		59 34 33 1		59 35 34 1		
60 0 1 1		60 0 6 1		60 1 2 1		60 1 7 1		60 2 3 1		60 2 8 1		60 3 4 1		60 3 9 1		60 4 5 1		60 4 10 1		60 5 11 1		60 6 7 1		60 6 12 1		60 7 8 1		60 7 13 1		60 8 9 1		60 8 14 1		60 9 10 1		60 9 15 1		60 10 11 1		60 10 16 1		60 11 17 1		60 12 13 1		60 12 18 1		60 13 14 1		60 13 19 1		60 14 15 1		60 14 20 1		60 15 16 1		60 15 21 1		60 16 17 1		60 16 22 1		60 17 23 1		60 18 19 1		60 18 24 1		60 19 20 1		60 19 25 1		60 20 21 1		60 20 26 1		60 21 22 1		60 21 27 1		60 22 23 1		60 22 28 1		60 23 29 1		60 24 25 1		60 24 30 1		60 25 26 1		60 25 31 1		60 26 27 1		60 26 32 1		60 27 28 1		60 27 33 1		60 28 29 1		60 28 34 1		60 29 35 1		60 30 31 1		60 31 32 1		60 32 33 1		60 33 34 1		60 34 35 1		60 1 0 1		60 6 0 1		60 2 1 1		60 7 1 1		60 3 2 1		60 8 2 1		60 4 3 1		60 9 3 1		60 5 4 1		60 10 4 1		60 11 5 1		60 7 6 1		60 12 6 1		60 8 7 1		60 13 7 1		60 9 8 1		60 14 8 1		60 10 9 1		60 15 9 1		60 11 10 1		60 16 10 1		60 17 11 1		60 13 12 1		60 18 12 1		60 14 13 1		60 19 13 1		60 15 14 1		60 20 14 1		60 16 15 1		60 21 15 1		60 17 16 1		60 22 16 1		60 23 17 1		60 19 18 1		60 24 18 1		60 20 19 1		60 25 19 1		60 21 20 1		60 26 20 1		60 22 21 1		60 27 21 1		60 23 22 1		60 28 22 1		60 29 23 1		60 25 24 1		60 30 24 1		60 26 25 1		60 31 25 1		60 27 26 1		60 32 26 1		60 28 27 1		60 33 27 1		60 29 28 1		60 34 28 1		60 35 29 1		60 31 30 1		60 32 31 1		60 33 32 1		60 34 33 1		60 35 34 1		
61 0 1 1		61 0 6 1		61 1 2 1		61 1 7 1		61 2 3 1		61 2 8 1		61 3 4 1		61 3 9 1		61 4 5 1		61 4 10 1		61 5 11 1		61 6 7 1		61 6 12 1		61 7 8 1		61 7 13 1		61 8 9 1		61 8 14 1		61 9 10 1		61 9 15 1		61 10 11 1		61 10 16 1		61 11 17 1		61 12 13 1		61 12 18 1		61 13 14 1		61 13 19 1		61 14 15 1		61 14 20 1		61 15 16 1		61 15 21 1		61 16 17 1		61 16 22 1		61 17 23 1		61 18 19 1		61 18 24 1		61 19 20 1		61 19 25 1		61 20 21 1		61 20 26 1		61 21 22 1		61 21 27 1		61 22 23 1		61 22 28 1		61 23 29 1		61 24 25 1		61 24 30 1		61 25 26 1		61 25 31 1		61 26 27 1		61 26 32 1		61 27 28 1		61 27 33 1		61 28 29 1		61 28 34 1		61 29 35 1		61 30 31 1		61 31 32 1		61 32 33 1		61 33 34 1		61 34 35 1		61 1 0 1		61 6 0 1		61 2 1 1		61 7 1 1		61 3 2 1		61 8 2 1		61 4 3 1		61 9 3 1		61 5 4 1		61 10 4 1		61 11 5 1		61 7 6 1		61 12 6 1		61 8 7 1		61 13 7 1		61 9 8 1		61 14 8 1		61 10 9 1		61 15 9 1		61 11 10 1		61 16 10 1		61 17 11 1		61 13 12 1		61 18 12 1		61 14 13 1		61 19 13 1		61 15 14 1		61 20 14 1		61 16 15 1		61 21 15 1		61 17 16 1		61 22 16 1		61 23 17 1		61 19 18 1		61 24 18 1		61 20 19 1		61 25 19 1		61 21 20 1		61 26 20 1		61 22 21 1		61 27 21 1		61 23 22 1		61 28 22 1		61 29 23 1		61 25 24 1		61 30 24 1		61 26 25 1		61 31 25 1		61 27 26 1		61 32 26 1		61 28 27 1		61 33 27 1		61 29 28 1		61 34 28 1		61 35 29 1		61 31 30 1		61 32 31 1		61 33 32 1		61 34 33 1		61 35 34 1		
62 0 1 1		62 0 6 1		62 1 2 1		62 1 7 1		62 2 3 1		62 2 8 1		62 3 4 1		62 3 9 1		62 4 5 1		62 4 10 1		62 5 11 1		62 6 7 1		62 6 12 1		62 7 8 1		62 7 13 1		62 8 9 1		62 8 14 1		62 9 10 1		62 9 15 1		62 10 11 1		62 10 16 1		62 11 17 1		62 12 13 1		62 12 18 1		62 13 14 1		62 13 19 1		62 14 15 1		62 14 20 1		62 15 16 1		62 15 21 1		62 16 17 1		62 16 22 1		62 17 23 1		62 18 19 1		62 18 24 1		62 19 20 1		62 19 25 1		62 20 21 1		62 20 26 1		62 21 22 1		62 21 27 1		62 22 23 1		62 22 28 1		62 23 29 1		62 24 25 1		62 24 30 1		62 25 26 1		62 25 31 1		62 26 27 1		62 26 32 1		62 27 28 1		62 27 33 1		62 28 29 1		62 28 34 1		62 29 35 1		62 30 31 1		62 31 32 1		62 32 33 1		62 33 34 1		62 34 35 1		62 1 0 1		62 6 0 1		62 2 1 1		62 7 1 1		62 3 2 1		62 8 2 1		62 4 3 1		62 9 3 1		62 5 4 1		62 10 4 1		62 11 5 1		62 7 6 1		62 12 6 1		62 8 7 1		62 13 7 1		62 9 8 1		62 14 8 1		62 10 9 1		62 15 9 1		62 11 10 1		62 16 10 1		62 17 11 1		62 13 12 1		62 18 12 1		62 14 13 1		62 19 13 1		62 15 14 1		62 20 14 1		62 16 15 1		62 21 15 1		62 17 16 1		62 22 16 1		62 23 17 1		62 19 18 1		62 24 18 1		62 20 19 1		62 25 19 1		62 21 20 1		62 26 20 1		62 22 21 1		62 27 21 1		62 23 22 1		62 28 22 1		62 29 23 1		62 25 24 1		62 30 24 1		62 26 25 1		62 31 25 1		62 27 26 1		62 32 26 1		62 28 27 1		62 33 27 1		62 29 28 1		62 34 28 1		62 35 29 1		62 31 30 1		62 32 31 1		62 33 32 1		62 34 33 1		62 35 34 1		
63 0 1 1		63 0 6 1		63 1 2 1		63 1 7 1		63 2 3 1		63 2 8 1		63 3 4 1		63 3 9 1		63 4 5 1		63 4 10 1		63 5 11 1		63 6 7 1		63 6 12 1		63 7 8 1		63 7 13 1		63 8 9 1		63 8 14 1		63 9 10 1		63 9 15 1		63 10 11 1		63 10 16 1		63 11 17 1		63 12 13 1		63 12 18 1		63 13 14 1		63 13 19 1		63 14 15 1		63 14 20 1		63 15 16 1		63 15 21 1		63 16 17 1		63 16 22 1		63 17 23 1		63 18 19 1		63 18 24 1		63 19 20 1		63 19 25 1		63 20 21 1		63 20 26 1		63 21 22 1		63 21 27 1		63 22 23 1		63 22 28 1		63 23 29 1		63 24 25 1		63 24 30 1		63 25 26 1		63 25 31 1		63 26 27 1		63 26 32 1		63 27 28 1		63 27 33 1		63 28 29 1		63 28 34 1		63 29 35 1		63 30 31 1		63 31 32 1		63 32 33 1		63 33 34 1		63 34 35 1		63 1 0 1		63 6 0 1		63 2 1 1		63 7 1 1		63 3 2 1		63 8 2 1		63 4 3 1		63 9 3 1		63 5 4 1		63 10 4 1		63 11 5 1		63 7 6 1		63 12 6 1		63 8 7 1		63 13 7 1		63 9 8 1		63 14 8 1		63 10 9 1		63 15 9 1		63 11 10 1		63 16 10 1		63 17 11 1		63 13 12 1		63 18 12 1		63 14 13 1		63 19 13 1		63 15 14 1		63 20 14 1		63 16 15 1		63 21 15 1		63 17 16 1		63 22 16 1		63 23 17 1		63 19 18 1		63 24 18 1		63 20 19 1		63 25 19 1		63 21 20 1		63 26 20 1		63 22 21 1		63 27 21 1		63 23 22 1		63 28 22 1		63 29 23 1		63 25 24 1		63 30 24 1		63 26 25 1		63 31 25 1		63 27 26 1		63 32 26 1		63 28 27 1		63 33 27 1		63 29 28 1		63 34 28 1		63 35 29 1		63 31 30 1		63 32 31 1		63 33 32 1		63 34 33 1		63 35 34 1		
64 0 1 1		64 0 6 1		64 1 2 1		64 1 7 1		64 2 3 1		64 2 8 1		64 3 4 1		64 3 9 1		64 4 5 1		64 4 10 1		64 5 11 1		64 6 7 1		64 6 12 1		64 7 8 1		64 7 13 1		64 8 9 1		64 8 14 1		64 9 10 1		64 9 15 1		64 10 11 1		64 10 16 1		64 11 17 1		64 12 13 1		64 12 18 1		64 13 14 1		64 13 19 1		64 14 15 1		64 14 20 1		64 15 16 1		64 15 21 1		64 16 17 1		64 16 22 1		64 17 23 1		64 18 19 1		64 18 24 1		64 19 20 1		64 19 25 1		64 20 21 1		64 20 26 1		64 21 22 1		64 21 27 1		64 22 23 1		64 22 28 1		64 23 29 1		64 24 25 1		64 24 30 1		64 25 26 1		64 25 31 1		64 26 27 1		64 26 32 1		64 27 28 1		64 27 33 1		64 28 29 1		64 28 34 1		64 29 35 1		64 30 31 1		64 31 32 1		64 32 33 1		64 33 34 1		64 34 35 1		64 1 0 1		64 6 0 1		64 2 1 1		64 7 1 1		64 3 2 1		64 8 2 1		64 4 3 1		64 9 3 1		64 5 4 1		64 10 4 1		64 11 5 1		64 7 6 1		64 12 6 1		64 8 7 1		64 13 7 1		64 9 8 1		64 14 8 1		64 10 9 1		64 15 9 1		64 11 10 1		64 16 10 1		64 17 11 1		64 13 12 1		64 18 12 1		64 14 13 1		64 19 13 1		64 15 14 1		64 20 14 1		64 16 15 1		64 21 15 1		64 17 16 1		64 22 16 1		64 23 17 1		64 19 18 1		64 24 18 1		64 20 19 1		64 25 19 1		64 21 20 1		64 26 20 1		64 22 21 1		64 27 21 1		64 23 22 1		64 28 22 1		64 29 23 1		64 25 24 1		64 30 24 1		64 26 25 1		64 31 25 1		64 27 26 1		64 32 26 1		64 28 27 1		64 33 27 1		64 29 28 1		64 34 28 1		64 35 29 1		64 31 30 1		64 32 31 1		64 33 32 1		64 34 33 1		64 35 34 1		
65 0 1 1		65 0 6 1		65 1 2 1		65 1 7 1		65 2 3 1		65 2 8 1		65 3 4 1		65 3 9 1		65 4 5 1		65 4 10 1		65 5 11 1		65 6 7 1		65 6 12 1		65 7 8 1		65 7 13 1		65 8 9 1		65 8 14 1		65 9 10 1		65 9 15 1		65 10 11 1		65 10 16 1		65 11 17 1		65 12 13 1		65 12 18 1		65 13 14 1		65 13 19 1		65 14 15 1		65 14 20 1		65 15 16 1		65 15 21 1		65 16 17 1		65 16 22 1		65 17 23 1		65 18 19 1		65 18 24 1		65 19 20 1		65 19 25 1		65 20 21 1		65 20 26 1		65 21 22 1		65 21 27 1		65 22 23 1		65 22 28 1		65 23 29 1		65 24 25 1		65 24 30 1		65 25 26 1		65 25 31 1		65 26 27 1		65 26 32 1		65 27 28 1		65 27 33 1		65 28 29 1		65 28 34 1		65 29 35 1		65 30 31 1		65 31 32 1		65 32 33 1		65 33 34 1		65 34 35 1		65 1 0 1		65 6 0 1		65 2 1 1		65 7 1 1		65 3 2 1		65 8 2 1		65 4 3 1		65 9 3 1		65 5 4 1		65 10 4 1		65 11 5 1		65 7 6 1		65 12 6 1		65 8 7 1		65 13 7 1		65 9 8 1		65 14 8 1		65 10 9 1		65 15 9 1		65 11 10 1		65 16 10 1		65 17 11 1		65 13 12 1		65 18 12 1		65 14 13 1		65 19 13 1		65 15 14 1		65 20 14 1		65 16 15 1		65 21 15 1		65 17 16 1		65 22 16 1		65 23 17 1		65 19 18 1		65 24 18 1		65 20 19 1		65 25 19 1		65 21 20 1		65 26 20 1		65 22 21 1		65 27 21 1		65 23 22 1		65 28 22 1		65 29 23 1		65 25 24 1		65 30 24 1		65 26 25 1		65 31 25 1		65 27 26 1		65 32 26 1		65 28 27 1		65 33 27 1		65 29 28 1		65 34 28 1		65 35 29 1		65 31 30 1		65 32 31 1		65 33 32 1		65 34 33 1		65 35 34 1		
66 0 1 1		66 0 6 1		66 1 2 1		66 1 7 1		66 2 3 1		66 2 8 1		66 3 4 1		66 3 9 1		66 4 5 1		66 4 10 1		66 5 11 1		66 6 7 1		66 6 12 1		66 7 8 1		66 7 13 1		66 8 9 1		66 8 14 1		66 9 10 1		66 9 15 1		66 10 11 1		66 10 16 1		66 11 17 1		66 12 13 1		66 12 18 1		66 13 14 1		66 13 19 1		66 14 15 1		66 14 20 1		66 15 16 1		66 15 21 1		66 16 17 1		66 16 22 1		66 17 23 1		66 18 19 1		66 18 24 1		66 19 20 1		66 19 25 1		66 20 21 1		66 20 26 1		66 21 22 1		66 21 27 1		66 22 23 1		66 22 28 1		66 23 29 1		66 24 25 1		66 24 30 1		66 25 26 1		66 25 31 1		66 26 27 1		66 26 32 1		66 27 28 1		66 27 33 1		66 28 29 1		66 28 34 1		66 29 35 1		66 30 31 1		66 31 32 1		66 32 33 1		66 33 34 1		66 34 35 1		66 1 0 1		66 6 0 1		66 2 1 1		66 7 1 1		66 3 2 1		66 8 2 1		66 4 3 1		66 9 3 1		66 5 4 1		66 10 4 1		66 11 5 1		66 7 6 1		66 12 6 1		66 8 7 1		66 13 7 1		66 9 8 1		66 14 8 1		66 10 9 1		66 15 9 1		66 11 10 1		66 16 10 1		66 17 11 1		66 13 12 1		66 18 12 1		66 14 13 1		66 19 13 1		66 15 14 1		66 20 14 1		66 16 15 1		66 21 15 1		66 17 16 1		66 22 16 1		66 23 17 1		66 19 18 1		66 24 18 1		66 20 19 1		66 25 19 1		66 21 20 1		66 26 20 1		66 22 21 1		66 27 21 1		66 23 22 1		66 28 22 1		66 29 23 1		66 25 24 1		66 30 24 1		66 26 25 1		66 31 25 1		66 27 26 1		66 32 26 1		66 28 27 1		66 33 27 1		66 29 28 1		66 34 28 1		66 35 29 1		66 31 30 1		66 32 31 1		66 33 32 1		66 34 33 1		66 35 34 1		
67 0 1 1		67 0 6 1		67 1 2 1		67 1 7 1		67 2 3 1		67 2 8 1		67 3 4 1		67 3 9 1		67 4 5 1		67 4 10 1		67 5 11 1		67 6 7 1		67 6 12 1		67 7 8 1		67 7 13 1		67 8 9 1		67 8 14 1		67 9 10 1		67 9 15 1		67 10 11 1		67 10 16 1		67 11 17 1		67 12 13 1		67 12 18 1		67 13 14 1		67 13 19 1		67 14 15 1		67 14 20 1		67 15 16 1		67 15 21 1		67 16 17 1		67 16 22 1		67 17 23 1		67 18 19 1		67 18 24 1		67 19 20 1		67 19 25 1		67 20 21 1		67 20 26 1		67 21 22 1		67 21 27 1		67 22 23 1		67 22 28 1		67 23 29 1		67 24 25 1		67 24 30 1		67 25 26 1		67 25 31 1		67 26 27 1		67 26 32 1		67 27 28 1		67 27 33 1		67 28 29 1		67 28 34 1		67 29 35 1		67 30 31 1		67 31 32 1		67 32 33 1		67 33 34 1		67 34 35 1		67 1 0 1		67 6 0 1		67 2 1 1		67 7 1 1		67 3 2 1		67 8 2 1		67 4 3 1		67 9 3 1		67 5 4 1		67 10 4 1		67 11 5 1		67 7 6 1		67 12 6 1		67 8 7 1		67 13 7 1		67 9 8 1		67 14 8 1		67 10 9 1		67 15 9 1		67 11 10 1		67 16 10 1		67 17 11 1		67 13 12 1		67 18 12 1		67 14 13 1		67 19 13 1		67 15 14 1		67 20 14 1		67 16 15 1		67 21 15 1		67 17 16 1		67 22 16 1		67 23 17 1		67 19 18 1		67 24 18 1		67 20 19 1		67 25 19 1		67 21 20 1		67 26 20 1		67 22 21 1		67 27 21 1		67 23 22 1		67 28 22 1		67 29 23 1		67 25 24 1		67 30 24 1		67 26 25 1		67 31 25 1		67 27 26 1		67 32 26 1		67 28 27 1		67 33 27 1		67 29 28 1		67 34 28 1		67 35 29 1		67 31 30 1		67 32 31 1		67 33 32 1		67 34 33 1		67 35 34 1		
68 0 1 1		68 0 6 1		68 1 2 1		68 1 7 1		68 2 3 1		68 2 8 1		68 3 4 1		68 3 9 1		68 4 5 1		68 4 10 1		68 5 11 1		68 6 7 1		68 6 12 1		68 7 8 1		68 7 13 1		68 8 9 1		68 8 14 1		68 9 10 1		68 9 15 1		68 10 11 1		68 10 16 1		68 11 17 1		68 12 13 1		68 12 18 1		68 13 14 1		68 13 19 1		68 14 15 1		68 14 20 1		68 15 16 1		68 15 21 1		68 16 17 1		68 16 22 1		68 17 23 1		68 18 19 1		68 18 24 1		68 19 20 1		68 19 25 1		68 20 21 1		68 20 26 1		68 21 22 1		68 21 27 1		68 22 23 1		68 22 28 1		68 23 29 1		68 24 25 1		68 24 30 1		68 25 26 1		68 25 31 1		68 26 27 1		68 26 32 1		68 27 28 1		68 27 33 1		68 28 29 1		68 28 34 1		68 29 35 1		68 30 31 1		68 31 32 1		68 32 33 1		68 33 34 1		68 34 35 1		68 1 0 1		68 6 0 1		68 2 1 1		68 7 1 1		68 3 2 1		68 8 2 1		68 4 3 1		68 9 3 1		68 5 4 1		68 10 4 1		68 11 5 1		68 7 6 1		68 12 6 1		68 8 7 1		68 13 7 1		68 9 8 1		68 14 8 1		68 10 9 1		68 15 9 1		68 11 10 1		68 16 10 1		68 17 11 1		68 13 12 1		68 18 12 1		68 14 13 1		68 19 13 1		68 15 14 1		68 20 14 1		68 16 15 1		68 21 15 1		68 17 16 1		68 22 16 1		68 23 17 1		68 19 18 1		68 24 18 1		68 20 19 1		68 25 19 1		68 21 20 1		68 26 20 1		68 22 21 1		68 27 21 1		68 23 22 1		68 28 22 1		68 29 23 1		68 25 24 1		68 30 24 1		68 26 25 1		68 31 25 1		68 27 26 1		68 32 26 1		68 28 27 1		68 33 27 1		68 29 28 1		68 34 28 1		68 35 29 1		68 31 30 1		68 32 31 1		68 33 32 1		68 34 33 1		68 35 34 1		
69 0 1 1		69 0 6 1		69 1 2 1		69 1 7 1		69 2 3 1		69 2 8 1		69 3 4 1		69 3 9 1		69 4 5 1		69 4 10 1		69 5 11 1		69 6 7 1		69 6 12 1		69 7 8 1		69 7 13 1		69 8 9 1		69 8 14 1		69 9 10 1		69 9 15 1		69 10 11 1		69 10 16 1		69 11 17 1		69 12 13 1		69 12 18 1		69 13 14 1		69 13 19 1		69 14 15 1		69 14 20 1		69 15 16 1		69 15 21 1		69 16 17 1		69 16 22 1		69 17 23 1		69 18 19 1		69 18 24 1		69 19 20 1		69 19 25 1		69 20 21 1		69 20 26 1		69 21 22 1		69 21 27 1		69 22 23 1		69 22 28 1		69 23 29 1		69 24 25 1		69 24 30 1		69 25 26 1		69 25 31 1		69 26 27 1		69 26 32 1		69 27 28 1		69 27 33 1		69 28 29 1		69 28 34 1		69 29 35 1		69 30 31 1		69 31 32 1		69 32 33 1		69 33 34 1		69 34 35 1		69 1 0 1		69 6 0 1		69 2 1 1		69 7 1 1		69 3 2 1		69 8 2 1		69 4 3 1		69 9 3 1		69 5 4 1		69 10 4 1		69 11 5 1		69 7 6 1		69 12 6 1		69 8 7 1		69 13 7 1		69 9 8 1		69 14 8 1		69 10 9 1		69 15 9 1		69 11 10 1		69 16 10 1		69 17 11 1		69 13 12 1		69 18 12 1		69 14 13 1		69 19 13 1		69 15 14 1		69 20 14 1		69 16 15 1		69 21 15 1		69 17 16 1		69 22 16 1		69 23 17 1		69 19 18 1		69 24 18 1		69 20 19 1		69 25 19 1		69 21 20 1		69 26 20 1		69 22 21 1		69 27 21 1		69 23 22 1		69 28 22 1		69 29 23 1		69 25 24 1		69 30 24 1		69 26 25 1		69 31 25 1		69 27 26 1		69 32 26 1		69 28 27 1		69 33 27 1		69 29 28 1		69 34 28 1		69 35 29 1		69 31 30 1		69 32 31 1		69 33 32 1		69 34 33 1		69 35 34 1		
70 0 1 1		70 0 6 1		70 1 2 1		70 1 7 1		70 2 3 1		70 2 8 1		70 3 4 1		70 3 9 1		70 4 5 1		70 4 10 1		70 5 11 1		70 6 7 1		70 6 12 1		70 7 8 1		70 7 13 1		70 8 9 1		70 8 14 1		70 9 10 1		70 9 15 1		70 10 11 1		70 10 16 1		70 11 17 1		70 12 13 1		70 12 18 1		70 13 14 1		70 13 19 1		70 14 15 1		70 14 20 1		70 15 16 1		70 15 21 1		70 16 17 1		70 16 22 1		70 17 23 1		70 18 19 1		70 18 24 1		70 19 20 1		70 19 25 1		70 20 21 1		70 20 26 1		70 21 22 1		70 21 27 1		70 22 23 1		70 22 28 1		70 23 29 1		70 24 25 1		70 24 30 1		70 25 26 1		70 25 31 1		70 26 27 1		70 26 32 1		70 27 28 1		70 27 33 1		70 28 29 1		70 28 34 1		70 29 35 1		70 30 31 1		70 31 32 1		70 32 33 1		70 33 34 1		70 34 35 1		70 1 0 1		70 6 0 1		70 2 1 1		70 7 1 1		70 3 2 1		70 8 2 1		70 4 3 1		70 9 3 1		70 5 4 1		70 10 4 1		70 11 5 1		70 7 6 1		70 12 6 1		70 8 7 1		70 13 7 1		70 9 8 1		70 14 8 1		70 10 9 1		70 15 9 1		70 11 10 1		70 16 10 1		70 17 11 1		70 13 12 1		70 18 12 1		70 14 13 1		70 19 13 1		70 15 14 1		70 20 14 1		70 16 15 1		70 21 15 1		70 17 16 1		70 22 16 1		70 23 17 1		70 19 18 1		70 24 18 1		70 20 19 1		70 25 19 1		70 21 20 1		70 26 20 1		70 22 21 1		70 27 21 1		70 23 22 1		70 28 22 1		70 29 23 1		70 25 24 1		70 30 24 1		70 26 25 1		70 31 25 1		70 27 26 1		70 32 26 1		70 28 27 1		70 33 27 1		70 29 28 1		70 34 28 1		70 35 29 1		70 31 30 1		70 32 31 1		70 33 32 1		70 34 33 1		70 35 34 1		
71 0 1 1		71 0 6 1		71 1 2 1		71 1 7 1		71 2 3 1		71 2 8 1		71 3 4 1		71 3 9 1		71 4 5 1		71 4 10 1		71 5 11 1		71 6 7 1		71 6 12 1		71 7 8 1		71 7 13 1		71 8 9 1		71 8 14 1		71 9 10 1		71 9 15 1		71 10 11 1		71 10 16 1		71 11 17 1		71 12 13 1		71 12 18 1		71 13 14 1		71 13 19 1		71 14 15 1		71 14 20 1		71 15 16 1		71 15 21 1		71 16 17 1		71 16 22 1		71 17 23 1		71 18 19 1		71 18 24 1		71 19 20 1		71 19 25 1		71 20 21 1		71 20 26 1		71 21 22 1		71 21 27 1		71 22 23 1		71 22 28 1		71 23 29 1		71 24 25 1		71 24 30 1		71 25 26 1		71 25 31 1		71 26 27 1		71 26 32 1		71 27 28 1		71 27 33 1		71 28 29 1		71 28 34 1		71 29 35 1		71 30 31 1		71 31 32 1		71 32 33 1		71 33 34 1		71 34 35 1		71 1 0 1		71 6 0 1		71 2 1 1		71 7 1 1		71 3 2 1		71 8 2 1		71 4 3 1		71 9 3 1		71 5 4 1		71 10 4 1		71 11 5 1		71 7 6 1		71 12 6 1		71 8 7 1		71 13 7 1		71 9 8 1		71 14 8 1		71 10 9 1		71 15 9 1		71 11 10 1		71 16 10 1		71 17 11 1		71 13 12 1		71 18 12 1		71 14 13 1		71 19 13 1		71 15 14 1		71 20 14 1		71 16 15 1		71 21 15 1		71 17 16 1		71 22 16 1		71 23 17 1		71 19 18 1		71 24 18 1		71 20 19 1		71 25 19 1		71 21 20 1		71 26 20 1		71 22 21 1		71 27 21 1		71 23 22 1		71 28 22 1		71 29 23 1		71 25 24 1		71 30 24 1		71 26 25 1		71 31 25 1		71 27 26 1		71 32 26 1		71 28 27 1		71 33 27 1		71 29 28 1		71 34 28 1		71 35 29 1		71 31 30 1		71 32 31 1		71 33 32 1		71 34 33 1		71 35 34 1		
72 0 1 1		72 0 6 1		72 1 2 1		72 1 7 1		72 2 3 1		72 2 8 1		72 3 4 1		72 3 9 1		72 4 5 1		72 4 10 1		72 5 11 1		72 6 7 1		72 6 12 1		72 7 8 1		72 7 13 1		72 8 9 1		72 8 14 1		72 9 10 1		72 9 15 1		72 10 11 1		72 10 16 1		72 11 17 1		72 12 13 1		72 12 18 1		72 13 14 1		72 13 19 1		72 14 15 1		72 14 20 1		72 15 16 1		72 15 21 1		72 16 17 1		72 16 22 1		72 17 23 1		72 18 19 1		72 18 24 1		72 19 20 1		72 19 25 1		72 20 21 1		72 20 26 1		72 21 22 1		72 21 27 1		72 22 23 1		72 22 28 1		72 23 29 1		72 24 25 1		72 24 30 1		72 25 26 1		72 25 31 1		72 26 27 1		72 26 32 1		72 27 28 1		72 27 33 1		72 28 29 1		72 28 34 1		72 29 35 1		72 30 31 1		72 31 32 1		72 32 33 1		72 33 34 1		72 34 35 1		72 1 0 1		72 6 0 1		72 2 1 1		72 7 1 1		72 3 2 1		72 8 2 1		72 4 3 1		72 9 3 1		72 5 4 1		72 10 4 1		72 11 5 1		72 7 6 1		72 12 6 1		72 8 7 1		72 13 7 1		72 9 8 1		72 14 8 1		72 10 9 1		72 15 9 1		72 11 10 1		72 16 10 1		72 17 11 1		72 13 12 1		72 18 12 1		72 14 13 1		72 19 13 1		72 15 14 1		72 20 14 1		72 16 15 1		72 21 15 1		72 17 16 1		72 22 16 1		72 23 17 1		72 19 18 1		72 24 18 1		72 20 19 1		72 25 19 1		72 21 20 1		72 26 20 1		72 22 21 1		72 27 21 1		72 23 22 1		72 28 22 1		72 29 23 1		72 25 24 1		72 30 24 1		72 26 25 1		72 31 25 1		72 27 26 1		72 32 26 1		72 28 27 1		72 33 27 1		72 29 28 1		72 34 28 1		72 35 29 1		72 31 30 1		72 32 31 1		72 33 32 1		72 34 33 1		72 35 34 1		
