param nf:= 100 ;
param nn:= 25 ;
param: E: d:=
46 0 24 1		46 0 1 1		46 1 24 1		46 1 2 1		46 2 24 1		46 2 3 1		46 3 24 1		46 3 4 1		46 4 24 1		46 4 5 1		46 5 24 1		46 5 6 1		46 6 24 1		46 6 7 1		46 7 24 1		46 7 8 1		46 8 24 1		46 8 9 1		46 9 24 1		46 9 10 1		46 10 24 1		46 10 11 1		46 11 24 1		46 11 12 1		46 12 24 1		46 12 13 1		46 13 24 1		46 13 14 1		46 14 24 1		46 14 15 1		46 15 24 1		46 15 16 1		46 16 24 1		46 16 17 1		46 17 24 1		46 17 18 1		46 18 24 1		46 18 19 1		46 19 24 1		46 19 20 1		46 20 24 1		46 20 21 1		46 21 24 1		46 21 22 1		46 22 24 1		46 22 23 1		46 23 24 1		46 23 0 1		46 24 0 1		46 1 0 1		46 24 1 1		46 2 1 1		46 24 2 1		46 3 2 1		46 24 3 1		46 4 3 1		46 24 4 1		46 5 4 1		46 24 5 1		46 6 5 1		46 24 6 1		46 7 6 1		46 24 7 1		46 8 7 1		46 24 8 1		46 9 8 1		46 24 9 1		46 10 9 1		46 24 10 1		46 11 10 1		46 24 11 1		46 12 11 1		46 24 12 1		46 13 12 1		46 24 13 1		46 14 13 1		46 24 14 1		46 15 14 1		46 24 15 1		46 16 15 1		46 24 16 1		46 17 16 1		46 24 17 1		46 18 17 1		46 24 18 1		46 19 18 1		46 24 19 1		46 20 19 1		46 24 20 1		46 21 20 1		46 24 21 1		46 22 21 1		46 24 22 1		46 23 22 1		46 24 23 1		46 0 23 1		
47 0 24 1		47 0 1 1		47 1 24 1		47 1 2 1		47 2 24 1		47 2 3 1		47 3 24 1		47 3 4 1		47 4 24 1		47 4 5 1		47 5 24 1		47 5 6 1		47 6 24 1		47 6 7 1		47 7 24 1		47 7 8 1		47 8 24 1		47 8 9 1		47 9 24 1		47 9 10 1		47 10 24 1		47 10 11 1		47 11 24 1		47 11 12 1		47 12 24 1		47 12 13 1		47 13 24 1		47 13 14 1		47 14 24 1		47 14 15 1		47 15 24 1		47 15 16 1		47 16 24 1		47 16 17 1		47 17 24 1		47 17 18 1		47 18 24 1		47 18 19 1		47 19 24 1		47 19 20 1		47 20 24 1		47 20 21 1		47 21 24 1		47 21 22 1		47 22 24 1		47 22 23 1		47 23 24 1		47 23 0 1		47 24 0 1		47 1 0 1		47 24 1 1		47 2 1 1		47 24 2 1		47 3 2 1		47 24 3 1		47 4 3 1		47 24 4 1		47 5 4 1		47 24 5 1		47 6 5 1		47 24 6 1		47 7 6 1		47 24 7 1		47 8 7 1		47 24 8 1		47 9 8 1		47 24 9 1		47 10 9 1		47 24 10 1		47 11 10 1		47 24 11 1		47 12 11 1		47 24 12 1		47 13 12 1		47 24 13 1		47 14 13 1		47 24 14 1		47 15 14 1		47 24 15 1		47 16 15 1		47 24 16 1		47 17 16 1		47 24 17 1		47 18 17 1		47 24 18 1		47 19 18 1		47 24 19 1		47 20 19 1		47 24 20 1		47 21 20 1		47 24 21 1		47 22 21 1		47 24 22 1		47 23 22 1		47 24 23 1		47 0 23 1		
48 0 24 1		48 0 1 1		48 1 24 1		48 1 2 1		48 2 24 1		48 2 3 1		48 3 24 1		48 3 4 1		48 4 24 1		48 4 5 1		48 5 24 1		48 5 6 1		48 6 24 1		48 6 7 1		48 7 24 1		48 7 8 1		48 8 24 1		48 8 9 1		48 9 24 1		48 9 10 1		48 10 24 1		48 10 11 1		48 11 24 1		48 11 12 1		48 12 24 1		48 12 13 1		48 13 24 1		48 13 14 1		48 14 24 1		48 14 15 1		48 15 24 1		48 15 16 1		48 16 24 1		48 16 17 1		48 17 24 1		48 17 18 1		48 18 24 1		48 18 19 1		48 19 24 1		48 19 20 1		48 20 24 1		48 20 21 1		48 21 24 1		48 21 22 1		48 22 24 1		48 22 23 1		48 23 24 1		48 23 0 1		48 24 0 1		48 1 0 1		48 24 1 1		48 2 1 1		48 24 2 1		48 3 2 1		48 24 3 1		48 4 3 1		48 24 4 1		48 5 4 1		48 24 5 1		48 6 5 1		48 24 6 1		48 7 6 1		48 24 7 1		48 8 7 1		48 24 8 1		48 9 8 1		48 24 9 1		48 10 9 1		48 24 10 1		48 11 10 1		48 24 11 1		48 12 11 1		48 24 12 1		48 13 12 1		48 24 13 1		48 14 13 1		48 24 14 1		48 15 14 1		48 24 15 1		48 16 15 1		48 24 16 1		48 17 16 1		48 24 17 1		48 18 17 1		48 24 18 1		48 19 18 1		48 24 19 1		48 20 19 1		48 24 20 1		48 21 20 1		48 24 21 1		48 22 21 1		48 24 22 1		48 23 22 1		48 24 23 1		48 0 23 1		
49 0 24 1		49 0 1 1		49 1 24 1		49 1 2 1		49 2 24 1		49 2 3 1		49 3 24 1		49 3 4 1		49 4 24 1		49 4 5 1		49 5 24 1		49 5 6 1		49 6 24 1		49 6 7 1		49 7 24 1		49 7 8 1		49 8 24 1		49 8 9 1		49 9 24 1		49 9 10 1		49 10 24 1		49 10 11 1		49 11 24 1		49 11 12 1		49 12 24 1		49 12 13 1		49 13 24 1		49 13 14 1		49 14 24 1		49 14 15 1		49 15 24 1		49 15 16 1		49 16 24 1		49 16 17 1		49 17 24 1		49 17 18 1		49 18 24 1		49 18 19 1		49 19 24 1		49 19 20 1		49 20 24 1		49 20 21 1		49 21 24 1		49 21 22 1		49 22 24 1		49 22 23 1		49 23 24 1		49 23 0 1		49 24 0 1		49 1 0 1		49 24 1 1		49 2 1 1		49 24 2 1		49 3 2 1		49 24 3 1		49 4 3 1		49 24 4 1		49 5 4 1		49 24 5 1		49 6 5 1		49 24 6 1		49 7 6 1		49 24 7 1		49 8 7 1		49 24 8 1		49 9 8 1		49 24 9 1		49 10 9 1		49 24 10 1		49 11 10 1		49 24 11 1		49 12 11 1		49 24 12 1		49 13 12 1		49 24 13 1		49 14 13 1		49 24 14 1		49 15 14 1		49 24 15 1		49 16 15 1		49 24 16 1		49 17 16 1		49 24 17 1		49 18 17 1		49 24 18 1		49 19 18 1		49 24 19 1		49 20 19 1		49 24 20 1		49 21 20 1		49 24 21 1		49 22 21 1		49 24 22 1		49 23 22 1		49 24 23 1		49 0 23 1		
50 0 24 1		50 0 1 1		50 1 24 1		50 1 2 1		50 2 24 1		50 2 3 1		50 3 24 1		50 3 4 1		50 4 24 1		50 4 5 1		50 5 24 1		50 5 6 1		50 6 24 1		50 6 7 1		50 7 24 1		50 7 8 1		50 8 24 1		50 8 9 1		50 9 24 1		50 9 10 1		50 10 24 1		50 10 11 1		50 11 24 1		50 11 12 1		50 12 24 1		50 12 13 1		50 13 24 1		50 13 14 1		50 14 24 1		50 14 15 1		50 15 24 1		50 15 16 1		50 16 24 1		50 16 17 1		50 17 24 1		50 17 18 1		50 18 24 1		50 18 19 1		50 19 24 1		50 19 20 1		50 20 24 1		50 20 21 1		50 21 24 1		50 21 22 1		50 22 24 1		50 22 23 1		50 23 24 1		50 23 0 1		50 24 0 1		50 1 0 1		50 24 1 1		50 2 1 1		50 24 2 1		50 3 2 1		50 24 3 1		50 4 3 1		50 24 4 1		50 5 4 1		50 24 5 1		50 6 5 1		50 24 6 1		50 7 6 1		50 24 7 1		50 8 7 1		50 24 8 1		50 9 8 1		50 24 9 1		50 10 9 1		50 24 10 1		50 11 10 1		50 24 11 1		50 12 11 1		50 24 12 1		50 13 12 1		50 24 13 1		50 14 13 1		50 24 14 1		50 15 14 1		50 24 15 1		50 16 15 1		50 24 16 1		50 17 16 1		50 24 17 1		50 18 17 1		50 24 18 1		50 19 18 1		50 24 19 1		50 20 19 1		50 24 20 1		50 21 20 1		50 24 21 1		50 22 21 1		50 24 22 1		50 23 22 1		50 24 23 1		50 0 23 1		
51 0 24 1		51 0 1 1		51 1 24 1		51 1 2 1		51 2 24 1		51 2 3 1		51 3 24 1		51 3 4 1		51 4 24 1		51 4 5 1		51 5 24 1		51 5 6 1		51 6 24 1		51 6 7 1		51 7 24 1		51 7 8 1		51 8 24 1		51 8 9 1		51 9 24 1		51 9 10 1		51 10 24 1		51 10 11 1		51 11 24 1		51 11 12 1		51 12 24 1		51 12 13 1		51 13 24 1		51 13 14 1		51 14 24 1		51 14 15 1		51 15 24 1		51 15 16 1		51 16 24 1		51 16 17 1		51 17 24 1		51 17 18 1		51 18 24 1		51 18 19 1		51 19 24 1		51 19 20 1		51 20 24 1		51 20 21 1		51 21 24 1		51 21 22 1		51 22 24 1		51 22 23 1		51 23 24 1		51 23 0 1		51 24 0 1		51 1 0 1		51 24 1 1		51 2 1 1		51 24 2 1		51 3 2 1		51 24 3 1		51 4 3 1		51 24 4 1		51 5 4 1		51 24 5 1		51 6 5 1		51 24 6 1		51 7 6 1		51 24 7 1		51 8 7 1		51 24 8 1		51 9 8 1		51 24 9 1		51 10 9 1		51 24 10 1		51 11 10 1		51 24 11 1		51 12 11 1		51 24 12 1		51 13 12 1		51 24 13 1		51 14 13 1		51 24 14 1		51 15 14 1		51 24 15 1		51 16 15 1		51 24 16 1		51 17 16 1		51 24 17 1		51 18 17 1		51 24 18 1		51 19 18 1		51 24 19 1		51 20 19 1		51 24 20 1		51 21 20 1		51 24 21 1		51 22 21 1		51 24 22 1		51 23 22 1		51 24 23 1		51 0 23 1		
52 0 24 1		52 0 1 1		52 1 24 1		52 1 2 1		52 2 24 1		52 2 3 1		52 3 24 1		52 3 4 1		52 4 24 1		52 4 5 1		52 5 24 1		52 5 6 1		52 6 24 1		52 6 7 1		52 7 24 1		52 7 8 1		52 8 24 1		52 8 9 1		52 9 24 1		52 9 10 1		52 10 24 1		52 10 11 1		52 11 24 1		52 11 12 1		52 12 24 1		52 12 13 1		52 13 24 1		52 13 14 1		52 14 24 1		52 14 15 1		52 15 24 1		52 15 16 1		52 16 24 1		52 16 17 1		52 17 24 1		52 17 18 1		52 18 24 1		52 18 19 1		52 19 24 1		52 19 20 1		52 20 24 1		52 20 21 1		52 21 24 1		52 21 22 1		52 22 24 1		52 22 23 1		52 23 24 1		52 23 0 1		52 24 0 1		52 1 0 1		52 24 1 1		52 2 1 1		52 24 2 1		52 3 2 1		52 24 3 1		52 4 3 1		52 24 4 1		52 5 4 1		52 24 5 1		52 6 5 1		52 24 6 1		52 7 6 1		52 24 7 1		52 8 7 1		52 24 8 1		52 9 8 1		52 24 9 1		52 10 9 1		52 24 10 1		52 11 10 1		52 24 11 1		52 12 11 1		52 24 12 1		52 13 12 1		52 24 13 1		52 14 13 1		52 24 14 1		52 15 14 1		52 24 15 1		52 16 15 1		52 24 16 1		52 17 16 1		52 24 17 1		52 18 17 1		52 24 18 1		52 19 18 1		52 24 19 1		52 20 19 1		52 24 20 1		52 21 20 1		52 24 21 1		52 22 21 1		52 24 22 1		52 23 22 1		52 24 23 1		52 0 23 1		
53 0 24 1		53 0 1 1		53 1 24 1		53 1 2 1		53 2 24 1		53 2 3 1		53 3 24 1		53 3 4 1		53 4 24 1		53 4 5 1		53 5 24 1		53 5 6 1		53 6 24 1		53 6 7 1		53 7 24 1		53 7 8 1		53 8 24 1		53 8 9 1		53 9 24 1		53 9 10 1		53 10 24 1		53 10 11 1		53 11 24 1		53 11 12 1		53 12 24 1		53 12 13 1		53 13 24 1		53 13 14 1		53 14 24 1		53 14 15 1		53 15 24 1		53 15 16 1		53 16 24 1		53 16 17 1		53 17 24 1		53 17 18 1		53 18 24 1		53 18 19 1		53 19 24 1		53 19 20 1		53 20 24 1		53 20 21 1		53 21 24 1		53 21 22 1		53 22 24 1		53 22 23 1		53 23 24 1		53 23 0 1		53 24 0 1		53 1 0 1		53 24 1 1		53 2 1 1		53 24 2 1		53 3 2 1		53 24 3 1		53 4 3 1		53 24 4 1		53 5 4 1		53 24 5 1		53 6 5 1		53 24 6 1		53 7 6 1		53 24 7 1		53 8 7 1		53 24 8 1		53 9 8 1		53 24 9 1		53 10 9 1		53 24 10 1		53 11 10 1		53 24 11 1		53 12 11 1		53 24 12 1		53 13 12 1		53 24 13 1		53 14 13 1		53 24 14 1		53 15 14 1		53 24 15 1		53 16 15 1		53 24 16 1		53 17 16 1		53 24 17 1		53 18 17 1		53 24 18 1		53 19 18 1		53 24 19 1		53 20 19 1		53 24 20 1		53 21 20 1		53 24 21 1		53 22 21 1		53 24 22 1		53 23 22 1		53 24 23 1		53 0 23 1		
54 0 24 1		54 0 1 1		54 1 24 1		54 1 2 1		54 2 24 1		54 2 3 1		54 3 24 1		54 3 4 1		54 4 24 1		54 4 5 1		54 5 24 1		54 5 6 1		54 6 24 1		54 6 7 1		54 7 24 1		54 7 8 1		54 8 24 1		54 8 9 1		54 9 24 1		54 9 10 1		54 10 24 1		54 10 11 1		54 11 24 1		54 11 12 1		54 12 24 1		54 12 13 1		54 13 24 1		54 13 14 1		54 14 24 1		54 14 15 1		54 15 24 1		54 15 16 1		54 16 24 1		54 16 17 1		54 17 24 1		54 17 18 1		54 18 24 1		54 18 19 1		54 19 24 1		54 19 20 1		54 20 24 1		54 20 21 1		54 21 24 1		54 21 22 1		54 22 24 1		54 22 23 1		54 23 24 1		54 23 0 1		54 24 0 1		54 1 0 1		54 24 1 1		54 2 1 1		54 24 2 1		54 3 2 1		54 24 3 1		54 4 3 1		54 24 4 1		54 5 4 1		54 24 5 1		54 6 5 1		54 24 6 1		54 7 6 1		54 24 7 1		54 8 7 1		54 24 8 1		54 9 8 1		54 24 9 1		54 10 9 1		54 24 10 1		54 11 10 1		54 24 11 1		54 12 11 1		54 24 12 1		54 13 12 1		54 24 13 1		54 14 13 1		54 24 14 1		54 15 14 1		54 24 15 1		54 16 15 1		54 24 16 1		54 17 16 1		54 24 17 1		54 18 17 1		54 24 18 1		54 19 18 1		54 24 19 1		54 20 19 1		54 24 20 1		54 21 20 1		54 24 21 1		54 22 21 1		54 24 22 1		54 23 22 1		54 24 23 1		54 0 23 1		
55 0 24 1		55 0 1 1		55 1 24 1		55 1 2 1		55 2 24 1		55 2 3 1		55 3 24 1		55 3 4 1		55 4 24 1		55 4 5 1		55 5 24 1		55 5 6 1		55 6 24 1		55 6 7 1		55 7 24 1		55 7 8 1		55 8 24 1		55 8 9 1		55 9 24 1		55 9 10 1		55 10 24 1		55 10 11 1		55 11 24 1		55 11 12 1		55 12 24 1		55 12 13 1		55 13 24 1		55 13 14 1		55 14 24 1		55 14 15 1		55 15 24 1		55 15 16 1		55 16 24 1		55 16 17 1		55 17 24 1		55 17 18 1		55 18 24 1		55 18 19 1		55 19 24 1		55 19 20 1		55 20 24 1		55 20 21 1		55 21 24 1		55 21 22 1		55 22 24 1		55 22 23 1		55 23 24 1		55 23 0 1		55 24 0 1		55 1 0 1		55 24 1 1		55 2 1 1		55 24 2 1		55 3 2 1		55 24 3 1		55 4 3 1		55 24 4 1		55 5 4 1		55 24 5 1		55 6 5 1		55 24 6 1		55 7 6 1		55 24 7 1		55 8 7 1		55 24 8 1		55 9 8 1		55 24 9 1		55 10 9 1		55 24 10 1		55 11 10 1		55 24 11 1		55 12 11 1		55 24 12 1		55 13 12 1		55 24 13 1		55 14 13 1		55 24 14 1		55 15 14 1		55 24 15 1		55 16 15 1		55 24 16 1		55 17 16 1		55 24 17 1		55 18 17 1		55 24 18 1		55 19 18 1		55 24 19 1		55 20 19 1		55 24 20 1		55 21 20 1		55 24 21 1		55 22 21 1		55 24 22 1		55 23 22 1		55 24 23 1		55 0 23 1		
56 0 24 1		56 0 1 1		56 1 24 1		56 1 2 1		56 2 24 1		56 2 3 1		56 3 24 1		56 3 4 1		56 4 24 1		56 4 5 1		56 5 24 1		56 5 6 1		56 6 24 1		56 6 7 1		56 7 24 1		56 7 8 1		56 8 24 1		56 8 9 1		56 9 24 1		56 9 10 1		56 10 24 1		56 10 11 1		56 11 24 1		56 11 12 1		56 12 24 1		56 12 13 1		56 13 24 1		56 13 14 1		56 14 24 1		56 14 15 1		56 15 24 1		56 15 16 1		56 16 24 1		56 16 17 1		56 17 24 1		56 17 18 1		56 18 24 1		56 18 19 1		56 19 24 1		56 19 20 1		56 20 24 1		56 20 21 1		56 21 24 1		56 21 22 1		56 22 24 1		56 22 23 1		56 23 24 1		56 23 0 1		56 24 0 1		56 1 0 1		56 24 1 1		56 2 1 1		56 24 2 1		56 3 2 1		56 24 3 1		56 4 3 1		56 24 4 1		56 5 4 1		56 24 5 1		56 6 5 1		56 24 6 1		56 7 6 1		56 24 7 1		56 8 7 1		56 24 8 1		56 9 8 1		56 24 9 1		56 10 9 1		56 24 10 1		56 11 10 1		56 24 11 1		56 12 11 1		56 24 12 1		56 13 12 1		56 24 13 1		56 14 13 1		56 24 14 1		56 15 14 1		56 24 15 1		56 16 15 1		56 24 16 1		56 17 16 1		56 24 17 1		56 18 17 1		56 24 18 1		56 19 18 1		56 24 19 1		56 20 19 1		56 24 20 1		56 21 20 1		56 24 21 1		56 22 21 1		56 24 22 1		56 23 22 1		56 24 23 1		56 0 23 1		
57 0 24 1		57 0 1 1		57 1 24 1		57 1 2 1		57 2 24 1		57 2 3 1		57 3 24 1		57 3 4 1		57 4 24 1		57 4 5 1		57 5 24 1		57 5 6 1		57 6 24 1		57 6 7 1		57 7 24 1		57 7 8 1		57 8 24 1		57 8 9 1		57 9 24 1		57 9 10 1		57 10 24 1		57 10 11 1		57 11 24 1		57 11 12 1		57 12 24 1		57 12 13 1		57 13 24 1		57 13 14 1		57 14 24 1		57 14 15 1		57 15 24 1		57 15 16 1		57 16 24 1		57 16 17 1		57 17 24 1		57 17 18 1		57 18 24 1		57 18 19 1		57 19 24 1		57 19 20 1		57 20 24 1		57 20 21 1		57 21 24 1		57 21 22 1		57 22 24 1		57 22 23 1		57 23 24 1		57 23 0 1		57 24 0 1		57 1 0 1		57 24 1 1		57 2 1 1		57 24 2 1		57 3 2 1		57 24 3 1		57 4 3 1		57 24 4 1		57 5 4 1		57 24 5 1		57 6 5 1		57 24 6 1		57 7 6 1		57 24 7 1		57 8 7 1		57 24 8 1		57 9 8 1		57 24 9 1		57 10 9 1		57 24 10 1		57 11 10 1		57 24 11 1		57 12 11 1		57 24 12 1		57 13 12 1		57 24 13 1		57 14 13 1		57 24 14 1		57 15 14 1		57 24 15 1		57 16 15 1		57 24 16 1		57 17 16 1		57 24 17 1		57 18 17 1		57 24 18 1		57 19 18 1		57 24 19 1		57 20 19 1		57 24 20 1		57 21 20 1		57 24 21 1		57 22 21 1		57 24 22 1		57 23 22 1		57 24 23 1		57 0 23 1		
58 0 24 1		58 0 1 1		58 1 24 1		58 1 2 1		58 2 24 1		58 2 3 1		58 3 24 1		58 3 4 1		58 4 24 1		58 4 5 1		58 5 24 1		58 5 6 1		58 6 24 1		58 6 7 1		58 7 24 1		58 7 8 1		58 8 24 1		58 8 9 1		58 9 24 1		58 9 10 1		58 10 24 1		58 10 11 1		58 11 24 1		58 11 12 1		58 12 24 1		58 12 13 1		58 13 24 1		58 13 14 1		58 14 24 1		58 14 15 1		58 15 24 1		58 15 16 1		58 16 24 1		58 16 17 1		58 17 24 1		58 17 18 1		58 18 24 1		58 18 19 1		58 19 24 1		58 19 20 1		58 20 24 1		58 20 21 1		58 21 24 1		58 21 22 1		58 22 24 1		58 22 23 1		58 23 24 1		58 23 0 1		58 24 0 1		58 1 0 1		58 24 1 1		58 2 1 1		58 24 2 1		58 3 2 1		58 24 3 1		58 4 3 1		58 24 4 1		58 5 4 1		58 24 5 1		58 6 5 1		58 24 6 1		58 7 6 1		58 24 7 1		58 8 7 1		58 24 8 1		58 9 8 1		58 24 9 1		58 10 9 1		58 24 10 1		58 11 10 1		58 24 11 1		58 12 11 1		58 24 12 1		58 13 12 1		58 24 13 1		58 14 13 1		58 24 14 1		58 15 14 1		58 24 15 1		58 16 15 1		58 24 16 1		58 17 16 1		58 24 17 1		58 18 17 1		58 24 18 1		58 19 18 1		58 24 19 1		58 20 19 1		58 24 20 1		58 21 20 1		58 24 21 1		58 22 21 1		58 24 22 1		58 23 22 1		58 24 23 1		58 0 23 1		
59 0 24 1		59 0 1 1		59 1 24 1		59 1 2 1		59 2 24 1		59 2 3 1		59 3 24 1		59 3 4 1		59 4 24 1		59 4 5 1		59 5 24 1		59 5 6 1		59 6 24 1		59 6 7 1		59 7 24 1		59 7 8 1		59 8 24 1		59 8 9 1		59 9 24 1		59 9 10 1		59 10 24 1		59 10 11 1		59 11 24 1		59 11 12 1		59 12 24 1		59 12 13 1		59 13 24 1		59 13 14 1		59 14 24 1		59 14 15 1		59 15 24 1		59 15 16 1		59 16 24 1		59 16 17 1		59 17 24 1		59 17 18 1		59 18 24 1		59 18 19 1		59 19 24 1		59 19 20 1		59 20 24 1		59 20 21 1		59 21 24 1		59 21 22 1		59 22 24 1		59 22 23 1		59 23 24 1		59 23 0 1		59 24 0 1		59 1 0 1		59 24 1 1		59 2 1 1		59 24 2 1		59 3 2 1		59 24 3 1		59 4 3 1		59 24 4 1		59 5 4 1		59 24 5 1		59 6 5 1		59 24 6 1		59 7 6 1		59 24 7 1		59 8 7 1		59 24 8 1		59 9 8 1		59 24 9 1		59 10 9 1		59 24 10 1		59 11 10 1		59 24 11 1		59 12 11 1		59 24 12 1		59 13 12 1		59 24 13 1		59 14 13 1		59 24 14 1		59 15 14 1		59 24 15 1		59 16 15 1		59 24 16 1		59 17 16 1		59 24 17 1		59 18 17 1		59 24 18 1		59 19 18 1		59 24 19 1		59 20 19 1		59 24 20 1		59 21 20 1		59 24 21 1		59 22 21 1		59 24 22 1		59 23 22 1		59 24 23 1		59 0 23 1		
60 0 24 1		60 0 1 1		60 1 24 1		60 1 2 1		60 2 24 1		60 2 3 1		60 3 24 1		60 3 4 1		60 4 24 1		60 4 5 1		60 5 24 1		60 5 6 1		60 6 24 1		60 6 7 1		60 7 24 1		60 7 8 1		60 8 24 1		60 8 9 1		60 9 24 1		60 9 10 1		60 10 24 1		60 10 11 1		60 11 24 1		60 11 12 1		60 12 24 1		60 12 13 1		60 13 24 1		60 13 14 1		60 14 24 1		60 14 15 1		60 15 24 1		60 15 16 1		60 16 24 1		60 16 17 1		60 17 24 1		60 17 18 1		60 18 24 1		60 18 19 1		60 19 24 1		60 19 20 1		60 20 24 1		60 20 21 1		60 21 24 1		60 21 22 1		60 22 24 1		60 22 23 1		60 23 24 1		60 23 0 1		60 24 0 1		60 1 0 1		60 24 1 1		60 2 1 1		60 24 2 1		60 3 2 1		60 24 3 1		60 4 3 1		60 24 4 1		60 5 4 1		60 24 5 1		60 6 5 1		60 24 6 1		60 7 6 1		60 24 7 1		60 8 7 1		60 24 8 1		60 9 8 1		60 24 9 1		60 10 9 1		60 24 10 1		60 11 10 1		60 24 11 1		60 12 11 1		60 24 12 1		60 13 12 1		60 24 13 1		60 14 13 1		60 24 14 1		60 15 14 1		60 24 15 1		60 16 15 1		60 24 16 1		60 17 16 1		60 24 17 1		60 18 17 1		60 24 18 1		60 19 18 1		60 24 19 1		60 20 19 1		60 24 20 1		60 21 20 1		60 24 21 1		60 22 21 1		60 24 22 1		60 23 22 1		60 24 23 1		60 0 23 1		
61 0 24 1		61 0 1 1		61 1 24 1		61 1 2 1		61 2 24 1		61 2 3 1		61 3 24 1		61 3 4 1		61 4 24 1		61 4 5 1		61 5 24 1		61 5 6 1		61 6 24 1		61 6 7 1		61 7 24 1		61 7 8 1		61 8 24 1		61 8 9 1		61 9 24 1		61 9 10 1		61 10 24 1		61 10 11 1		61 11 24 1		61 11 12 1		61 12 24 1		61 12 13 1		61 13 24 1		61 13 14 1		61 14 24 1		61 14 15 1		61 15 24 1		61 15 16 1		61 16 24 1		61 16 17 1		61 17 24 1		61 17 18 1		61 18 24 1		61 18 19 1		61 19 24 1		61 19 20 1		61 20 24 1		61 20 21 1		61 21 24 1		61 21 22 1		61 22 24 1		61 22 23 1		61 23 24 1		61 23 0 1		61 24 0 1		61 1 0 1		61 24 1 1		61 2 1 1		61 24 2 1		61 3 2 1		61 24 3 1		61 4 3 1		61 24 4 1		61 5 4 1		61 24 5 1		61 6 5 1		61 24 6 1		61 7 6 1		61 24 7 1		61 8 7 1		61 24 8 1		61 9 8 1		61 24 9 1		61 10 9 1		61 24 10 1		61 11 10 1		61 24 11 1		61 12 11 1		61 24 12 1		61 13 12 1		61 24 13 1		61 14 13 1		61 24 14 1		61 15 14 1		61 24 15 1		61 16 15 1		61 24 16 1		61 17 16 1		61 24 17 1		61 18 17 1		61 24 18 1		61 19 18 1		61 24 19 1		61 20 19 1		61 24 20 1		61 21 20 1		61 24 21 1		61 22 21 1		61 24 22 1		61 23 22 1		61 24 23 1		61 0 23 1		
62 0 24 1		62 0 1 1		62 1 24 1		62 1 2 1		62 2 24 1		62 2 3 1		62 3 24 1		62 3 4 1		62 4 24 1		62 4 5 1		62 5 24 1		62 5 6 1		62 6 24 1		62 6 7 1		62 7 24 1		62 7 8 1		62 8 24 1		62 8 9 1		62 9 24 1		62 9 10 1		62 10 24 1		62 10 11 1		62 11 24 1		62 11 12 1		62 12 24 1		62 12 13 1		62 13 24 1		62 13 14 1		62 14 24 1		62 14 15 1		62 15 24 1		62 15 16 1		62 16 24 1		62 16 17 1		62 17 24 1		62 17 18 1		62 18 24 1		62 18 19 1		62 19 24 1		62 19 20 1		62 20 24 1		62 20 21 1		62 21 24 1		62 21 22 1		62 22 24 1		62 22 23 1		62 23 24 1		62 23 0 1		62 24 0 1		62 1 0 1		62 24 1 1		62 2 1 1		62 24 2 1		62 3 2 1		62 24 3 1		62 4 3 1		62 24 4 1		62 5 4 1		62 24 5 1		62 6 5 1		62 24 6 1		62 7 6 1		62 24 7 1		62 8 7 1		62 24 8 1		62 9 8 1		62 24 9 1		62 10 9 1		62 24 10 1		62 11 10 1		62 24 11 1		62 12 11 1		62 24 12 1		62 13 12 1		62 24 13 1		62 14 13 1		62 24 14 1		62 15 14 1		62 24 15 1		62 16 15 1		62 24 16 1		62 17 16 1		62 24 17 1		62 18 17 1		62 24 18 1		62 19 18 1		62 24 19 1		62 20 19 1		62 24 20 1		62 21 20 1		62 24 21 1		62 22 21 1		62 24 22 1		62 23 22 1		62 24 23 1		62 0 23 1		
63 0 24 1		63 0 1 1		63 1 24 1		63 1 2 1		63 2 24 1		63 2 3 1		63 3 24 1		63 3 4 1		63 4 24 1		63 4 5 1		63 5 24 1		63 5 6 1		63 6 24 1		63 6 7 1		63 7 24 1		63 7 8 1		63 8 24 1		63 8 9 1		63 9 24 1		63 9 10 1		63 10 24 1		63 10 11 1		63 11 24 1		63 11 12 1		63 12 24 1		63 12 13 1		63 13 24 1		63 13 14 1		63 14 24 1		63 14 15 1		63 15 24 1		63 15 16 1		63 16 24 1		63 16 17 1		63 17 24 1		63 17 18 1		63 18 24 1		63 18 19 1		63 19 24 1		63 19 20 1		63 20 24 1		63 20 21 1		63 21 24 1		63 21 22 1		63 22 24 1		63 22 23 1		63 23 24 1		63 23 0 1		63 24 0 1		63 1 0 1		63 24 1 1		63 2 1 1		63 24 2 1		63 3 2 1		63 24 3 1		63 4 3 1		63 24 4 1		63 5 4 1		63 24 5 1		63 6 5 1		63 24 6 1		63 7 6 1		63 24 7 1		63 8 7 1		63 24 8 1		63 9 8 1		63 24 9 1		63 10 9 1		63 24 10 1		63 11 10 1		63 24 11 1		63 12 11 1		63 24 12 1		63 13 12 1		63 24 13 1		63 14 13 1		63 24 14 1		63 15 14 1		63 24 15 1		63 16 15 1		63 24 16 1		63 17 16 1		63 24 17 1		63 18 17 1		63 24 18 1		63 19 18 1		63 24 19 1		63 20 19 1		63 24 20 1		63 21 20 1		63 24 21 1		63 22 21 1		63 24 22 1		63 23 22 1		63 24 23 1		63 0 23 1		
