param nf:= 100 ;
param nn:= 9 ;
param: E: d:=
 0 1 10
 0 3 10
 1 2 10
 1 4 10
 2 5 10
 3 4 10
 3 6 10
 4 5 10
 4 7 10
 5 8 10
 6 7 10
 7 8 10
 1 0 10
 3 0 10
 2 1 10
 4 1 10
 5 2 10
 4 3 10
 6 3 10
 5 4 10
 7 4 10
 8 5 10
 7 6 10
 8 7 10;
param s:=
66 0 1 1		66 0 3 1		66 1 2 1		66 1 4 1		66 2 5 1		66 3 4 1		66 3 6 1		66 4 5 1		66 4 7 1		66 5 8 1		66 6 7 1		66 7 8 1		66 1 0 1		66 3 0 1		66 2 1 1		66 4 1 1		66 5 2 1		66 4 3 1		66 6 3 1		66 5 4 1		66 7 4 1		66 8 5 1		66 7 6 1		66 8 7 1		
67 0 1 1		67 0 3 1		67 1 2 1		67 1 4 1		67 2 5 1		67 3 4 1		67 3 6 1		67 4 5 1		67 4 7 1		67 5 8 1		67 6 7 1		67 7 8 1		67 1 0 1		67 3 0 1		67 2 1 1		67 4 1 1		67 5 2 1		67 4 3 1		67 6 3 1		67 5 4 1		67 7 4 1		67 8 5 1		67 7 6 1		67 8 7 1		
68 0 1 1		68 0 3 1		68 1 2 1		68 1 4 1		68 2 5 1		68 3 4 1		68 3 6 1		68 4 5 1		68 4 7 1		68 5 8 1		68 6 7 1		68 7 8 1		68 1 0 1		68 3 0 1		68 2 1 1		68 4 1 1		68 5 2 1		68 4 3 1		68 6 3 1		68 5 4 1		68 7 4 1		68 8 5 1		68 7 6 1		68 8 7 1		
69 0 1 1		69 0 3 1		69 1 2 1		69 1 4 1		69 2 5 1		69 3 4 1		69 3 6 1		69 4 5 1		69 4 7 1		69 5 8 1		69 6 7 1		69 7 8 1		69 1 0 1		69 3 0 1		69 2 1 1		69 4 1 1		69 5 2 1		69 4 3 1		69 6 3 1		69 5 4 1		69 7 4 1		69 8 5 1		69 7 6 1		69 8 7 1		
70 0 1 1		70 0 3 1		70 1 2 1		70 1 4 1		70 2 5 1		70 3 4 1		70 3 6 1		70 4 5 1		70 4 7 1		70 5 8 1		70 6 7 1		70 7 8 1		70 1 0 1		70 3 0 1		70 2 1 1		70 4 1 1		70 5 2 1		70 4 3 1		70 6 3 1		70 5 4 1		70 7 4 1		70 8 5 1		70 7 6 1		70 8 7 1		
71 0 1 1		71 0 3 1		71 1 2 1		71 1 4 1		71 2 5 1		71 3 4 1		71 3 6 1		71 4 5 1		71 4 7 1		71 5 8 1		71 6 7 1		71 7 8 1		71 1 0 1		71 3 0 1		71 2 1 1		71 4 1 1		71 5 2 1		71 4 3 1		71 6 3 1		71 5 4 1		71 7 4 1		71 8 5 1		71 7 6 1		71 8 7 1		
72 0 1 1		72 0 3 1		72 1 2 1		72 1 4 1		72 2 5 1		72 3 4 1		72 3 6 1		72 4 5 1		72 4 7 1		72 5 8 1		72 6 7 1		72 7 8 1		72 1 0 1		72 3 0 1		72 2 1 1		72 4 1 1		72 5 2 1		72 4 3 1		72 6 3 1		72 5 4 1		72 7 4 1		72 8 5 1		72 7 6 1		72 8 7 1		
73 0 1 1		73 0 3 1		73 1 2 1		73 1 4 1		73 2 5 1		73 3 4 1		73 3 6 1		73 4 5 1		73 4 7 1		73 5 8 1		73 6 7 1		73 7 8 1		73 1 0 1		73 3 0 1		73 2 1 1		73 4 1 1		73 5 2 1		73 4 3 1		73 6 3 1		73 5 4 1		73 7 4 1		73 8 5 1		73 7 6 1		73 8 7 1		
74 0 1 1		74 0 3 1		74 1 2 1		74 1 4 1		74 2 5 1		74 3 4 1		74 3 6 1		74 4 5 1		74 4 7 1		74 5 8 1		74 6 7 1		74 7 8 1		74 1 0 1		74 3 0 1		74 2 1 1		74 4 1 1		74 5 2 1		74 4 3 1		74 6 3 1		74 5 4 1		74 7 4 1		74 8 5 1		74 7 6 1		74 8 7 1		
75 0 1 1		75 0 3 1		75 1 2 1		75 1 4 1		75 2 5 1		75 3 4 1		75 3 6 1		75 4 5 1		75 4 7 1		75 5 8 1		75 6 7 1		75 7 8 1		75 1 0 1		75 3 0 1		75 2 1 1		75 4 1 1		75 5 2 1		75 4 3 1		75 6 3 1		75 5 4 1		75 7 4 1		75 8 5 1		75 7 6 1		75 8 7 1		
76 0 1 1		76 0 3 1		76 1 2 1		76 1 4 1		76 2 5 1		76 3 4 1		76 3 6 1		76 4 5 1		76 4 7 1		76 5 8 1		76 6 7 1		76 7 8 1		76 1 0 1		76 3 0 1		76 2 1 1		76 4 1 1		76 5 2 1		76 4 3 1		76 6 3 1		76 5 4 1		76 7 4 1		76 8 5 1		76 7 6 1		76 8 7 1		
77 0 1 1		77 0 3 1		77 1 2 1		77 1 4 1		77 2 5 1		77 3 4 1		77 3 6 1		77 4 5 1		77 4 7 1		77 5 8 1		77 6 7 1		77 7 8 1		77 1 0 1		77 3 0 1		77 2 1 1		77 4 1 1		77 5 2 1		77 4 3 1		77 6 3 1		77 5 4 1		77 7 4 1		77 8 5 1		77 7 6 1		77 8 7 1		
78 0 1 1		78 0 3 1		78 1 2 1		78 1 4 1		78 2 5 1		78 3 4 1		78 3 6 1		78 4 5 1		78 4 7 1		78 5 8 1		78 6 7 1		78 7 8 1		78 1 0 1		78 3 0 1		78 2 1 1		78 4 1 1		78 5 2 1		78 4 3 1		78 6 3 1		78 5 4 1		78 7 4 1		78 8 5 1		78 7 6 1		78 8 7 1		
79 0 1 1		79 0 3 1		79 1 2 1		79 1 4 1		79 2 5 1		79 3 4 1		79 3 6 1		79 4 5 1		79 4 7 1		79 5 8 1		79 6 7 1		79 7 8 1		79 1 0 1		79 3 0 1		79 2 1 1		79 4 1 1		79 5 2 1		79 4 3 1		79 6 3 1		79 5 4 1		79 7 4 1		79 8 5 1		79 7 6 1		79 8 7 1		
80 0 1 1		80 0 3 1		80 1 2 1		80 1 4 1		80 2 5 1		80 3 4 1		80 3 6 1		80 4 5 1		80 4 7 1		80 5 8 1		80 6 7 1		80 7 8 1		80 1 0 1		80 3 0 1		80 2 1 1		80 4 1 1		80 5 2 1		80 4 3 1		80 6 3 1		80 5 4 1		80 7 4 1		80 8 5 1		80 7 6 1		80 8 7 1		
81 0 1 1		81 0 3 1		81 1 2 1		81 1 4 1		81 2 5 1		81 3 4 1		81 3 6 1		81 4 5 1		81 4 7 1		81 5 8 1		81 6 7 1		81 7 8 1		81 1 0 1		81 3 0 1		81 2 1 1		81 4 1 1		81 5 2 1		81 4 3 1		81 6 3 1		81 5 4 1		81 7 4 1		81 8 5 1		81 7 6 1		81 8 7 1		
82 0 1 1		82 0 3 1		82 1 2 1		82 1 4 1		82 2 5 1		82 3 4 1		82 3 6 1		82 4 5 1		82 4 7 1		82 5 8 1		82 6 7 1		82 7 8 1		82 1 0 1		82 3 0 1		82 2 1 1		82 4 1 1		82 5 2 1		82 4 3 1		82 6 3 1		82 5 4 1		82 7 4 1		82 8 5 1		82 7 6 1		82 8 7 1		
83 0 1 1		83 0 3 1		83 1 2 1		83 1 4 1		83 2 5 1		83 3 4 1		83 3 6 1		83 4 5 1		83 4 7 1		83 5 8 1		83 6 7 1		83 7 8 1		83 1 0 1		83 3 0 1		83 2 1 1		83 4 1 1		83 5 2 1		83 4 3 1		83 6 3 1		83 5 4 1		83 7 4 1		83 8 5 1		83 7 6 1		83 8 7 1		
84 0 1 1		84 0 3 1		84 1 2 1		84 1 4 1		84 2 5 1		84 3 4 1		84 3 6 1		84 4 5 1		84 4 7 1		84 5 8 1		84 6 7 1		84 7 8 1		84 1 0 1		84 3 0 1		84 2 1 1		84 4 1 1		84 5 2 1		84 4 3 1		84 6 3 1		84 5 4 1		84 7 4 1		84 8 5 1		84 7 6 1		84 8 7 1		
85 0 1 1		85 0 3 1		85 1 2 1		85 1 4 1		85 2 5 1		85 3 4 1		85 3 6 1		85 4 5 1		85 4 7 1		85 5 8 1		85 6 7 1		85 7 8 1		85 1 0 1		85 3 0 1		85 2 1 1		85 4 1 1		85 5 2 1		85 4 3 1		85 6 3 1		85 5 4 1		85 7 4 1		85 8 5 1		85 7 6 1		85 8 7 1		
86 0 1 1		86 0 3 1		86 1 2 1		86 1 4 1		86 2 5 1		86 3 4 1		86 3 6 1		86 4 5 1		86 4 7 1		86 5 8 1		86 6 7 1		86 7 8 1		86 1 0 1		86 3 0 1		86 2 1 1		86 4 1 1		86 5 2 1		86 4 3 1		86 6 3 1		86 5 4 1		86 7 4 1		86 8 5 1		86 7 6 1		86 8 7 1		
87 0 1 1		87 0 3 1		87 1 2 1		87 1 4 1		87 2 5 1		87 3 4 1		87 3 6 1		87 4 5 1		87 4 7 1		87 5 8 1		87 6 7 1		87 7 8 1		87 1 0 1		87 3 0 1		87 2 1 1		87 4 1 1		87 5 2 1		87 4 3 1		87 6 3 1		87 5 4 1		87 7 4 1		87 8 5 1		87 7 6 1		87 8 7 1		
88 0 1 1		88 0 3 1		88 1 2 1		88 1 4 1		88 2 5 1		88 3 4 1		88 3 6 1		88 4 5 1		88 4 7 1		88 5 8 1		88 6 7 1		88 7 8 1		88 1 0 1		88 3 0 1		88 2 1 1		88 4 1 1		88 5 2 1		88 4 3 1		88 6 3 1		88 5 4 1		88 7 4 1		88 8 5 1		88 7 6 1		88 8 7 1		
89 0 1 1		89 0 3 1		89 1 2 1		89 1 4 1		89 2 5 1		89 3 4 1		89 3 6 1		89 4 5 1		89 4 7 1		89 5 8 1		89 6 7 1		89 7 8 1		89 1 0 1		89 3 0 1		89 2 1 1		89 4 1 1		89 5 2 1		89 4 3 1		89 6 3 1		89 5 4 1		89 7 4 1		89 8 5 1		89 7 6 1		89 8 7 1		
90 0 1 1		90 0 3 1		90 1 2 1		90 1 4 1		90 2 5 1		90 3 4 1		90 3 6 1		90 4 5 1		90 4 7 1		90 5 8 1		90 6 7 1		90 7 8 1		90 1 0 1		90 3 0 1		90 2 1 1		90 4 1 1		90 5 2 1		90 4 3 1		90 6 3 1		90 5 4 1		90 7 4 1		90 8 5 1		90 7 6 1		90 8 7 1		
91 0 1 1		91 0 3 1		91 1 2 1		91 1 4 1		91 2 5 1		91 3 4 1		91 3 6 1		91 4 5 1		91 4 7 1		91 5 8 1		91 6 7 1		91 7 8 1		91 1 0 1		91 3 0 1		91 2 1 1		91 4 1 1		91 5 2 1		91 4 3 1		91 6 3 1		91 5 4 1		91 7 4 1		91 8 5 1		91 7 6 1		91 8 7 1		
92 0 1 1		92 0 3 1		92 1 2 1		92 1 4 1		92 2 5 1		92 3 4 1		92 3 6 1		92 4 5 1		92 4 7 1		92 5 8 1		92 6 7 1		92 7 8 1		92 1 0 1		92 3 0 1		92 2 1 1		92 4 1 1		92 5 2 1		92 4 3 1		92 6 3 1		92 5 4 1		92 7 4 1		92 8 5 1		92 7 6 1		92 8 7 1		
93 0 1 1		93 0 3 1		93 1 2 1		93 1 4 1		93 2 5 1		93 3 4 1		93 3 6 1		93 4 5 1		93 4 7 1		93 5 8 1		93 6 7 1		93 7 8 1		93 1 0 1		93 3 0 1		93 2 1 1		93 4 1 1		93 5 2 1		93 4 3 1		93 6 3 1		93 5 4 1		93 7 4 1		93 8 5 1		93 7 6 1		93 8 7 1		
94 0 1 1		94 0 3 1		94 1 2 1		94 1 4 1		94 2 5 1		94 3 4 1		94 3 6 1		94 4 5 1		94 4 7 1		94 5 8 1		94 6 7 1		94 7 8 1		94 1 0 1		94 3 0 1		94 2 1 1		94 4 1 1		94 5 2 1		94 4 3 1		94 6 3 1		94 5 4 1		94 7 4 1		94 8 5 1		94 7 6 1		94 8 7 1		
95 0 1 1		95 0 3 1		95 1 2 1		95 1 4 1		95 2 5 1		95 3 4 1		95 3 6 1		95 4 5 1		95 4 7 1		95 5 8 1		95 6 7 1		95 7 8 1		95 1 0 1		95 3 0 1		95 2 1 1		95 4 1 1		95 5 2 1		95 4 3 1		95 6 3 1		95 5 4 1		95 7 4 1		95 8 5 1		95 7 6 1		95 8 7 1		
96 0 1 1		96 0 3 1		96 1 2 1		96 1 4 1		96 2 5 1		96 3 4 1		96 3 6 1		96 4 5 1		96 4 7 1		96 5 8 1		96 6 7 1		96 7 8 1		96 1 0 1		96 3 0 1		96 2 1 1		96 4 1 1		96 5 2 1		96 4 3 1		96 6 3 1		96 5 4 1		96 7 4 1		96 8 5 1		96 7 6 1		96 8 7 1		
97 0 1 1		97 0 3 1		97 1 2 1		97 1 4 1		97 2 5 1		97 3 4 1		97 3 6 1		97 4 5 1		97 4 7 1		97 5 8 1		97 6 7 1		97 7 8 1		97 1 0 1		97 3 0 1		97 2 1 1		97 4 1 1		97 5 2 1		97 4 3 1		97 6 3 1		97 5 4 1		97 7 4 1		97 8 5 1		97 7 6 1		97 8 7 1		
98 0 1 1		98 0 3 1		98 1 2 1		98 1 4 1		98 2 5 1		98 3 4 1		98 3 6 1		98 4 5 1		98 4 7 1		98 5 8 1		98 6 7 1		98 7 8 1		98 1 0 1		98 3 0 1		98 2 1 1		98 4 1 1		98 5 2 1		98 4 3 1		98 6 3 1		98 5 4 1		98 7 4 1		98 8 5 1		98 7 6 1		98 8 7 1		
99 0 1 1		99 0 3 1		99 1 2 1		99 1 4 1		99 2 5 1		99 3 4 1		99 3 6 1		99 4 5 1		99 4 7 1		99 5 8 1		99 6 7 1		99 7 8 1		99 1 0 1		99 3 0 1		99 2 1 1		99 4 1 1		99 5 2 1		99 4 3 1		99 6 3 1		99 5 4 1		99 7 4 1		99 8 5 1		99 7 6 1		99 8 7 1		 ;
param v_max:=
0 0 1 2		0 0 3 2		0 1 2 2		0 1 4 2		0 2 5 2		0 3 4 2		0 3 6 2		0 4 5 2		0 4 7 2		0 5 8 2		0 6 7 2		0 7 8 2		0 1 0 2		0 3 0 2		0 2 1 2		0 4 1 2		0 5 2 2		0 4 3 2		0 6 3 2		0 5 4 2		0 7 4 2		0 8 5 2		0 7 6 2		0 8 7 2		
1 0 1 2		1 0 3 2		1 1 2 2		1 1 4 2		1 2 5 2		1 3 4 2		1 3 6 2		1 4 5 2		1 4 7 2		1 5 8 2		1 6 7 2		1 7 8 2		1 1 0 2		1 3 0 2		1 2 1 2		1 4 1 2		1 5 2 2		1 4 3 2		1 6 3 2		1 5 4 2		1 7 4 2		1 8 5 2		1 7 6 2		1 8 7 2		
2 0 1 2		2 0 3 2		2 1 2 2		2 1 4 2		2 2 5 2		2 3 4 2		2 3 6 2		2 4 5 2		2 4 7 2		2 5 8 2		2 6 7 2		2 7 8 2		2 1 0 2		2 3 0 2		2 2 1 2		2 4 1 2		2 5 2 2		2 4 3 2		2 6 3 2		2 5 4 2		2 7 4 2		2 8 5 2		2 7 6 2		2 8 7 2		
3 0 1 2		3 0 3 2		3 1 2 2		3 1 4 2		3 2 5 2		3 3 4 2		3 3 6 2		3 4 5 2		3 4 7 2		3 5 8 2		3 6 7 2		3 7 8 2		3 1 0 2		3 3 0 2		3 2 1 2		3 4 1 2		3 5 2 2		3 4 3 2		3 6 3 2		3 5 4 2		3 7 4 2		3 8 5 2		3 7 6 2		3 8 7 2		
4 0 1 2		4 0 3 2		4 1 2 2		4 1 4 2		4 2 5 2		4 3 4 2		4 3 6 2		4 4 5 2		4 4 7 2		4 5 8 2		4 6 7 2		4 7 8 2		4 1 0 2		4 3 0 2		4 2 1 2		4 4 1 2		4 5 2 2		4 4 3 2		4 6 3 2		4 5 4 2		4 7 4 2		4 8 5 2		4 7 6 2		4 8 7 2		
5 0 1 2		5 0 3 2		5 1 2 2		5 1 4 2		5 2 5 2		5 3 4 2		5 3 6 2		5 4 5 2		5 4 7 2		5 5 8 2		5 6 7 2		5 7 8 2		5 1 0 2		5 3 0 2		5 2 1 2		5 4 1 2		5 5 2 2		5 4 3 2		5 6 3 2		5 5 4 2		5 7 4 2		5 8 5 2		5 7 6 2		5 8 7 2		
6 0 1 2		6 0 3 2		6 1 2 2		6 1 4 2		6 2 5 2		6 3 4 2		6 3 6 2		6 4 5 2		6 4 7 2		6 5 8 2		6 6 7 2		6 7 8 2		6 1 0 2		6 3 0 2		6 2 1 2		6 4 1 2		6 5 2 2		6 4 3 2		6 6 3 2		6 5 4 2		6 7 4 2		6 8 5 2		6 7 6 2		6 8 7 2		
7 0 1 2		7 0 3 2		7 1 2 2		7 1 4 2		7 2 5 2		7 3 4 2		7 3 6 2		7 4 5 2		7 4 7 2		7 5 8 2		7 6 7 2		7 7 8 2		7 1 0 2		7 3 0 2		7 2 1 2		7 4 1 2		7 5 2 2		7 4 3 2		7 6 3 2		7 5 4 2		7 7 4 2		7 8 5 2		7 7 6 2		7 8 7 2		
8 0 1 2		8 0 3 2		8 1 2 2		8 1 4 2		8 2 5 2		8 3 4 2		8 3 6 2		8 4 5 2		8 4 7 2		8 5 8 2		8 6 7 2		8 7 8 2		8 1 0 2		8 3 0 2		8 2 1 2		8 4 1 2		8 5 2 2		8 4 3 2		8 6 3 2		8 5 4 2		8 7 4 2		8 8 5 2		8 7 6 2		8 8 7 2		
9 0 1 2		9 0 3 2		9 1 2 2		9 1 4 2		9 2 5 2		9 3 4 2		9 3 6 2		9 4 5 2		9 4 7 2		9 5 8 2		9 6 7 2		9 7 8 2		9 1 0 2		9 3 0 2		9 2 1 2		9 4 1 2		9 5 2 2		9 4 3 2		9 6 3 2		9 5 4 2		9 7 4 2		9 8 5 2		9 7 6 2		9 8 7 2		
10 0 1 2		10 0 3 2		10 1 2 2		10 1 4 2		10 2 5 2		10 3 4 2		10 3 6 2		10 4 5 2		10 4 7 2		10 5 8 2		10 6 7 2		10 7 8 2		10 1 0 2		10 3 0 2		10 2 1 2		10 4 1 2		10 5 2 2		10 4 3 2		10 6 3 2		10 5 4 2		10 7 4 2		10 8 5 2		10 7 6 2		10 8 7 2		
11 0 1 2		11 0 3 2		11 1 2 2		11 1 4 2		11 2 5 2		11 3 4 2		11 3 6 2		11 4 5 2		11 4 7 2		11 5 8 2		11 6 7 2		11 7 8 2		11 1 0 2		11 3 0 2		11 2 1 2		11 4 1 2		11 5 2 2		11 4 3 2		11 6 3 2		11 5 4 2		11 7 4 2		11 8 5 2		11 7 6 2		11 8 7 2		
12 0 1 2		12 0 3 2		12 1 2 2		12 1 4 2		12 2 5 2		12 3 4 2		12 3 6 2		12 4 5 2		12 4 7 2		12 5 8 2		12 6 7 2		12 7 8 2		12 1 0 2		12 3 0 2		12 2 1 2		12 4 1 2		12 5 2 2		12 4 3 2		12 6 3 2		12 5 4 2		12 7 4 2		12 8 5 2		12 7 6 2		12 8 7 2		
13 0 1 2		13 0 3 2		13 1 2 2		13 1 4 2		13 2 5 2		13 3 4 2		13 3 6 2		13 4 5 2		13 4 7 2		13 5 8 2		13 6 7 2		13 7 8 2		13 1 0 2		13 3 0 2		13 2 1 2		13 4 1 2		13 5 2 2		13 4 3 2		13 6 3 2		13 5 4 2		13 7 4 2		13 8 5 2		13 7 6 2		13 8 7 2		
14 0 1 2		14 0 3 2		14 1 2 2		14 1 4 2		14 2 5 2		14 3 4 2		14 3 6 2		14 4 5 2		14 4 7 2		14 5 8 2		14 6 7 2		14 7 8 2		14 1 0 2		14 3 0 2		14 2 1 2		14 4 1 2		14 5 2 2		14 4 3 2		14 6 3 2		14 5 4 2		14 7 4 2		14 8 5 2		14 7 6 2		14 8 7 2		
15 0 1 2		15 0 3 2		15 1 2 2		15 1 4 2		15 2 5 2		15 3 4 2		15 3 6 2		15 4 5 2		15 4 7 2		15 5 8 2		15 6 7 2		15 7 8 2		15 1 0 2		15 3 0 2		15 2 1 2		15 4 1 2		15 5 2 2		15 4 3 2		15 6 3 2		15 5 4 2		15 7 4 2		15 8 5 2		15 7 6 2		15 8 7 2		
16 0 1 2		16 0 3 2		16 1 2 2		16 1 4 2		16 2 5 2		16 3 4 2		16 3 6 2		16 4 5 2		16 4 7 2		16 5 8 2		16 6 7 2		16 7 8 2		16 1 0 2		16 3 0 2		16 2 1 2		16 4 1 2		16 5 2 2		16 4 3 2		16 6 3 2		16 5 4 2		16 7 4 2		16 8 5 2		16 7 6 2		16 8 7 2		
17 0 1 2		17 0 3 2		17 1 2 2		17 1 4 2		17 2 5 2		17 3 4 2		17 3 6 2		17 4 5 2		17 4 7 2		17 5 8 2		17 6 7 2		17 7 8 2		17 1 0 2		17 3 0 2		17 2 1 2		17 4 1 2		17 5 2 2		17 4 3 2		17 6 3 2		17 5 4 2		17 7 4 2		17 8 5 2		17 7 6 2		17 8 7 2		
18 0 1 2		18 0 3 2		18 1 2 2		18 1 4 2		18 2 5 2		18 3 4 2		18 3 6 2		18 4 5 2		18 4 7 2		18 5 8 2		18 6 7 2		18 7 8 2		18 1 0 2		18 3 0 2		18 2 1 2		18 4 1 2		18 5 2 2		18 4 3 2		18 6 3 2		18 5 4 2		18 7 4 2		18 8 5 2		18 7 6 2		18 8 7 2		
19 0 1 2		19 0 3 2		19 1 2 2		19 1 4 2		19 2 5 2		19 3 4 2		19 3 6 2		19 4 5 2		19 4 7 2		19 5 8 2		19 6 7 2		19 7 8 2		19 1 0 2		19 3 0 2		19 2 1 2		19 4 1 2		19 5 2 2		19 4 3 2		19 6 3 2		19 5 4 2		19 7 4 2		19 8 5 2		19 7 6 2		19 8 7 2		
20 0 1 2		20 0 3 2		20 1 2 2		20 1 4 2		20 2 5 2		20 3 4 2		20 3 6 2		20 4 5 2		20 4 7 2		20 5 8 2		20 6 7 2		20 7 8 2		20 1 0 2		20 3 0 2		20 2 1 2		20 4 1 2		20 5 2 2		20 4 3 2		20 6 3 2		20 5 4 2		20 7 4 2		20 8 5 2		20 7 6 2		20 8 7 2		
21 0 1 2		21 0 3 2		21 1 2 2		21 1 4 2		21 2 5 2		21 3 4 2		21 3 6 2		21 4 5 2		21 4 7 2		21 5 8 2		21 6 7 2		21 7 8 2		21 1 0 2		21 3 0 2		21 2 1 2		21 4 1 2		21 5 2 2		21 4 3 2		21 6 3 2		21 5 4 2		21 7 4 2		21 8 5 2		21 7 6 2		21 8 7 2		
22 0 1 2		22 0 3 2		22 1 2 2		22 1 4 2		22 2 5 2		22 3 4 2		22 3 6 2		22 4 5 2		22 4 7 2		22 5 8 2		22 6 7 2		22 7 8 2		22 1 0 2		22 3 0 2		22 2 1 2		22 4 1 2		22 5 2 2		22 4 3 2		22 6 3 2		22 5 4 2		22 7 4 2		22 8 5 2		22 7 6 2		22 8 7 2		
23 0 1 2		23 0 3 2		23 1 2 2		23 1 4 2		23 2 5 2		23 3 4 2		23 3 6 2		23 4 5 2		23 4 7 2		23 5 8 2		23 6 7 2		23 7 8 2		23 1 0 2		23 3 0 2		23 2 1 2		23 4 1 2		23 5 2 2		23 4 3 2		23 6 3 2		23 5 4 2		23 7 4 2		23 8 5 2		23 7 6 2		23 8 7 2		
24 0 1 2		24 0 3 2		24 1 2 2		24 1 4 2		24 2 5 2		24 3 4 2		24 3 6 2		24 4 5 2		24 4 7 2		24 5 8 2		24 6 7 2		24 7 8 2		24 1 0 2		24 3 0 2		24 2 1 2		24 4 1 2		24 5 2 2		24 4 3 2		24 6 3 2		24 5 4 2		24 7 4 2		24 8 5 2		24 7 6 2		24 8 7 2		
25 0 1 2		25 0 3 2		25 1 2 2		25 1 4 2		25 2 5 2		25 3 4 2		25 3 6 2		25 4 5 2		25 4 7 2		25 5 8 2		25 6 7 2		25 7 8 2		25 1 0 2		25 3 0 2		25 2 1 2		25 4 1 2		25 5 2 2		25 4 3 2		25 6 3 2		25 5 4 2		25 7 4 2		25 8 5 2		25 7 6 2		25 8 7 2		
26 0 1 2		26 0 3 2		26 1 2 2		26 1 4 2		26 2 5 2		26 3 4 2		26 3 6 2		26 4 5 2		26 4 7 2		26 5 8 2		26 6 7 2		26 7 8 2		26 1 0 2		26 3 0 2		26 2 1 2		26 4 1 2		26 5 2 2		26 4 3 2		26 6 3 2		26 5 4 2		26 7 4 2		26 8 5 2		26 7 6 2		26 8 7 2		
27 0 1 2		27 0 3 2		27 1 2 2		27 1 4 2		27 2 5 2		27 3 4 2		27 3 6 2		27 4 5 2		27 4 7 2		27 5 8 2		27 6 7 2		27 7 8 2		27 1 0 2		27 3 0 2		27 2 1 2		27 4 1 2		27 5 2 2		27 4 3 2		27 6 3 2		27 5 4 2		27 7 4 2		27 8 5 2		27 7 6 2		27 8 7 2		
28 0 1 2		28 0 3 2		28 1 2 2		28 1 4 2		28 2 5 2		28 3 4 2		28 3 6 2		28 4 5 2		28 4 7 2		28 5 8 2		28 6 7 2		28 7 8 2		28 1 0 2		28 3 0 2		28 2 1 2		28 4 1 2		28 5 2 2		28 4 3 2		28 6 3 2		28 5 4 2		28 7 4 2		28 8 5 2		28 7 6 2		28 8 7 2		
29 0 1 2		29 0 3 2		29 1 2 2		29 1 4 2		29 2 5 2		29 3 4 2		29 3 6 2		29 4 5 2		29 4 7 2		29 5 8 2		29 6 7 2		29 7 8 2		29 1 0 2		29 3 0 2		29 2 1 2		29 4 1 2		29 5 2 2		29 4 3 2		29 6 3 2		29 5 4 2		29 7 4 2		29 8 5 2		29 7 6 2		29 8 7 2		
30 0 1 2		30 0 3 2		30 1 2 2		30 1 4 2		30 2 5 2		30 3 4 2		30 3 6 2		30 4 5 2		30 4 7 2		30 5 8 2		30 6 7 2		30 7 8 2		30 1 0 2		30 3 0 2		30 2 1 2		30 4 1 2		30 5 2 2		30 4 3 2		30 6 3 2		30 5 4 2		30 7 4 2		30 8 5 2		30 7 6 2		30 8 7 2		
31 0 1 2		31 0 3 2		31 1 2 2		31 1 4 2		31 2 5 2		31 3 4 2		31 3 6 2		31 4 5 2		31 4 7 2		31 5 8 2		31 6 7 2		31 7 8 2		31 1 0 2		31 3 0 2		31 2 1 2		31 4 1 2		31 5 2 2		31 4 3 2		31 6 3 2		31 5 4 2		31 7 4 2		31 8 5 2		31 7 6 2		31 8 7 2		
32 0 1 2		32 0 3 2		32 1 2 2		32 1 4 2		32 2 5 2		32 3 4 2		32 3 6 2		32 4 5 2		32 4 7 2		32 5 8 2		32 6 7 2		32 7 8 2		32 1 0 2		32 3 0 2		32 2 1 2		32 4 1 2		32 5 2 2		32 4 3 2		32 6 3 2		32 5 4 2		32 7 4 2		32 8 5 2		32 7 6 2		32 8 7 2		
33 0 1 2		33 0 3 2		33 1 2 2		33 1 4 2		33 2 5 2		33 3 4 2		33 3 6 2		33 4 5 2		33 4 7 2		33 5 8 2		33 6 7 2		33 7 8 2		33 1 0 2		33 3 0 2		33 2 1 2		33 4 1 2		33 5 2 2		33 4 3 2		33 6 3 2		33 5 4 2		33 7 4 2		33 8 5 2		33 7 6 2		33 8 7 2		
34 0 1 2		34 0 3 2		34 1 2 2		34 1 4 2		34 2 5 2		34 3 4 2		34 3 6 2		34 4 5 2		34 4 7 2		34 5 8 2		34 6 7 2		34 7 8 2		34 1 0 2		34 3 0 2		34 2 1 2		34 4 1 2		34 5 2 2		34 4 3 2		34 6 3 2		34 5 4 2		34 7 4 2		34 8 5 2		34 7 6 2		34 8 7 2		
35 0 1 2		35 0 3 2		35 1 2 2		35 1 4 2		35 2 5 2		35 3 4 2		35 3 6 2		35 4 5 2		35 4 7 2		35 5 8 2		35 6 7 2		35 7 8 2		35 1 0 2		35 3 0 2		35 2 1 2		35 4 1 2		35 5 2 2		35 4 3 2		35 6 3 2		35 5 4 2		35 7 4 2		35 8 5 2		35 7 6 2		35 8 7 2		
36 0 1 2		36 0 3 2		36 1 2 2		36 1 4 2		36 2 5 2		36 3 4 2		36 3 6 2		36 4 5 2		36 4 7 2		36 5 8 2		36 6 7 2		36 7 8 2		36 1 0 2		36 3 0 2		36 2 1 2		36 4 1 2		36 5 2 2		36 4 3 2		36 6 3 2		36 5 4 2		36 7 4 2		36 8 5 2		36 7 6 2		36 8 7 2		
