param nf:= 100 ;
param nn:= 18 ;
param: E: d:=
 0 1 10
 0 3 10
 1 2 10
 1 4 10
 2 5 10
 3 4 10
 3 6 10
 4 5 10
 4 7 10
 5 8 10
 6 7 10
 7 8 10
 9 10 10
 9 12 10
 10 11 10
 10 13 10
 11 14 10
 12 13 10
 12 15 10
 13 14 10
 13 16 10
 14 17 10
 15 16 10
 16 17 10
 1 0 10
 3 0 10
 2 1 10
 4 1 10
 5 2 10
 4 3 10
 6 3 10
 5 4 10
 7 4 10
 8 5 10
 7 6 10
 8 7 10
 10 9 10
 12 9 10
 11 10 10
 13 10 10
 14 11 10
 13 12 10
 15 12 10
 14 13 10
 16 13 10
 17 14 10
 16 15 10
 17 16 10
 6 9 10
 11 8 10;
param s:=
30 0 1 1		30 0 3 1		30 1 2 1		30 1 4 1		30 2 5 1		30 3 4 1		30 3 6 1		30 4 5 1		30 4 7 1		30 5 8 1		30 6 7 1		30 7 8 1		30 9 10 1		30 9 12 1		30 10 11 1		30 10 13 1		30 11 14 1		30 12 13 1		30 12 15 1		30 13 14 1		30 13 16 1		30 14 17 1		30 15 16 1		30 16 17 1		30 1 0 1		30 3 0 1		30 2 1 1		30 4 1 1		30 5 2 1		30 4 3 1		30 6 3 1		30 5 4 1		30 7 4 1		30 8 5 1		30 7 6 1		30 8 7 1		30 10 9 1		30 12 9 1		30 11 10 1		30 13 10 1		30 14 11 1		30 13 12 1		30 15 12 1		30 14 13 1		30 16 13 1		30 17 14 1		30 16 15 1		30 17 16 1		30 6 9 1		30 11 8 1		
31 0 1 1		31 0 3 1		31 1 2 1		31 1 4 1		31 2 5 1		31 3 4 1		31 3 6 1		31 4 5 1		31 4 7 1		31 5 8 1		31 6 7 1		31 7 8 1		31 9 10 1		31 9 12 1		31 10 11 1		31 10 13 1		31 11 14 1		31 12 13 1		31 12 15 1		31 13 14 1		31 13 16 1		31 14 17 1		31 15 16 1		31 16 17 1		31 1 0 1		31 3 0 1		31 2 1 1		31 4 1 1		31 5 2 1		31 4 3 1		31 6 3 1		31 5 4 1		31 7 4 1		31 8 5 1		31 7 6 1		31 8 7 1		31 10 9 1		31 12 9 1		31 11 10 1		31 13 10 1		31 14 11 1		31 13 12 1		31 15 12 1		31 14 13 1		31 16 13 1		31 17 14 1		31 16 15 1		31 17 16 1		31 6 9 1		31 11 8 1		
32 0 1 1		32 0 3 1		32 1 2 1		32 1 4 1		32 2 5 1		32 3 4 1		32 3 6 1		32 4 5 1		32 4 7 1		32 5 8 1		32 6 7 1		32 7 8 1		32 9 10 1		32 9 12 1		32 10 11 1		32 10 13 1		32 11 14 1		32 12 13 1		32 12 15 1		32 13 14 1		32 13 16 1		32 14 17 1		32 15 16 1		32 16 17 1		32 1 0 1		32 3 0 1		32 2 1 1		32 4 1 1		32 5 2 1		32 4 3 1		32 6 3 1		32 5 4 1		32 7 4 1		32 8 5 1		32 7 6 1		32 8 7 1		32 10 9 1		32 12 9 1		32 11 10 1		32 13 10 1		32 14 11 1		32 13 12 1		32 15 12 1		32 14 13 1		32 16 13 1		32 17 14 1		32 16 15 1		32 17 16 1		32 6 9 1		32 11 8 1		
33 0 1 1		33 0 3 1		33 1 2 1		33 1 4 1		33 2 5 1		33 3 4 1		33 3 6 1		33 4 5 1		33 4 7 1		33 5 8 1		33 6 7 1		33 7 8 1		33 9 10 1		33 9 12 1		33 10 11 1		33 10 13 1		33 11 14 1		33 12 13 1		33 12 15 1		33 13 14 1		33 13 16 1		33 14 17 1		33 15 16 1		33 16 17 1		33 1 0 1		33 3 0 1		33 2 1 1		33 4 1 1		33 5 2 1		33 4 3 1		33 6 3 1		33 5 4 1		33 7 4 1		33 8 5 1		33 7 6 1		33 8 7 1		33 10 9 1		33 12 9 1		33 11 10 1		33 13 10 1		33 14 11 1		33 13 12 1		33 15 12 1		33 14 13 1		33 16 13 1		33 17 14 1		33 16 15 1		33 17 16 1		33 6 9 1		33 11 8 1		
34 0 1 1		34 0 3 1		34 1 2 1		34 1 4 1		34 2 5 1		34 3 4 1		34 3 6 1		34 4 5 1		34 4 7 1		34 5 8 1		34 6 7 1		34 7 8 1		34 9 10 1		34 9 12 1		34 10 11 1		34 10 13 1		34 11 14 1		34 12 13 1		34 12 15 1		34 13 14 1		34 13 16 1		34 14 17 1		34 15 16 1		34 16 17 1		34 1 0 1		34 3 0 1		34 2 1 1		34 4 1 1		34 5 2 1		34 4 3 1		34 6 3 1		34 5 4 1		34 7 4 1		34 8 5 1		34 7 6 1		34 8 7 1		34 10 9 1		34 12 9 1		34 11 10 1		34 13 10 1		34 14 11 1		34 13 12 1		34 15 12 1		34 14 13 1		34 16 13 1		34 17 14 1		34 16 15 1		34 17 16 1		34 6 9 1		34 11 8 1		
35 0 1 1		35 0 3 1		35 1 2 1		35 1 4 1		35 2 5 1		35 3 4 1		35 3 6 1		35 4 5 1		35 4 7 1		35 5 8 1		35 6 7 1		35 7 8 1		35 9 10 1		35 9 12 1		35 10 11 1		35 10 13 1		35 11 14 1		35 12 13 1		35 12 15 1		35 13 14 1		35 13 16 1		35 14 17 1		35 15 16 1		35 16 17 1		35 1 0 1		35 3 0 1		35 2 1 1		35 4 1 1		35 5 2 1		35 4 3 1		35 6 3 1		35 5 4 1		35 7 4 1		35 8 5 1		35 7 6 1		35 8 7 1		35 10 9 1		35 12 9 1		35 11 10 1		35 13 10 1		35 14 11 1		35 13 12 1		35 15 12 1		35 14 13 1		35 16 13 1		35 17 14 1		35 16 15 1		35 17 16 1		35 6 9 1		35 11 8 1		
36 0 1 1		36 0 3 1		36 1 2 1		36 1 4 1		36 2 5 1		36 3 4 1		36 3 6 1		36 4 5 1		36 4 7 1		36 5 8 1		36 6 7 1		36 7 8 1		36 9 10 1		36 9 12 1		36 10 11 1		36 10 13 1		36 11 14 1		36 12 13 1		36 12 15 1		36 13 14 1		36 13 16 1		36 14 17 1		36 15 16 1		36 16 17 1		36 1 0 1		36 3 0 1		36 2 1 1		36 4 1 1		36 5 2 1		36 4 3 1		36 6 3 1		36 5 4 1		36 7 4 1		36 8 5 1		36 7 6 1		36 8 7 1		36 10 9 1		36 12 9 1		36 11 10 1		36 13 10 1		36 14 11 1		36 13 12 1		36 15 12 1		36 14 13 1		36 16 13 1		36 17 14 1		36 16 15 1		36 17 16 1		36 6 9 1		36 11 8 1		
37 0 1 1		37 0 3 1		37 1 2 1		37 1 4 1		37 2 5 1		37 3 4 1		37 3 6 1		37 4 5 1		37 4 7 1		37 5 8 1		37 6 7 1		37 7 8 1		37 9 10 1		37 9 12 1		37 10 11 1		37 10 13 1		37 11 14 1		37 12 13 1		37 12 15 1		37 13 14 1		37 13 16 1		37 14 17 1		37 15 16 1		37 16 17 1		37 1 0 1		37 3 0 1		37 2 1 1		37 4 1 1		37 5 2 1		37 4 3 1		37 6 3 1		37 5 4 1		37 7 4 1		37 8 5 1		37 7 6 1		37 8 7 1		37 10 9 1		37 12 9 1		37 11 10 1		37 13 10 1		37 14 11 1		37 13 12 1		37 15 12 1		37 14 13 1		37 16 13 1		37 17 14 1		37 16 15 1		37 17 16 1		37 6 9 1		37 11 8 1		
38 0 1 1		38 0 3 1		38 1 2 1		38 1 4 1		38 2 5 1		38 3 4 1		38 3 6 1		38 4 5 1		38 4 7 1		38 5 8 1		38 6 7 1		38 7 8 1		38 9 10 1		38 9 12 1		38 10 11 1		38 10 13 1		38 11 14 1		38 12 13 1		38 12 15 1		38 13 14 1		38 13 16 1		38 14 17 1		38 15 16 1		38 16 17 1		38 1 0 1		38 3 0 1		38 2 1 1		38 4 1 1		38 5 2 1		38 4 3 1		38 6 3 1		38 5 4 1		38 7 4 1		38 8 5 1		38 7 6 1		38 8 7 1		38 10 9 1		38 12 9 1		38 11 10 1		38 13 10 1		38 14 11 1		38 13 12 1		38 15 12 1		38 14 13 1		38 16 13 1		38 17 14 1		38 16 15 1		38 17 16 1		38 6 9 1		38 11 8 1		
39 0 1 1		39 0 3 1		39 1 2 1		39 1 4 1		39 2 5 1		39 3 4 1		39 3 6 1		39 4 5 1		39 4 7 1		39 5 8 1		39 6 7 1		39 7 8 1		39 9 10 1		39 9 12 1		39 10 11 1		39 10 13 1		39 11 14 1		39 12 13 1		39 12 15 1		39 13 14 1		39 13 16 1		39 14 17 1		39 15 16 1		39 16 17 1		39 1 0 1		39 3 0 1		39 2 1 1		39 4 1 1		39 5 2 1		39 4 3 1		39 6 3 1		39 5 4 1		39 7 4 1		39 8 5 1		39 7 6 1		39 8 7 1		39 10 9 1		39 12 9 1		39 11 10 1		39 13 10 1		39 14 11 1		39 13 12 1		39 15 12 1		39 14 13 1		39 16 13 1		39 17 14 1		39 16 15 1		39 17 16 1		39 6 9 1		39 11 8 1		
40 0 1 1		40 0 3 1		40 1 2 1		40 1 4 1		40 2 5 1		40 3 4 1		40 3 6 1		40 4 5 1		40 4 7 1		40 5 8 1		40 6 7 1		40 7 8 1		40 9 10 1		40 9 12 1		40 10 11 1		40 10 13 1		40 11 14 1		40 12 13 1		40 12 15 1		40 13 14 1		40 13 16 1		40 14 17 1		40 15 16 1		40 16 17 1		40 1 0 1		40 3 0 1		40 2 1 1		40 4 1 1		40 5 2 1		40 4 3 1		40 6 3 1		40 5 4 1		40 7 4 1		40 8 5 1		40 7 6 1		40 8 7 1		40 10 9 1		40 12 9 1		40 11 10 1		40 13 10 1		40 14 11 1		40 13 12 1		40 15 12 1		40 14 13 1		40 16 13 1		40 17 14 1		40 16 15 1		40 17 16 1		40 6 9 1		40 11 8 1		
41 0 1 1		41 0 3 1		41 1 2 1		41 1 4 1		41 2 5 1		41 3 4 1		41 3 6 1		41 4 5 1		41 4 7 1		41 5 8 1		41 6 7 1		41 7 8 1		41 9 10 1		41 9 12 1		41 10 11 1		41 10 13 1		41 11 14 1		41 12 13 1		41 12 15 1		41 13 14 1		41 13 16 1		41 14 17 1		41 15 16 1		41 16 17 1		41 1 0 1		41 3 0 1		41 2 1 1		41 4 1 1		41 5 2 1		41 4 3 1		41 6 3 1		41 5 4 1		41 7 4 1		41 8 5 1		41 7 6 1		41 8 7 1		41 10 9 1		41 12 9 1		41 11 10 1		41 13 10 1		41 14 11 1		41 13 12 1		41 15 12 1		41 14 13 1		41 16 13 1		41 17 14 1		41 16 15 1		41 17 16 1		41 6 9 1		41 11 8 1		
42 0 1 1		42 0 3 1		42 1 2 1		42 1 4 1		42 2 5 1		42 3 4 1		42 3 6 1		42 4 5 1		42 4 7 1		42 5 8 1		42 6 7 1		42 7 8 1		42 9 10 1		42 9 12 1		42 10 11 1		42 10 13 1		42 11 14 1		42 12 13 1		42 12 15 1		42 13 14 1		42 13 16 1		42 14 17 1		42 15 16 1		42 16 17 1		42 1 0 1		42 3 0 1		42 2 1 1		42 4 1 1		42 5 2 1		42 4 3 1		42 6 3 1		42 5 4 1		42 7 4 1		42 8 5 1		42 7 6 1		42 8 7 1		42 10 9 1		42 12 9 1		42 11 10 1		42 13 10 1		42 14 11 1		42 13 12 1		42 15 12 1		42 14 13 1		42 16 13 1		42 17 14 1		42 16 15 1		42 17 16 1		42 6 9 1		42 11 8 1		
43 0 1 1		43 0 3 1		43 1 2 1		43 1 4 1		43 2 5 1		43 3 4 1		43 3 6 1		43 4 5 1		43 4 7 1		43 5 8 1		43 6 7 1		43 7 8 1		43 9 10 1		43 9 12 1		43 10 11 1		43 10 13 1		43 11 14 1		43 12 13 1		43 12 15 1		43 13 14 1		43 13 16 1		43 14 17 1		43 15 16 1		43 16 17 1		43 1 0 1		43 3 0 1		43 2 1 1		43 4 1 1		43 5 2 1		43 4 3 1		43 6 3 1		43 5 4 1		43 7 4 1		43 8 5 1		43 7 6 1		43 8 7 1		43 10 9 1		43 12 9 1		43 11 10 1		43 13 10 1		43 14 11 1		43 13 12 1		43 15 12 1		43 14 13 1		43 16 13 1		43 17 14 1		43 16 15 1		43 17 16 1		43 6 9 1		43 11 8 1		
44 0 1 1		44 0 3 1		44 1 2 1		44 1 4 1		44 2 5 1		44 3 4 1		44 3 6 1		44 4 5 1		44 4 7 1		44 5 8 1		44 6 7 1		44 7 8 1		44 9 10 1		44 9 12 1		44 10 11 1		44 10 13 1		44 11 14 1		44 12 13 1		44 12 15 1		44 13 14 1		44 13 16 1		44 14 17 1		44 15 16 1		44 16 17 1		44 1 0 1		44 3 0 1		44 2 1 1		44 4 1 1		44 5 2 1		44 4 3 1		44 6 3 1		44 5 4 1		44 7 4 1		44 8 5 1		44 7 6 1		44 8 7 1		44 10 9 1		44 12 9 1		44 11 10 1		44 13 10 1		44 14 11 1		44 13 12 1		44 15 12 1		44 14 13 1		44 16 13 1		44 17 14 1		44 16 15 1		44 17 16 1		44 6 9 1		44 11 8 1		
45 0 1 1		45 0 3 1		45 1 2 1		45 1 4 1		45 2 5 1		45 3 4 1		45 3 6 1		45 4 5 1		45 4 7 1		45 5 8 1		45 6 7 1		45 7 8 1		45 9 10 1		45 9 12 1		45 10 11 1		45 10 13 1		45 11 14 1		45 12 13 1		45 12 15 1		45 13 14 1		45 13 16 1		45 14 17 1		45 15 16 1		45 16 17 1		45 1 0 1		45 3 0 1		45 2 1 1		45 4 1 1		45 5 2 1		45 4 3 1		45 6 3 1		45 5 4 1		45 7 4 1		45 8 5 1		45 7 6 1		45 8 7 1		45 10 9 1		45 12 9 1		45 11 10 1		45 13 10 1		45 14 11 1		45 13 12 1		45 15 12 1		45 14 13 1		45 16 13 1		45 17 14 1		45 16 15 1		45 17 16 1		45 6 9 1		45 11 8 1		
46 0 1 1		46 0 3 1		46 1 2 1		46 1 4 1		46 2 5 1		46 3 4 1		46 3 6 1		46 4 5 1		46 4 7 1		46 5 8 1		46 6 7 1		46 7 8 1		46 9 10 1		46 9 12 1		46 10 11 1		46 10 13 1		46 11 14 1		46 12 13 1		46 12 15 1		46 13 14 1		46 13 16 1		46 14 17 1		46 15 16 1		46 16 17 1		46 1 0 1		46 3 0 1		46 2 1 1		46 4 1 1		46 5 2 1		46 4 3 1		46 6 3 1		46 5 4 1		46 7 4 1		46 8 5 1		46 7 6 1		46 8 7 1		46 10 9 1		46 12 9 1		46 11 10 1		46 13 10 1		46 14 11 1		46 13 12 1		46 15 12 1		46 14 13 1		46 16 13 1		46 17 14 1		46 16 15 1		46 17 16 1		46 6 9 1		46 11 8 1		
47 0 1 1		47 0 3 1		47 1 2 1		47 1 4 1		47 2 5 1		47 3 4 1		47 3 6 1		47 4 5 1		47 4 7 1		47 5 8 1		47 6 7 1		47 7 8 1		47 9 10 1		47 9 12 1		47 10 11 1		47 10 13 1		47 11 14 1		47 12 13 1		47 12 15 1		47 13 14 1		47 13 16 1		47 14 17 1		47 15 16 1		47 16 17 1		47 1 0 1		47 3 0 1		47 2 1 1		47 4 1 1		47 5 2 1		47 4 3 1		47 6 3 1		47 5 4 1		47 7 4 1		47 8 5 1		47 7 6 1		47 8 7 1		47 10 9 1		47 12 9 1		47 11 10 1		47 13 10 1		47 14 11 1		47 13 12 1		47 15 12 1		47 14 13 1		47 16 13 1		47 17 14 1		47 16 15 1		47 17 16 1		47 6 9 1		47 11 8 1		
48 0 1 1		48 0 3 1		48 1 2 1		48 1 4 1		48 2 5 1		48 3 4 1		48 3 6 1		48 4 5 1		48 4 7 1		48 5 8 1		48 6 7 1		48 7 8 1		48 9 10 1		48 9 12 1		48 10 11 1		48 10 13 1		48 11 14 1		48 12 13 1		48 12 15 1		48 13 14 1		48 13 16 1		48 14 17 1		48 15 16 1		48 16 17 1		48 1 0 1		48 3 0 1		48 2 1 1		48 4 1 1		48 5 2 1		48 4 3 1		48 6 3 1		48 5 4 1		48 7 4 1		48 8 5 1		48 7 6 1		48 8 7 1		48 10 9 1		48 12 9 1		48 11 10 1		48 13 10 1		48 14 11 1		48 13 12 1		48 15 12 1		48 14 13 1		48 16 13 1		48 17 14 1		48 16 15 1		48 17 16 1		48 6 9 1		48 11 8 1		
49 0 1 1		49 0 3 1		49 1 2 1		49 1 4 1		49 2 5 1		49 3 4 1		49 3 6 1		49 4 5 1		49 4 7 1		49 5 8 1		49 6 7 1		49 7 8 1		49 9 10 1		49 9 12 1		49 10 11 1		49 10 13 1		49 11 14 1		49 12 13 1		49 12 15 1		49 13 14 1		49 13 16 1		49 14 17 1		49 15 16 1		49 16 17 1		49 1 0 1		49 3 0 1		49 2 1 1		49 4 1 1		49 5 2 1		49 4 3 1		49 6 3 1		49 5 4 1		49 7 4 1		49 8 5 1		49 7 6 1		49 8 7 1		49 10 9 1		49 12 9 1		49 11 10 1		49 13 10 1		49 14 11 1		49 13 12 1		49 15 12 1		49 14 13 1		49 16 13 1		49 17 14 1		49 16 15 1		49 17 16 1		49 6 9 1		49 11 8 1		
50 0 1 1		50 0 3 1		50 1 2 1		50 1 4 1		50 2 5 1		50 3 4 1		50 3 6 1		50 4 5 1		50 4 7 1		50 5 8 1		50 6 7 1		50 7 8 1		50 9 10 1		50 9 12 1		50 10 11 1		50 10 13 1		50 11 14 1		50 12 13 1		50 12 15 1		50 13 14 1		50 13 16 1		50 14 17 1		50 15 16 1		50 16 17 1		50 1 0 1		50 3 0 1		50 2 1 1		50 4 1 1		50 5 2 1		50 4 3 1		50 6 3 1		50 5 4 1		50 7 4 1		50 8 5 1		50 7 6 1		50 8 7 1		50 10 9 1		50 12 9 1		50 11 10 1		50 13 10 1		50 14 11 1		50 13 12 1		50 15 12 1		50 14 13 1		50 16 13 1		50 17 14 1		50 16 15 1		50 17 16 1		50 6 9 1		50 11 8 1		
51 0 1 1		51 0 3 1		51 1 2 1		51 1 4 1		51 2 5 1		51 3 4 1		51 3 6 1		51 4 5 1		51 4 7 1		51 5 8 1		51 6 7 1		51 7 8 1		51 9 10 1		51 9 12 1		51 10 11 1		51 10 13 1		51 11 14 1		51 12 13 1		51 12 15 1		51 13 14 1		51 13 16 1		51 14 17 1		51 15 16 1		51 16 17 1		51 1 0 1		51 3 0 1		51 2 1 1		51 4 1 1		51 5 2 1		51 4 3 1		51 6 3 1		51 5 4 1		51 7 4 1		51 8 5 1		51 7 6 1		51 8 7 1		51 10 9 1		51 12 9 1		51 11 10 1		51 13 10 1		51 14 11 1		51 13 12 1		51 15 12 1		51 14 13 1		51 16 13 1		51 17 14 1		51 16 15 1		51 17 16 1		51 6 9 1		51 11 8 1		
52 0 1 1		52 0 3 1		52 1 2 1		52 1 4 1		52 2 5 1		52 3 4 1		52 3 6 1		52 4 5 1		52 4 7 1		52 5 8 1		52 6 7 1		52 7 8 1		52 9 10 1		52 9 12 1		52 10 11 1		52 10 13 1		52 11 14 1		52 12 13 1		52 12 15 1		52 13 14 1		52 13 16 1		52 14 17 1		52 15 16 1		52 16 17 1		52 1 0 1		52 3 0 1		52 2 1 1		52 4 1 1		52 5 2 1		52 4 3 1		52 6 3 1		52 5 4 1		52 7 4 1		52 8 5 1		52 7 6 1		52 8 7 1		52 10 9 1		52 12 9 1		52 11 10 1		52 13 10 1		52 14 11 1		52 13 12 1		52 15 12 1		52 14 13 1		52 16 13 1		52 17 14 1		52 16 15 1		52 17 16 1		52 6 9 1		52 11 8 1		
53 0 1 1		53 0 3 1		53 1 2 1		53 1 4 1		53 2 5 1		53 3 4 1		53 3 6 1		53 4 5 1		53 4 7 1		53 5 8 1		53 6 7 1		53 7 8 1		53 9 10 1		53 9 12 1		53 10 11 1		53 10 13 1		53 11 14 1		53 12 13 1		53 12 15 1		53 13 14 1		53 13 16 1		53 14 17 1		53 15 16 1		53 16 17 1		53 1 0 1		53 3 0 1		53 2 1 1		53 4 1 1		53 5 2 1		53 4 3 1		53 6 3 1		53 5 4 1		53 7 4 1		53 8 5 1		53 7 6 1		53 8 7 1		53 10 9 1		53 12 9 1		53 11 10 1		53 13 10 1		53 14 11 1		53 13 12 1		53 15 12 1		53 14 13 1		53 16 13 1		53 17 14 1		53 16 15 1		53 17 16 1		53 6 9 1		53 11 8 1		
54 0 1 1		54 0 3 1		54 1 2 1		54 1 4 1		54 2 5 1		54 3 4 1		54 3 6 1		54 4 5 1		54 4 7 1		54 5 8 1		54 6 7 1		54 7 8 1		54 9 10 1		54 9 12 1		54 10 11 1		54 10 13 1		54 11 14 1		54 12 13 1		54 12 15 1		54 13 14 1		54 13 16 1		54 14 17 1		54 15 16 1		54 16 17 1		54 1 0 1		54 3 0 1		54 2 1 1		54 4 1 1		54 5 2 1		54 4 3 1		54 6 3 1		54 5 4 1		54 7 4 1		54 8 5 1		54 7 6 1		54 8 7 1		54 10 9 1		54 12 9 1		54 11 10 1		54 13 10 1		54 14 11 1		54 13 12 1		54 15 12 1		54 14 13 1		54 16 13 1		54 17 14 1		54 16 15 1		54 17 16 1		54 6 9 1		54 11 8 1		
55 0 1 1		55 0 3 1		55 1 2 1		55 1 4 1		55 2 5 1		55 3 4 1		55 3 6 1		55 4 5 1		55 4 7 1		55 5 8 1		55 6 7 1		55 7 8 1		55 9 10 1		55 9 12 1		55 10 11 1		55 10 13 1		55 11 14 1		55 12 13 1		55 12 15 1		55 13 14 1		55 13 16 1		55 14 17 1		55 15 16 1		55 16 17 1		55 1 0 1		55 3 0 1		55 2 1 1		55 4 1 1		55 5 2 1		55 4 3 1		55 6 3 1		55 5 4 1		55 7 4 1		55 8 5 1		55 7 6 1		55 8 7 1		55 10 9 1		55 12 9 1		55 11 10 1		55 13 10 1		55 14 11 1		55 13 12 1		55 15 12 1		55 14 13 1		55 16 13 1		55 17 14 1		55 16 15 1		55 17 16 1		55 6 9 1		55 11 8 1		
56 0 1 1		56 0 3 1		56 1 2 1		56 1 4 1		56 2 5 1		56 3 4 1		56 3 6 1		56 4 5 1		56 4 7 1		56 5 8 1		56 6 7 1		56 7 8 1		56 9 10 1		56 9 12 1		56 10 11 1		56 10 13 1		56 11 14 1		56 12 13 1		56 12 15 1		56 13 14 1		56 13 16 1		56 14 17 1		56 15 16 1		56 16 17 1		56 1 0 1		56 3 0 1		56 2 1 1		56 4 1 1		56 5 2 1		56 4 3 1		56 6 3 1		56 5 4 1		56 7 4 1		56 8 5 1		56 7 6 1		56 8 7 1		56 10 9 1		56 12 9 1		56 11 10 1		56 13 10 1		56 14 11 1		56 13 12 1		56 15 12 1		56 14 13 1		56 16 13 1		56 17 14 1		56 16 15 1		56 17 16 1		56 6 9 1		56 11 8 1		
57 0 1 1		57 0 3 1		57 1 2 1		57 1 4 1		57 2 5 1		57 3 4 1		57 3 6 1		57 4 5 1		57 4 7 1		57 5 8 1		57 6 7 1		57 7 8 1		57 9 10 1		57 9 12 1		57 10 11 1		57 10 13 1		57 11 14 1		57 12 13 1		57 12 15 1		57 13 14 1		57 13 16 1		57 14 17 1		57 15 16 1		57 16 17 1		57 1 0 1		57 3 0 1		57 2 1 1		57 4 1 1		57 5 2 1		57 4 3 1		57 6 3 1		57 5 4 1		57 7 4 1		57 8 5 1		57 7 6 1		57 8 7 1		57 10 9 1		57 12 9 1		57 11 10 1		57 13 10 1		57 14 11 1		57 13 12 1		57 15 12 1		57 14 13 1		57 16 13 1		57 17 14 1		57 16 15 1		57 17 16 1		57 6 9 1		57 11 8 1		
58 0 1 1		58 0 3 1		58 1 2 1		58 1 4 1		58 2 5 1		58 3 4 1		58 3 6 1		58 4 5 1		58 4 7 1		58 5 8 1		58 6 7 1		58 7 8 1		58 9 10 1		58 9 12 1		58 10 11 1		58 10 13 1		58 11 14 1		58 12 13 1		58 12 15 1		58 13 14 1		58 13 16 1		58 14 17 1		58 15 16 1		58 16 17 1		58 1 0 1		58 3 0 1		58 2 1 1		58 4 1 1		58 5 2 1		58 4 3 1		58 6 3 1		58 5 4 1		58 7 4 1		58 8 5 1		58 7 6 1		58 8 7 1		58 10 9 1		58 12 9 1		58 11 10 1		58 13 10 1		58 14 11 1		58 13 12 1		58 15 12 1		58 14 13 1		58 16 13 1		58 17 14 1		58 16 15 1		58 17 16 1		58 6 9 1		58 11 8 1		
59 0 1 1		59 0 3 1		59 1 2 1		59 1 4 1		59 2 5 1		59 3 4 1		59 3 6 1		59 4 5 1		59 4 7 1		59 5 8 1		59 6 7 1		59 7 8 1		59 9 10 1		59 9 12 1		59 10 11 1		59 10 13 1		59 11 14 1		59 12 13 1		59 12 15 1		59 13 14 1		59 13 16 1		59 14 17 1		59 15 16 1		59 16 17 1		59 1 0 1		59 3 0 1		59 2 1 1		59 4 1 1		59 5 2 1		59 4 3 1		59 6 3 1		59 5 4 1		59 7 4 1		59 8 5 1		59 7 6 1		59 8 7 1		59 10 9 1		59 12 9 1		59 11 10 1		59 13 10 1		59 14 11 1		59 13 12 1		59 15 12 1		59 14 13 1		59 16 13 1		59 17 14 1		59 16 15 1		59 17 16 1		59 6 9 1		59 11 8 1		
60 0 1 1		60 0 3 1		60 1 2 1		60 1 4 1		60 2 5 1		60 3 4 1		60 3 6 1		60 4 5 1		60 4 7 1		60 5 8 1		60 6 7 1		60 7 8 1		60 9 10 1		60 9 12 1		60 10 11 1		60 10 13 1		60 11 14 1		60 12 13 1		60 12 15 1		60 13 14 1		60 13 16 1		60 14 17 1		60 15 16 1		60 16 17 1		60 1 0 1		60 3 0 1		60 2 1 1		60 4 1 1		60 5 2 1		60 4 3 1		60 6 3 1		60 5 4 1		60 7 4 1		60 8 5 1		60 7 6 1		60 8 7 1		60 10 9 1		60 12 9 1		60 11 10 1		60 13 10 1		60 14 11 1		60 13 12 1		60 15 12 1		60 14 13 1		60 16 13 1		60 17 14 1		60 16 15 1		60 17 16 1		60 6 9 1		60 11 8 1		
61 0 1 1		61 0 3 1		61 1 2 1		61 1 4 1		61 2 5 1		61 3 4 1		61 3 6 1		61 4 5 1		61 4 7 1		61 5 8 1		61 6 7 1		61 7 8 1		61 9 10 1		61 9 12 1		61 10 11 1		61 10 13 1		61 11 14 1		61 12 13 1		61 12 15 1		61 13 14 1		61 13 16 1		61 14 17 1		61 15 16 1		61 16 17 1		61 1 0 1		61 3 0 1		61 2 1 1		61 4 1 1		61 5 2 1		61 4 3 1		61 6 3 1		61 5 4 1		61 7 4 1		61 8 5 1		61 7 6 1		61 8 7 1		61 10 9 1		61 12 9 1		61 11 10 1		61 13 10 1		61 14 11 1		61 13 12 1		61 15 12 1		61 14 13 1		61 16 13 1		61 17 14 1		61 16 15 1		61 17 16 1		61 6 9 1		61 11 8 1		
62 0 1 1		62 0 3 1		62 1 2 1		62 1 4 1		62 2 5 1		62 3 4 1		62 3 6 1		62 4 5 1		62 4 7 1		62 5 8 1		62 6 7 1		62 7 8 1		62 9 10 1		62 9 12 1		62 10 11 1		62 10 13 1		62 11 14 1		62 12 13 1		62 12 15 1		62 13 14 1		62 13 16 1		62 14 17 1		62 15 16 1		62 16 17 1		62 1 0 1		62 3 0 1		62 2 1 1		62 4 1 1		62 5 2 1		62 4 3 1		62 6 3 1		62 5 4 1		62 7 4 1		62 8 5 1		62 7 6 1		62 8 7 1		62 10 9 1		62 12 9 1		62 11 10 1		62 13 10 1		62 14 11 1		62 13 12 1		62 15 12 1		62 14 13 1		62 16 13 1		62 17 14 1		62 16 15 1		62 17 16 1		62 6 9 1		62 11 8 1		
