param nf:= 100 ;
param nn:= 9 ;
param: E: d:=
 0 8 10
 0 1 10
 1 8 10
 1 2 10
 2 8 10
 2 3 10
 3 8 10
 3 4 10
 4 8 10
 4 5 10
 5 8 10
 5 6 10
 6 8 10
 6 7 10
 7 8 10
 7 0 10
 8 0 10
 1 0 10
 8 1 10
 2 1 10
 8 2 10
 3 2 10
 8 3 10
 4 3 10
 8 4 10
 5 4 10
 8 5 10
 6 5 10
 8 6 10
 7 6 10
 8 7 10
 0 7 10;
param s:=
49 0 8 1		49 0 1 1		49 1 8 1		49 1 2 1		49 2 8 1		49 2 3 1		49 3 8 1		49 3 4 1		49 4 8 1		49 4 5 1		49 5 8 1		49 5 6 1		49 6 8 1		49 6 7 1		49 7 8 1		49 7 0 1		49 8 0 1		49 1 0 1		49 8 1 1		49 2 1 1		49 8 2 1		49 3 2 1		49 8 3 1		49 4 3 1		49 8 4 1		49 5 4 1		49 8 5 1		49 6 5 1		49 8 6 1		49 7 6 1		49 8 7 1		49 0 7 1		
50 0 8 1		50 0 1 1		50 1 8 1		50 1 2 1		50 2 8 1		50 2 3 1		50 3 8 1		50 3 4 1		50 4 8 1		50 4 5 1		50 5 8 1		50 5 6 1		50 6 8 1		50 6 7 1		50 7 8 1		50 7 0 1		50 8 0 1		50 1 0 1		50 8 1 1		50 2 1 1		50 8 2 1		50 3 2 1		50 8 3 1		50 4 3 1		50 8 4 1		50 5 4 1		50 8 5 1		50 6 5 1		50 8 6 1		50 7 6 1		50 8 7 1		50 0 7 1		
51 0 8 1		51 0 1 1		51 1 8 1		51 1 2 1		51 2 8 1		51 2 3 1		51 3 8 1		51 3 4 1		51 4 8 1		51 4 5 1		51 5 8 1		51 5 6 1		51 6 8 1		51 6 7 1		51 7 8 1		51 7 0 1		51 8 0 1		51 1 0 1		51 8 1 1		51 2 1 1		51 8 2 1		51 3 2 1		51 8 3 1		51 4 3 1		51 8 4 1		51 5 4 1		51 8 5 1		51 6 5 1		51 8 6 1		51 7 6 1		51 8 7 1		51 0 7 1		
52 0 8 1		52 0 1 1		52 1 8 1		52 1 2 1		52 2 8 1		52 2 3 1		52 3 8 1		52 3 4 1		52 4 8 1		52 4 5 1		52 5 8 1		52 5 6 1		52 6 8 1		52 6 7 1		52 7 8 1		52 7 0 1		52 8 0 1		52 1 0 1		52 8 1 1		52 2 1 1		52 8 2 1		52 3 2 1		52 8 3 1		52 4 3 1		52 8 4 1		52 5 4 1		52 8 5 1		52 6 5 1		52 8 6 1		52 7 6 1		52 8 7 1		52 0 7 1		
53 0 8 1		53 0 1 1		53 1 8 1		53 1 2 1		53 2 8 1		53 2 3 1		53 3 8 1		53 3 4 1		53 4 8 1		53 4 5 1		53 5 8 1		53 5 6 1		53 6 8 1		53 6 7 1		53 7 8 1		53 7 0 1		53 8 0 1		53 1 0 1		53 8 1 1		53 2 1 1		53 8 2 1		53 3 2 1		53 8 3 1		53 4 3 1		53 8 4 1		53 5 4 1		53 8 5 1		53 6 5 1		53 8 6 1		53 7 6 1		53 8 7 1		53 0 7 1		
54 0 8 1		54 0 1 1		54 1 8 1		54 1 2 1		54 2 8 1		54 2 3 1		54 3 8 1		54 3 4 1		54 4 8 1		54 4 5 1		54 5 8 1		54 5 6 1		54 6 8 1		54 6 7 1		54 7 8 1		54 7 0 1		54 8 0 1		54 1 0 1		54 8 1 1		54 2 1 1		54 8 2 1		54 3 2 1		54 8 3 1		54 4 3 1		54 8 4 1		54 5 4 1		54 8 5 1		54 6 5 1		54 8 6 1		54 7 6 1		54 8 7 1		54 0 7 1		
55 0 8 1		55 0 1 1		55 1 8 1		55 1 2 1		55 2 8 1		55 2 3 1		55 3 8 1		55 3 4 1		55 4 8 1		55 4 5 1		55 5 8 1		55 5 6 1		55 6 8 1		55 6 7 1		55 7 8 1		55 7 0 1		55 8 0 1		55 1 0 1		55 8 1 1		55 2 1 1		55 8 2 1		55 3 2 1		55 8 3 1		55 4 3 1		55 8 4 1		55 5 4 1		55 8 5 1		55 6 5 1		55 8 6 1		55 7 6 1		55 8 7 1		55 0 7 1		
56 0 8 1		56 0 1 1		56 1 8 1		56 1 2 1		56 2 8 1		56 2 3 1		56 3 8 1		56 3 4 1		56 4 8 1		56 4 5 1		56 5 8 1		56 5 6 1		56 6 8 1		56 6 7 1		56 7 8 1		56 7 0 1		56 8 0 1		56 1 0 1		56 8 1 1		56 2 1 1		56 8 2 1		56 3 2 1		56 8 3 1		56 4 3 1		56 8 4 1		56 5 4 1		56 8 5 1		56 6 5 1		56 8 6 1		56 7 6 1		56 8 7 1		56 0 7 1		
57 0 8 1		57 0 1 1		57 1 8 1		57 1 2 1		57 2 8 1		57 2 3 1		57 3 8 1		57 3 4 1		57 4 8 1		57 4 5 1		57 5 8 1		57 5 6 1		57 6 8 1		57 6 7 1		57 7 8 1		57 7 0 1		57 8 0 1		57 1 0 1		57 8 1 1		57 2 1 1		57 8 2 1		57 3 2 1		57 8 3 1		57 4 3 1		57 8 4 1		57 5 4 1		57 8 5 1		57 6 5 1		57 8 6 1		57 7 6 1		57 8 7 1		57 0 7 1		
58 0 8 1		58 0 1 1		58 1 8 1		58 1 2 1		58 2 8 1		58 2 3 1		58 3 8 1		58 3 4 1		58 4 8 1		58 4 5 1		58 5 8 1		58 5 6 1		58 6 8 1		58 6 7 1		58 7 8 1		58 7 0 1		58 8 0 1		58 1 0 1		58 8 1 1		58 2 1 1		58 8 2 1		58 3 2 1		58 8 3 1		58 4 3 1		58 8 4 1		58 5 4 1		58 8 5 1		58 6 5 1		58 8 6 1		58 7 6 1		58 8 7 1		58 0 7 1		
59 0 8 1		59 0 1 1		59 1 8 1		59 1 2 1		59 2 8 1		59 2 3 1		59 3 8 1		59 3 4 1		59 4 8 1		59 4 5 1		59 5 8 1		59 5 6 1		59 6 8 1		59 6 7 1		59 7 8 1		59 7 0 1		59 8 0 1		59 1 0 1		59 8 1 1		59 2 1 1		59 8 2 1		59 3 2 1		59 8 3 1		59 4 3 1		59 8 4 1		59 5 4 1		59 8 5 1		59 6 5 1		59 8 6 1		59 7 6 1		59 8 7 1		59 0 7 1		
60 0 8 1		60 0 1 1		60 1 8 1		60 1 2 1		60 2 8 1		60 2 3 1		60 3 8 1		60 3 4 1		60 4 8 1		60 4 5 1		60 5 8 1		60 5 6 1		60 6 8 1		60 6 7 1		60 7 8 1		60 7 0 1		60 8 0 1		60 1 0 1		60 8 1 1		60 2 1 1		60 8 2 1		60 3 2 1		60 8 3 1		60 4 3 1		60 8 4 1		60 5 4 1		60 8 5 1		60 6 5 1		60 8 6 1		60 7 6 1		60 8 7 1		60 0 7 1		
61 0 8 1		61 0 1 1		61 1 8 1		61 1 2 1		61 2 8 1		61 2 3 1		61 3 8 1		61 3 4 1		61 4 8 1		61 4 5 1		61 5 8 1		61 5 6 1		61 6 8 1		61 6 7 1		61 7 8 1		61 7 0 1		61 8 0 1		61 1 0 1		61 8 1 1		61 2 1 1		61 8 2 1		61 3 2 1		61 8 3 1		61 4 3 1		61 8 4 1		61 5 4 1		61 8 5 1		61 6 5 1		61 8 6 1		61 7 6 1		61 8 7 1		61 0 7 1		
62 0 8 1		62 0 1 1		62 1 8 1		62 1 2 1		62 2 8 1		62 2 3 1		62 3 8 1		62 3 4 1		62 4 8 1		62 4 5 1		62 5 8 1		62 5 6 1		62 6 8 1		62 6 7 1		62 7 8 1		62 7 0 1		62 8 0 1		62 1 0 1		62 8 1 1		62 2 1 1		62 8 2 1		62 3 2 1		62 8 3 1		62 4 3 1		62 8 4 1		62 5 4 1		62 8 5 1		62 6 5 1		62 8 6 1		62 7 6 1		62 8 7 1		62 0 7 1		
63 0 8 1		63 0 1 1		63 1 8 1		63 1 2 1		63 2 8 1		63 2 3 1		63 3 8 1		63 3 4 1		63 4 8 1		63 4 5 1		63 5 8 1		63 5 6 1		63 6 8 1		63 6 7 1		63 7 8 1		63 7 0 1		63 8 0 1		63 1 0 1		63 8 1 1		63 2 1 1		63 8 2 1		63 3 2 1		63 8 3 1		63 4 3 1		63 8 4 1		63 5 4 1		63 8 5 1		63 6 5 1		63 8 6 1		63 7 6 1		63 8 7 1		63 0 7 1		
64 0 8 1		64 0 1 1		64 1 8 1		64 1 2 1		64 2 8 1		64 2 3 1		64 3 8 1		64 3 4 1		64 4 8 1		64 4 5 1		64 5 8 1		64 5 6 1		64 6 8 1		64 6 7 1		64 7 8 1		64 7 0 1		64 8 0 1		64 1 0 1		64 8 1 1		64 2 1 1		64 8 2 1		64 3 2 1		64 8 3 1		64 4 3 1		64 8 4 1		64 5 4 1		64 8 5 1		64 6 5 1		64 8 6 1		64 7 6 1		64 8 7 1		64 0 7 1		
65 0 8 1		65 0 1 1		65 1 8 1		65 1 2 1		65 2 8 1		65 2 3 1		65 3 8 1		65 3 4 1		65 4 8 1		65 4 5 1		65 5 8 1		65 5 6 1		65 6 8 1		65 6 7 1		65 7 8 1		65 7 0 1		65 8 0 1		65 1 0 1		65 8 1 1		65 2 1 1		65 8 2 1		65 3 2 1		65 8 3 1		65 4 3 1		65 8 4 1		65 5 4 1		65 8 5 1		65 6 5 1		65 8 6 1		65 7 6 1		65 8 7 1		65 0 7 1		
66 0 8 1		66 0 1 1		66 1 8 1		66 1 2 1		66 2 8 1		66 2 3 1		66 3 8 1		66 3 4 1		66 4 8 1		66 4 5 1		66 5 8 1		66 5 6 1		66 6 8 1		66 6 7 1		66 7 8 1		66 7 0 1		66 8 0 1		66 1 0 1		66 8 1 1		66 2 1 1		66 8 2 1		66 3 2 1		66 8 3 1		66 4 3 1		66 8 4 1		66 5 4 1		66 8 5 1		66 6 5 1		66 8 6 1		66 7 6 1		66 8 7 1		66 0 7 1		
67 0 8 1		67 0 1 1		67 1 8 1		67 1 2 1		67 2 8 1		67 2 3 1		67 3 8 1		67 3 4 1		67 4 8 1		67 4 5 1		67 5 8 1		67 5 6 1		67 6 8 1		67 6 7 1		67 7 8 1		67 7 0 1		67 8 0 1		67 1 0 1		67 8 1 1		67 2 1 1		67 8 2 1		67 3 2 1		67 8 3 1		67 4 3 1		67 8 4 1		67 5 4 1		67 8 5 1		67 6 5 1		67 8 6 1		67 7 6 1		67 8 7 1		67 0 7 1		
68 0 8 1		68 0 1 1		68 1 8 1		68 1 2 1		68 2 8 1		68 2 3 1		68 3 8 1		68 3 4 1		68 4 8 1		68 4 5 1		68 5 8 1		68 5 6 1		68 6 8 1		68 6 7 1		68 7 8 1		68 7 0 1		68 8 0 1		68 1 0 1		68 8 1 1		68 2 1 1		68 8 2 1		68 3 2 1		68 8 3 1		68 4 3 1		68 8 4 1		68 5 4 1		68 8 5 1		68 6 5 1		68 8 6 1		68 7 6 1		68 8 7 1		68 0 7 1		
69 0 8 1		69 0 1 1		69 1 8 1		69 1 2 1		69 2 8 1		69 2 3 1		69 3 8 1		69 3 4 1		69 4 8 1		69 4 5 1		69 5 8 1		69 5 6 1		69 6 8 1		69 6 7 1		69 7 8 1		69 7 0 1		69 8 0 1		69 1 0 1		69 8 1 1		69 2 1 1		69 8 2 1		69 3 2 1		69 8 3 1		69 4 3 1		69 8 4 1		69 5 4 1		69 8 5 1		69 6 5 1		69 8 6 1		69 7 6 1		69 8 7 1		69 0 7 1		
70 0 8 1		70 0 1 1		70 1 8 1		70 1 2 1		70 2 8 1		70 2 3 1		70 3 8 1		70 3 4 1		70 4 8 1		70 4 5 1		70 5 8 1		70 5 6 1		70 6 8 1		70 6 7 1		70 7 8 1		70 7 0 1		70 8 0 1		70 1 0 1		70 8 1 1		70 2 1 1		70 8 2 1		70 3 2 1		70 8 3 1		70 4 3 1		70 8 4 1		70 5 4 1		70 8 5 1		70 6 5 1		70 8 6 1		70 7 6 1		70 8 7 1		70 0 7 1		
71 0 8 1		71 0 1 1		71 1 8 1		71 1 2 1		71 2 8 1		71 2 3 1		71 3 8 1		71 3 4 1		71 4 8 1		71 4 5 1		71 5 8 1		71 5 6 1		71 6 8 1		71 6 7 1		71 7 8 1		71 7 0 1		71 8 0 1		71 1 0 1		71 8 1 1		71 2 1 1		71 8 2 1		71 3 2 1		71 8 3 1		71 4 3 1		71 8 4 1		71 5 4 1		71 8 5 1		71 6 5 1		71 8 6 1		71 7 6 1		71 8 7 1		71 0 7 1		
72 0 8 1		72 0 1 1		72 1 8 1		72 1 2 1		72 2 8 1		72 2 3 1		72 3 8 1		72 3 4 1		72 4 8 1		72 4 5 1		72 5 8 1		72 5 6 1		72 6 8 1		72 6 7 1		72 7 8 1		72 7 0 1		72 8 0 1		72 1 0 1		72 8 1 1		72 2 1 1		72 8 2 1		72 3 2 1		72 8 3 1		72 4 3 1		72 8 4 1		72 5 4 1		72 8 5 1		72 6 5 1		72 8 6 1		72 7 6 1		72 8 7 1		72 0 7 1		
73 0 8 1		73 0 1 1		73 1 8 1		73 1 2 1		73 2 8 1		73 2 3 1		73 3 8 1		73 3 4 1		73 4 8 1		73 4 5 1		73 5 8 1		73 5 6 1		73 6 8 1		73 6 7 1		73 7 8 1		73 7 0 1		73 8 0 1		73 1 0 1		73 8 1 1		73 2 1 1		73 8 2 1		73 3 2 1		73 8 3 1		73 4 3 1		73 8 4 1		73 5 4 1		73 8 5 1		73 6 5 1		73 8 6 1		73 7 6 1		73 8 7 1		73 0 7 1		
74 0 8 1		74 0 1 1		74 1 8 1		74 1 2 1		74 2 8 1		74 2 3 1		74 3 8 1		74 3 4 1		74 4 8 1		74 4 5 1		74 5 8 1		74 5 6 1		74 6 8 1		74 6 7 1		74 7 8 1		74 7 0 1		74 8 0 1		74 1 0 1		74 8 1 1		74 2 1 1		74 8 2 1		74 3 2 1		74 8 3 1		74 4 3 1		74 8 4 1		74 5 4 1		74 8 5 1		74 6 5 1		74 8 6 1		74 7 6 1		74 8 7 1		74 0 7 1		
75 0 8 1		75 0 1 1		75 1 8 1		75 1 2 1		75 2 8 1		75 2 3 1		75 3 8 1		75 3 4 1		75 4 8 1		75 4 5 1		75 5 8 1		75 5 6 1		75 6 8 1		75 6 7 1		75 7 8 1		75 7 0 1		75 8 0 1		75 1 0 1		75 8 1 1		75 2 1 1		75 8 2 1		75 3 2 1		75 8 3 1		75 4 3 1		75 8 4 1		75 5 4 1		75 8 5 1		75 6 5 1		75 8 6 1		75 7 6 1		75 8 7 1		75 0 7 1		
76 0 8 1		76 0 1 1		76 1 8 1		76 1 2 1		76 2 8 1		76 2 3 1		76 3 8 1		76 3 4 1		76 4 8 1		76 4 5 1		76 5 8 1		76 5 6 1		76 6 8 1		76 6 7 1		76 7 8 1		76 7 0 1		76 8 0 1		76 1 0 1		76 8 1 1		76 2 1 1		76 8 2 1		76 3 2 1		76 8 3 1		76 4 3 1		76 8 4 1		76 5 4 1		76 8 5 1		76 6 5 1		76 8 6 1		76 7 6 1		76 8 7 1		76 0 7 1		
77 0 8 1		77 0 1 1		77 1 8 1		77 1 2 1		77 2 8 1		77 2 3 1		77 3 8 1		77 3 4 1		77 4 8 1		77 4 5 1		77 5 8 1		77 5 6 1		77 6 8 1		77 6 7 1		77 7 8 1		77 7 0 1		77 8 0 1		77 1 0 1		77 8 1 1		77 2 1 1		77 8 2 1		77 3 2 1		77 8 3 1		77 4 3 1		77 8 4 1		77 5 4 1		77 8 5 1		77 6 5 1		77 8 6 1		77 7 6 1		77 8 7 1		77 0 7 1		
78 0 8 1		78 0 1 1		78 1 8 1		78 1 2 1		78 2 8 1		78 2 3 1		78 3 8 1		78 3 4 1		78 4 8 1		78 4 5 1		78 5 8 1		78 5 6 1		78 6 8 1		78 6 7 1		78 7 8 1		78 7 0 1		78 8 0 1		78 1 0 1		78 8 1 1		78 2 1 1		78 8 2 1		78 3 2 1		78 8 3 1		78 4 3 1		78 8 4 1		78 5 4 1		78 8 5 1		78 6 5 1		78 8 6 1		78 7 6 1		78 8 7 1		78 0 7 1		
79 0 8 1		79 0 1 1		79 1 8 1		79 1 2 1		79 2 8 1		79 2 3 1		79 3 8 1		79 3 4 1		79 4 8 1		79 4 5 1		79 5 8 1		79 5 6 1		79 6 8 1		79 6 7 1		79 7 8 1		79 7 0 1		79 8 0 1		79 1 0 1		79 8 1 1		79 2 1 1		79 8 2 1		79 3 2 1		79 8 3 1		79 4 3 1		79 8 4 1		79 5 4 1		79 8 5 1		79 6 5 1		79 8 6 1		79 7 6 1		79 8 7 1		79 0 7 1		
80 0 8 1		80 0 1 1		80 1 8 1		80 1 2 1		80 2 8 1		80 2 3 1		80 3 8 1		80 3 4 1		80 4 8 1		80 4 5 1		80 5 8 1		80 5 6 1		80 6 8 1		80 6 7 1		80 7 8 1		80 7 0 1		80 8 0 1		80 1 0 1		80 8 1 1		80 2 1 1		80 8 2 1		80 3 2 1		80 8 3 1		80 4 3 1		80 8 4 1		80 5 4 1		80 8 5 1		80 6 5 1		80 8 6 1		80 7 6 1		80 8 7 1		80 0 7 1		
81 0 8 1		81 0 1 1		81 1 8 1		81 1 2 1		81 2 8 1		81 2 3 1		81 3 8 1		81 3 4 1		81 4 8 1		81 4 5 1		81 5 8 1		81 5 6 1		81 6 8 1		81 6 7 1		81 7 8 1		81 7 0 1		81 8 0 1		81 1 0 1		81 8 1 1		81 2 1 1		81 8 2 1		81 3 2 1		81 8 3 1		81 4 3 1		81 8 4 1		81 5 4 1		81 8 5 1		81 6 5 1		81 8 6 1		81 7 6 1		81 8 7 1		81 0 7 1		
82 0 8 1		82 0 1 1		82 1 8 1		82 1 2 1		82 2 8 1		82 2 3 1		82 3 8 1		82 3 4 1		82 4 8 1		82 4 5 1		82 5 8 1		82 5 6 1		82 6 8 1		82 6 7 1		82 7 8 1		82 7 0 1		82 8 0 1		82 1 0 1		82 8 1 1		82 2 1 1		82 8 2 1		82 3 2 1		82 8 3 1		82 4 3 1		82 8 4 1		82 5 4 1		82 8 5 1		82 6 5 1		82 8 6 1		82 7 6 1		82 8 7 1		82 0 7 1		
83 0 8 1		83 0 1 1		83 1 8 1		83 1 2 1		83 2 8 1		83 2 3 1		83 3 8 1		83 3 4 1		83 4 8 1		83 4 5 1		83 5 8 1		83 5 6 1		83 6 8 1		83 6 7 1		83 7 8 1		83 7 0 1		83 8 0 1		83 1 0 1		83 8 1 1		83 2 1 1		83 8 2 1		83 3 2 1		83 8 3 1		83 4 3 1		83 8 4 1		83 5 4 1		83 8 5 1		83 6 5 1		83 8 6 1		83 7 6 1		83 8 7 1		83 0 7 1		
84 0 8 1		84 0 1 1		84 1 8 1		84 1 2 1		84 2 8 1		84 2 3 1		84 3 8 1		84 3 4 1		84 4 8 1		84 4 5 1		84 5 8 1		84 5 6 1		84 6 8 1		84 6 7 1		84 7 8 1		84 7 0 1		84 8 0 1		84 1 0 1		84 8 1 1		84 2 1 1		84 8 2 1		84 3 2 1		84 8 3 1		84 4 3 1		84 8 4 1		84 5 4 1		84 8 5 1		84 6 5 1		84 8 6 1		84 7 6 1		84 8 7 1		84 0 7 1		
85 0 8 1		85 0 1 1		85 1 8 1		85 1 2 1		85 2 8 1		85 2 3 1		85 3 8 1		85 3 4 1		85 4 8 1		85 4 5 1		85 5 8 1		85 5 6 1		85 6 8 1		85 6 7 1		85 7 8 1		85 7 0 1		85 8 0 1		85 1 0 1		85 8 1 1		85 2 1 1		85 8 2 1		85 3 2 1		85 8 3 1		85 4 3 1		85 8 4 1		85 5 4 1		85 8 5 1		85 6 5 1		85 8 6 1		85 7 6 1		85 8 7 1		85 0 7 1		
86 0 8 1		86 0 1 1		86 1 8 1		86 1 2 1		86 2 8 1		86 2 3 1		86 3 8 1		86 3 4 1		86 4 8 1		86 4 5 1		86 5 8 1		86 5 6 1		86 6 8 1		86 6 7 1		86 7 8 1		86 7 0 1		86 8 0 1		86 1 0 1		86 8 1 1		86 2 1 1		86 8 2 1		86 3 2 1		86 8 3 1		86 4 3 1		86 8 4 1		86 5 4 1		86 8 5 1		86 6 5 1		86 8 6 1		86 7 6 1		86 8 7 1		86 0 7 1		
87 0 8 1		87 0 1 1		87 1 8 1		87 1 2 1		87 2 8 1		87 2 3 1		87 3 8 1		87 3 4 1		87 4 8 1		87 4 5 1		87 5 8 1		87 5 6 1		87 6 8 1		87 6 7 1		87 7 8 1		87 7 0 1		87 8 0 1		87 1 0 1		87 8 1 1		87 2 1 1		87 8 2 1		87 3 2 1		87 8 3 1		87 4 3 1		87 8 4 1		87 5 4 1		87 8 5 1		87 6 5 1		87 8 6 1		87 7 6 1		87 8 7 1		87 0 7 1		
88 0 8 1		88 0 1 1		88 1 8 1		88 1 2 1		88 2 8 1		88 2 3 1		88 3 8 1		88 3 4 1		88 4 8 1		88 4 5 1		88 5 8 1		88 5 6 1		88 6 8 1		88 6 7 1		88 7 8 1		88 7 0 1		88 8 0 1		88 1 0 1		88 8 1 1		88 2 1 1		88 8 2 1		88 3 2 1		88 8 3 1		88 4 3 1		88 8 4 1		88 5 4 1		88 8 5 1		88 6 5 1		88 8 6 1		88 7 6 1		88 8 7 1		88 0 7 1		
89 0 8 1		89 0 1 1		89 1 8 1		89 1 2 1		89 2 8 1		89 2 3 1		89 3 8 1		89 3 4 1		89 4 8 1		89 4 5 1		89 5 8 1		89 5 6 1		89 6 8 1		89 6 7 1		89 7 8 1		89 7 0 1		89 8 0 1		89 1 0 1		89 8 1 1		89 2 1 1		89 8 2 1		89 3 2 1		89 8 3 1		89 4 3 1		89 8 4 1		89 5 4 1		89 8 5 1		89 6 5 1		89 8 6 1		89 7 6 1		89 8 7 1		89 0 7 1		
90 0 8 1		90 0 1 1		90 1 8 1		90 1 2 1		90 2 8 1		90 2 3 1		90 3 8 1		90 3 4 1		90 4 8 1		90 4 5 1		90 5 8 1		90 5 6 1		90 6 8 1		90 6 7 1		90 7 8 1		90 7 0 1		90 8 0 1		90 1 0 1		90 8 1 1		90 2 1 1		90 8 2 1		90 3 2 1		90 8 3 1		90 4 3 1		90 8 4 1		90 5 4 1		90 8 5 1		90 6 5 1		90 8 6 1		90 7 6 1		90 8 7 1		90 0 7 1		
91 0 8 1		91 0 1 1		91 1 8 1		91 1 2 1		91 2 8 1		91 2 3 1		91 3 8 1		91 3 4 1		91 4 8 1		91 4 5 1		91 5 8 1		91 5 6 1		91 6 8 1		91 6 7 1		91 7 8 1		91 7 0 1		91 8 0 1		91 1 0 1		91 8 1 1		91 2 1 1		91 8 2 1		91 3 2 1		91 8 3 1		91 4 3 1		91 8 4 1		91 5 4 1		91 8 5 1		91 6 5 1		91 8 6 1		91 7 6 1		91 8 7 1		91 0 7 1		
92 0 8 1		92 0 1 1		92 1 8 1		92 1 2 1		92 2 8 1		92 2 3 1		92 3 8 1		92 3 4 1		92 4 8 1		92 4 5 1		92 5 8 1		92 5 6 1		92 6 8 1		92 6 7 1		92 7 8 1		92 7 0 1		92 8 0 1		92 1 0 1		92 8 1 1		92 2 1 1		92 8 2 1		92 3 2 1		92 8 3 1		92 4 3 1		92 8 4 1		92 5 4 1		92 8 5 1		92 6 5 1		92 8 6 1		92 7 6 1		92 8 7 1		92 0 7 1		
93 0 8 1		93 0 1 1		93 1 8 1		93 1 2 1		93 2 8 1		93 2 3 1		93 3 8 1		93 3 4 1		93 4 8 1		93 4 5 1		93 5 8 1		93 5 6 1		93 6 8 1		93 6 7 1		93 7 8 1		93 7 0 1		93 8 0 1		93 1 0 1		93 8 1 1		93 2 1 1		93 8 2 1		93 3 2 1		93 8 3 1		93 4 3 1		93 8 4 1		93 5 4 1		93 8 5 1		93 6 5 1		93 8 6 1		93 7 6 1		93 8 7 1		93 0 7 1		
94 0 8 1		94 0 1 1		94 1 8 1		94 1 2 1		94 2 8 1		94 2 3 1		94 3 8 1		94 3 4 1		94 4 8 1		94 4 5 1		94 5 8 1		94 5 6 1		94 6 8 1		94 6 7 1		94 7 8 1		94 7 0 1		94 8 0 1		94 1 0 1		94 8 1 1		94 2 1 1		94 8 2 1		94 3 2 1		94 8 3 1		94 4 3 1		94 8 4 1		94 5 4 1		94 8 5 1		94 6 5 1		94 8 6 1		94 7 6 1		94 8 7 1		94 0 7 1		
95 0 8 1		95 0 1 1		95 1 8 1		95 1 2 1		95 2 8 1		95 2 3 1		95 3 8 1		95 3 4 1		95 4 8 1		95 4 5 1		95 5 8 1		95 5 6 1		95 6 8 1		95 6 7 1		95 7 8 1		95 7 0 1		95 8 0 1		95 1 0 1		95 8 1 1		95 2 1 1		95 8 2 1		95 3 2 1		95 8 3 1		95 4 3 1		95 8 4 1		95 5 4 1		95 8 5 1		95 6 5 1		95 8 6 1		95 7 6 1		95 8 7 1		95 0 7 1		
96 0 8 1		96 0 1 1		96 1 8 1		96 1 2 1		96 2 8 1		96 2 3 1		96 3 8 1		96 3 4 1		96 4 8 1		96 4 5 1		96 5 8 1		96 5 6 1		96 6 8 1		96 6 7 1		96 7 8 1		96 7 0 1		96 8 0 1		96 1 0 1		96 8 1 1		96 2 1 1		96 8 2 1		96 3 2 1		96 8 3 1		96 4 3 1		96 8 4 1		96 5 4 1		96 8 5 1		96 6 5 1		96 8 6 1		96 7 6 1		96 8 7 1		96 0 7 1		
97 0 8 1		97 0 1 1		97 1 8 1		97 1 2 1		97 2 8 1		97 2 3 1		97 3 8 1		97 3 4 1		97 4 8 1		97 4 5 1		97 5 8 1		97 5 6 1		97 6 8 1		97 6 7 1		97 7 8 1		97 7 0 1		97 8 0 1		97 1 0 1		97 8 1 1		97 2 1 1		97 8 2 1		97 3 2 1		97 8 3 1		97 4 3 1		97 8 4 1		97 5 4 1		97 8 5 1		97 6 5 1		97 8 6 1		97 7 6 1		97 8 7 1		97 0 7 1		
98 0 8 1		98 0 1 1		98 1 8 1		98 1 2 1		98 2 8 1		98 2 3 1		98 3 8 1		98 3 4 1		98 4 8 1		98 4 5 1		98 5 8 1		98 5 6 1		98 6 8 1		98 6 7 1		98 7 8 1		98 7 0 1		98 8 0 1		98 1 0 1		98 8 1 1		98 2 1 1		98 8 2 1		98 3 2 1		98 8 3 1		98 4 3 1		98 8 4 1		98 5 4 1		98 8 5 1		98 6 5 1		98 8 6 1		98 7 6 1		98 8 7 1		98 0 7 1		
99 0 8 1		99 0 1 1		99 1 8 1		99 1 2 1		99 2 8 1		99 2 3 1		99 3 8 1		99 3 4 1		99 4 8 1		99 4 5 1		99 5 8 1		99 5 6 1		99 6 8 1		99 6 7 1		99 7 8 1		99 7 0 1		99 8 0 1		99 1 0 1		99 8 1 1		99 2 1 1		99 8 2 1		99 3 2 1		99 8 3 1		99 4 3 1		99 8 4 1		99 5 4 1		99 8 5 1		99 6 5 1		99 8 6 1		99 7 6 1		99 8 7 1		99 0 7 1		 ;
param v_max:=
0 0 8 2		0 0 1 2		0 1 8 2		0 1 2 2		0 2 8 2		0 2 3 2		0 3 8 2		0 3 4 2		0 4 8 2		0 4 5 2		0 5 8 2		0 5 6 2		0 6 8 2		0 6 7 2		0 7 8 2		0 7 0 2		0 8 0 2		0 1 0 2		0 8 1 2		0 2 1 2		0 8 2 2		0 3 2 2		0 8 3 2		0 4 3 2		0 8 4 2		0 5 4 2		0 8 5 2		0 6 5 2		0 8 6 2		0 7 6 2		0 8 7 2		0 0 7 2		
1 0 8 2		1 0 1 2		1 1 8 2		1 1 2 2		1 2 8 2		1 2 3 2		1 3 8 2		1 3 4 2		1 4 8 2		1 4 5 2		1 5 8 2		1 5 6 2		1 6 8 2		1 6 7 2		1 7 8 2		1 7 0 2		1 8 0 2		1 1 0 2		1 8 1 2		1 2 1 2		1 8 2 2		1 3 2 2		1 8 3 2		1 4 3 2		1 8 4 2		1 5 4 2		1 8 5 2		1 6 5 2		1 8 6 2		1 7 6 2		1 8 7 2		1 0 7 2		
