instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed
airport93nDr0nDe1,0.390977,1.469603,0.754932,2.224535,108870,7980,28668,28668
airport93nDr1nDe1,1.358396,1.461660,0.603321,2.064981,94492,7147,25978,25978
airport93nDr0nDe2,0.666667,1.152114,1.113204,2.265318,108932,8036,28752,28752
airport96nDr0nDe3,1.541353,0.632177,0.203761,0.835938,42841,4280,14833,14833
grid32nDr0nDe1,3.556391,2.072880,0.228876,2.301756,188532,7278,14024,14024
airport93nDr0nDe3,1.142857,1.175381,1.226423,2.401804,108938,8040,28758,28758
airport94nDr0nDe2,0.809524,1.099785,0.758424,1.858209,104698,8349,30647,30647
airport97nDr1nDe0,0.789474,0.404142,0.343502,0.747644,39248,5133,20401,20401
airport94nDr1nDe1,1.253133,1.253730,0.515331,1.769061,86358,7190,26789,26789
airport97nDr1nDe1,1.190476,0.336982,0.458637,0.795619,39290,5167,20452,20452
metroplex25nDr0nDe2,8.974937,5.933181,2.198517,8.131698,511874,11174,39379,39379
metroplex29nDr0nDe2,4.037594,1.718763,0.367305,2.086068,134157,4491,13614,13614
airport97nDr0nDe1,1.385965,0.755403,0.467866,1.223269,58713,6804,27586,27586
grid32nDr0nDe2,4.809524,2.577511,0.418479,2.995990,223136,8317,16300,16300
grid28nDr0nDe3,11.235589,4.539529,1.920881,6.460410,418622,14754,30514,30514
airport96nDr0nDe1,0.476190,1.104827,0.683963,1.788790,87107,7131,25282,25282
grid31nDr0nDe3,7.100251,2.394924,0.394151,2.789075,200380,8287,16103,16103
airport96nDr1nDe1,2.165414,0.774310,0.408152,1.182462,70352,6013,21899,21899
airport97nDr0nDe2,0.714286,0.705686,0.739058,1.444744,66073,7391,29105,29105
airport96nDr1nDe0,0.000000,0.905698,0.923337,1.829035,87101,7127,25274,25274
metroplex28nDr0nDe3,9.606516,2.270966,0.351176,2.622142,185062,5475,17280,17280
airport98nDr1nDe0,1.105263,0.327845,0.110428,0.438273,31781,3743,13152,13152
airport98nDr0nDe1,1.190476,0.762881,0.506000,1.268881,53146,5720,21386,21386
airport98nDr0nDe3,1.488722,0.746215,0.332542,1.078757,49569,5284,19328,19328
airport96nDr0nDe2,2.824561,1.352606,0.975646,2.328252,86961,6999,25084,25084
airport99nDr0nDe2,1.834586,0.153818,0.051054,0.204872,15982,2060,6534,6534
metroplex2nDr0nDe2,4.511278,1.267650,0.161352,1.429002,107040,3269,9155,9155
airport97nDr0nDe3,1.095238,0.817872,1.077512,1.895384,66079,7395,29111,29111
grid33nDr0nDe3,15.250627,1.675155,0.796556,2.471711,131945,6168,11684,11684
metroplex30nDr0nDe1,5.471178,0.805995,0.057065,0.863060,52582,2209,5909,5909
metroplex28nDr0nDe1,4.671679,3.975435,0.963574,4.939009,348101,8702,30051,30051
airport98nDr0nDe2,1.380952,0.799829,0.496027,1.295856,71566,7203,28031,28031
airport98nDr1nDe1,1.107769,0.603422,0.310512,0.913934,49557,5276,19314,19314
metroplex30nDr1nDe0,1.631579,0.547316,0.033394,0.580710,32857,1546,3754,3754
grid35nDr1nDe1,7.012531,0.837742,0.086383,0.924125,74954,3730,6683,6683
metroplex28nDr1nDe1,5.924516,4.791847,0.593077,5.384924,303022,7825,26435,26435
grid36nDr0nDe1,5.639098,0.933830,0.121035,1.054865,82689,4167,7615,7615
grid29nDr0nDe3,4.125313,6.379981,0.811894,7.191875,464788,14633,30879,30879
grid33nDr1nDe1,2.596491,1.678044,0.326845,2.004889,186402,8365,16383,16383
grid33nDr0nDe2,5.654135,3.197718,0.837565,4.035283,228390,9453,18800,18800
airport99nDr0nDe1,0.095238,0.957601,0.843722,1.801323,91608,7844,28842,28842
airport99nDr1nDe1,0.726817,0.878049,0.455165,1.333214,74420,6720,25186,25186
metroplex26nDr0nDe3,12.541353,4.241142,1.834521,6.075663,348137,9163,31860,31860
metroplex29nDr1nDe1,4.120301,4.259605,0.770618,5.030223,339128,8695,30227,30227
airport99nDr1nDe0,0.000000,1.124674,0.995963,2.120637,91562,7806,28783,28783
airport9nDr1nDe1,3.904762,0.998116,0.436331,1.434447,90162,7453,28225,28225
metroplex2nDr1nDe1,3.884712,2.110238,0.353847,2.464085,193627,5069,15544,15544
airport99nDr0nDe3,1.285714,1.014508,1.260232,2.274740,91620,7852,28854,28854
metroplex30nDr0nDe2,7.155388,1.099195,0.105758,1.204953,100054,3585,10767,10767
metroplex31nDr0nDe1,9.461153,0.826203,0.108406,0.934609,78039,2777,7887,7887
metroplex31nDr1nDe0,2.000000,0.384439,0.049633,0.434072,36510,1621,4087,4087
metroplex31nDr0nDe3,9.190476,0.562157,0.048015,0.610172,36484,1590,4041,4041
grid34nDr1nDe1,3.706767,2.562484,0.438644,3.001128,200298,8347,16275,16275
metroplex28nDr0nDe2,10.015038,5.701956,1.034660,6.736616,427790,10314,37053,37053
metroplex25nDr0nDe3,10.593985,5.721236,3.194806,8.916042,511880,11178,39385,39385
grid36nDr1nDe0,2.578947,0.633500,0.073986,0.707486,69984,3556,6413,6413
airport9nDr1nDe0,0.000000,1.238279,0.931528,2.169807,119158,9610,36270,36270
airport9nDr0nDe3,1.523810,1.191672,0.989661,2.181333,119084,9540,36167,36167
airport9nDr0nDe1,0.952381,1.628646,1.877942,3.506588,119180,9626,36296,36296
airport9nDr0nDe2,1.333333,1.627212,1.642652,3.269864,119078,9536,36161,36161
metroplex29nDr0nDe3,11.443609,2.691757,0.706127,3.397884,260155,7080,23751,23751
metroplex32nDr0nDe1,5.576441,0.647577,0.039584,0.687161,42587,1645,3981,3981
metroplex32nDr1nDe0,2.315789,0.113519,0.017685,0.131204,10318,614,1122,1122
grid36nDr0nDe2,7.355890,2.083410,0.434191,2.517601,200180,8339,16370,16370
grid34nDr1nDe0,2.000000,2.947463,0.593090,3.540553,351190,12955,26537,26537
metroplex30nDr0nDe3,14.977444,1.273576,0.632274,1.905850,151338,4848,15068,15068
metroplex31nDr0nDe2,15.092732,1.220878,0.234984,1.455862,112568,3695,11071,11071
grid36nDr1nDe1,4.729323,1.832526,0.256008,2.088534,200174,8335,16362,16362
metroplex2nDr0nDe3,11.503759,1.685628,0.455186,2.140814,173567,4573,13733,13733
metroplex32nDr1nDe1,3.160401,0.559718,0.060175,0.619893,69254,2384,6301,6301
metroplex31nDr1nDe1,4.812030,1.957332,0.236914,2.194246,135255,4250,13213,13213
grid36nDr0nDe3,6.994987,3.337076,0.702598,4.039674,214690,8676,17053,17053
grid35nDr0nDe1,1.127820,4.250814,0.932800,5.183614,402332,13566,27865,27865
grid34nDr0nDe2,3.047619,3.987435,0.787923,4.775358,351202,12963,26551,26551
metroplex30nDr1nDe1,3.205514,2.669021,0.641434,3.310455,243883,6943,22754,22754
grid35nDr1nDe0,0.842105,5.687132,0.906806,6.593938,402326,13562,27857,27857
grid38nDr0nDe3,5.624060,0.986495,0.084945,1.071440,97068,4208,7617,7617
metroplex33nDr1nDe1,2.711779,1.422918,0.143334,1.566252,100881,3490,10127,10127
grid34nDr0nDe1,12.190476,5.589970,1.771712,7.361682,388329,14087,29208,29208
metroplex32nDr0nDe2,2.907268,2.367962,0.217201,2.585163,154350,4547,13624,13624
grid35nDr0nDe2,4.092732,4.015122,2.456542,6.471664,402302,13534,27817,27817
metroplex32nDr0nDe3,13.571429,1.757480,0.637737,2.395217,154356,4551,13630,13630
metroplex33nDr0nDe3,11.849624,1.267335,0.217406,1.484741,133558,4254,12799,12799
grid38nDr1nDe0,3.052632,1.776550,0.230824,2.007374,150942,5838,11015,11015
grid38nDr0nDe1,6.473684,3.415120,0.951041,4.366161,285296,9889,19830,19830
grid37nDr1nDe0,2.210526,5.065844,0.492582,5.558426,343160,12419,25445,25445
metroplex35nDr1nDe1,10.746867,1.106717,0.275743,1.382460,69048,2450,6607,6607
grid38nDr1nDe1,2.709273,1.928819,0.302864,2.231683,195031,7375,14244,14244
grid37nDr0nDe1,1.446115,3.980995,1.768258,5.749253,421322,14075,29056,29056
grid37nDr1nDe1,1.127820,3.972131,0.620484,4.592615,371605,13058,26863,26863
grid39nDr0nDe1,4.060150,1.964210,0.257190,2.221400,151474,6039,11670,11670
grid39nDr1nDe0,2.736842,1.358900,0.100547,1.459447,123252,5024,9524,9524
metroplex33nDr1nDe0,2.947368,4.582323,0.447526,5.029849,301384,7816,26700,26700
grid3nDr1nDe0,0.368421,0.006780,0.028323,0.035103,534,184,242,242
grid3nDr0nDe1,4.593985,0.381850,0.037103,0.418953,42036,2376,4105,4105
metroplex33nDr0nDe1,1.997494,3.829334,0.972811,4.802145,337986,8725,29817,29817
grid38nDr0nDe2,3.380952,4.813674,0.748783,5.562457,335774,11600,23561,23561
grid34nDr0nDe3,10.842105,5.333857,2.244821,7.578678,388341,14095,29220,29220
grid39nDr1nDe1,3.448622,0.841350,0.097455,0.938805,87954,4129,7622,7622
grid37nDr0nDe2,1.571429,4.397843,1.101608,5.499451,421492,14219,29272,29272
grid37nDr0nDe3,1.619048,4.965908,1.371227,6.337135,421498,14223,29278,29278
grid3nDr1nDe1,5.313283,0.338263,0.081682,0.419945,42036,2376,4103,4103
metroplex36nDr1nDe1,6.864662,0.558995,0.037259,0.596254,53054,1966,5089,5089
metroplex36nDr1nDe0,3.052632,1.691742,0.127122,1.818864,122953,3860,11709,11709
metroplex34nDr1nDe1,11.691729,2.479768,1.545155,4.024923,279125,7410,25193,25193
metroplex36nDr0nDe1,2.601504,1.532031,0.332272,1.864303,186848,5198,16253,16253
grid39nDr0nDe2,7.624060,2.805218,0.749813,3.555031,238330,8944,17905,17905
grid35nDr0nDe3,5.338346,5.254833,3.228854,8.483687,402450,13668,28018,28018
metroplex36nDr0nDe2,4.521303,1.736910,0.269403,2.006313,215251,5953,19126,19126
grid3nDr0nDe2,5.147870,1.619791,0.254649,1.874440,150188,6413,12203,12203
grid40nDr0nDe1,10.310777,1.081687,0.281718,1.363405,127924,5752,10897,10897
grid40nDr1nDe0,2.368421,1.172181,0.161792,1.333973,112128,5260,9912,9912
metroplex34nDr1nDe0,2.526316,4.530638,1.145136,5.675774,442925,10279,36937,36937
grid39nDr0nDe3,8.243108,3.249181,0.317680,3.566861,238336,8948,17911,17911
metroplex24nDr0nDe3,19.180451,7.472649,17.652318,25.124967,553064,12815,46134,46134
grid40nDr1nDe1,9.187970,1.180664,0.622350,1.803014,144967,6280,11968,11968
grid3nDr0nDe3,23.842105,1.939362,1.074772,3.014134,133018,5698,10797,10797
grid40nDr0nDe2,9.854637,1.498438,0.526878,2.025316,144973,6284,11976,11976
grid42nDr1nDe0,2.421053,0.749479,0.089453,0.838932,83345,4147,7453,7453
metroplex36nDr0nDe3,6.172932,3.108694,0.520115,3.628809,215257,5957,19132,19132
grid42nDr0nDe1,5.002506,1.318158,0.157379,1.475537,138434,6090,11484,11484
grid40nDr0nDe3,18.769424,2.001848,1.036685,3.038533,127936,5760,10909,10909
grid43nDr1nDe0,3.105263,0.932868,0.061753,0.994621,83633,4056,7516,7516
grid41nDr1nDe0,1.789474,2.438115,0.263336,2.701451,259196,10145,20542,20542
grid43nDr1nDe1,2.982456,0.564670,0.092717,0.657387,52188,2868,5064,5064
metroplex35nDr0nDe1,1.343358,4.810119,2.465163,7.275282,474249,10880,37582,37582
metroplex33nDr0nDe2,5.285714,2.819047,0.734443,3.553490,301396,7824,26714,26714
metroplex34nDr0nDe3,10.375940,4.669219,1.532435,6.201654,465204,10692,38551,38551
metroplex34nDr0nDe1,11.087719,5.976805,2.452006,8.428811,465192,10684,38539,38539
metroplex35nDr1nDe0,0.105263,6.789339,2.791913,9.581252,474243,10876,37574,37574
grid41nDr0nDe1,2.969925,4.426301,0.655609,5.081910,343548,12547,25896,25896
grid42nDr0nDe2,9.491228,3.253959,0.298185,3.552144,201942,7803,15290,15290
grid41nDr1nDe1,4.944862,2.911048,0.878930,3.789978,316820,11818,24270,24270
grid44nDr1nDe0,2.736842,1.013218,0.190109,1.203327,117462,5031,9351,9351
grid42nDr1nDe1,4.962406,2.156587,0.296155,2.452742,201936,7799,15282,15282
grid43nDr0nDe3,12.609023,2.723866,0.372665,3.096531,175332,7407,14578,14578
metroplex35nDr0nDe2,5.979950,5.825644,1.607605,7.433249,451438,10391,36366,36366
grid44nDr0nDe1,2.245614,1.545977,0.138091,1.684068,139390,5683,10691,10691
grid43nDr0nDe2,11.892231,3.131192,0.394344,3.525536,222158,9012,18053,18053
grid43nDr0nDe1,3.746867,3.015449,0.593761,3.609210,283606,11080,22580,22580
metroplex38nDr0nDe1,10.994987,4.184140,0.829007,5.013147,270456,6750,21961,21961
grid44nDr0nDe3,4.558897,3.025537,0.306460,3.331997,268801,9587,19194,19194
grid44nDr1nDe1,3.380952,2.180499,0.480484,2.660983,268789,9579,19180,19180
grid42nDr0nDe3,5.741855,3.307695,0.676959,3.984654,308076,11426,23236,23236
grid44nDr0nDe2,11.992481,2.589507,0.283440,2.872947,302224,10360,20905,20905
grid41nDr0nDe2,11.769424,4.696713,2.978180,7.674893,441402,15020,31453,31453
metroplex38nDr1nDe0,1.789474,2.558290,0.855979,3.414269,230598,5945,18760,18760
grid47nDr0nDe3,4.172932,0.822783,0.040108,0.862891,52326,2785,4885,4885
metroplex37nDr1nDe0,1.263158,6.010809,2.016502,8.027311,538583,13013,48047,48047
metroplex37nDr1nDe1,1.892231,5.970183,1.593863,7.564046,514694,12609,46513,46513
metroplex39nDr0nDe1,2.365915,3.118614,0.508082,3.626696,198778,6157,20315,20315
grid46nDr0nDe1,7.132832,2.452617,0.527204,2.979821,234699,10128,19931,19931
grid41nDr0nDe3,15.536341,4.493556,2.477856,6.971412,400290,14083,29422,29422
grid46nDr1nDe0,3.368421,2.915778,0.253312,3.169090,192706,8311,16189,16189
metroplex34nDr0nDe2,14.122807,3.484863,2.210715,5.695578,411789,9727,34641,34641
metroplex37nDr0nDe1,5.641604,6.032603,4.194912,10.227515,538843,13249,48403,48403
grid47nDr1nDe1,8.150376,0.802930,0.097698,0.900628,75139,3722,6809,6809
grid46nDr0nDe2,6.934837,1.865323,0.409503,2.274826,227528,9730,19104,19104
grid46nDr1nDe1,8.573935,2.256107,0.534616,2.790723,227522,9726,19096,19096
metroplex38nDr1nDe1,12.448622,2.911071,0.776344,3.687415,270502,6796,22028,22028
grid45nDr1nDe0,2.000000,5.161021,0.850451,6.011472,426132,15382,31944,31944
metroplex39nDr1nDe0,2.052632,2.522711,0.365325,2.888036,165131,5412,17184,17184
grid47nDr0nDe1,3.877193,2.664204,0.317683,2.981887,253507,9533,19149,19149
grid47nDr1nDe0,2.368421,2.089646,0.242472,2.332118,140382,5779,11018,11018
grid45nDr0nDe3,6.834586,3.918365,1.682850,5.601215,396214,14690,30408,30408
grid45nDr0nDe1,1.112782,5.267706,1.154857,6.422563,457784,16170,33654,33654
grid45nDr1nDe1,2.496241,4.435899,1.163260,5.599159,405886,15083,31230,31230
metroplex39nDr0nDe2,10.330827,2.536003,0.996523,3.532526,228618,6836,23061,23061
grid46nDr0nDe3,9.175439,3.105171,0.973654,4.078825,234655,10084,19865,19865
grid45nDr0nDe2,2.674185,3.953132,1.002897,4.956029,457962,16332,33897,33897
metroplex39nDr1nDe1,2.541353,2.920487,0.337504,3.257991,198778,6157,20313,20313
metroplex3nDr0nDe3,6.671679,1.407250,0.158728,1.565978,111502,3664,10868,10868
metroplex3nDr0nDe1,4.566416,2.500177,0.414344,2.914521,229415,6061,19225,19225
metroplex3nDr1nDe1,2.471178,0.617064,0.058226,0.675290,60445,2401,6407,6407
metroplex3nDr1nDe0,3.263158,1.357318,0.212302,1.569620,128160,4004,11920,11920
metroplex39nDr0nDe3,3.634085,2.033814,0.542560,2.576374,198790,6165,20327,20327
metroplex37nDr0nDe2,7.889724,7.104220,3.300092,10.404312,538873,13271,48436,48436
metroplex3nDr0nDe2,6.674185,2.665480,0.627293,3.292773,244534,6521,20948,20948
metroplex40nDr0nDe1,3.989975,1.611867,0.211094,1.822961,117593,3884,11567,11567
grid48nDr1nDe1,4.844612,2.309152,0.499658,2.808810,223688,8485,16863,16863
grid47nDr0nDe2,6.145363,4.085878,1.736575,5.822453,381666,13548,28022,28022
metroplex40nDr1nDe0,1.736842,1.460799,0.111266,1.572065,91850,3219,9003,9003
metroplex40nDr0nDe3,11.032581,0.957411,0.170255,1.127666,60797,2360,6304,6304
grid48nDr0nDe1,6.511278,4.134877,0.743382,4.878259,383202,13282,27655,27655
grid4nDr1nDe0,2.578947,1.660686,0.267497,1.928183,149530,6464,12250,12250
grid50nDr0nDe2,4.441103,0.455437,0.058186,0.513623,55170,2842,5066,5066
grid48nDr1nDe0,2.631579,3.733478,1.088448,4.821926,383196,13278,27647,27647
metroplex42nDr0nDe1,9.486216,0.829883,0.063106,0.892989,73555,2499,6954,6954
metroplex42nDr1nDe0,3.526316,0.210225,0.048479,0.258704,25069,1168,2856,2856
grid4nDr0nDe1,5.583960,2.089071,1.065687,3.154758,250739,9903,19723,19723
grid50nDr1nDe1,4.135338,0.463290,0.038816,0.502106,55164,2838,5058,5058
metroplex38nDr0nDe3,21.290727,3.519212,1.496247,5.015459,270468,6758,21973,21973
metroplex40nDr1nDe1,14.052632,1.947306,0.646041,2.593347,152474,4722,14546,14546
grid48nDr0nDe2,9.789474,4.951800,2.497172,7.448972,412471,13902,29104,29104
grid48nDr0nDe3,13.503759,3.365115,1.076137,4.441252,412477,13906,29110,29110
grid51nDr0nDe1,5.764411,1.008447,0.044697,1.053144,70316,3371,6029,6029
metroplex42nDr0nDe3,11.020050,0.959749,0.188922,1.148671,97147,3114,8780,8780
metroplex40nDr0nDe2,18.260652,2.189895,0.537199,2.727094,152480,4726,14554,14554
metroplex43nDr0nDe3,6.208020,0.519729,0.048047,0.567776,46917,1658,3911,3911
grid49nDr1nDe0,0.263158,4.506697,1.550453,6.057150,398860,14255,29151,29151
metroplex42nDr1nDe1,5.824561,1.893482,0.416969,2.310451,166621,4669,14395,14395
grid51nDr1nDe0,3.105263,0.665013,0.071695,0.736708,58670,2931,5158,5158
grid49nDr1nDe1,6.260652,4.272031,1.164644,5.436675,378854,13585,27815,27815
grid49nDr0nDe1,0.817043,4.154915,1.669693,5.824608,398892,14283,29195,29195
metroplex42nDr0nDe2,5.087719,3.157978,0.234908,3.392886,208702,5531,17692,17692
grid4nDr0nDe2,0.791980,3.961392,1.108290,5.069682,378370,13940,28422,28422
metroplex43nDr1nDe1,3.731830,0.484008,0.044117,0.528125,46905,1650,3897,3897
metroplex43nDr0nDe2,14.373434,1.285205,0.528173,1.813378,120049,3230,9006,9006
metroplex37nDr0nDe3,16.786967,5.419147,5.101701,10.520848,538879,13275,48442,48442
grid49nDr0nDe2,2.619048,5.155221,1.526156,6.681377,398980,14351,29297,29297
grid4nDr0nDe3,3.671679,4.395022,1.538887,5.933909,378488,14048,28584,28584
metroplex41nDr1nDe1,1.997494,3.555766,1.017611,4.573377,310494,8592,30029,30029
grid4nDr1nDe1,5.461153,5.148022,0.937300,6.085322,340610,12757,26024,26024
metroplex43nDr1nDe0,2.578947,1.805933,0.214976,2.020909,155514,4022,11935,11935
metroplex38nDr0nDe2,19.047619,3.544102,2.335672,5.879774,287661,7028,22848,22848
grid51nDr0nDe2,16.789474,1.876393,0.653700,2.530093,127782,5514,10467,10467
metroplex44nDr1nDe0,1.631579,0.808120,0.062128,0.870248,50743,1965,5219,5219
metroplex43nDr0nDe1,2.295739,2.583836,0.339301,2.923137,306894,7293,24432,24432
metroplex44nDr0nDe1,11.598997,1.229019,0.174382,1.403401,78971,2741,7876,7876
grid51nDr1nDe1,8.320802,1.339951,0.138967,1.478918,127776,5510,10459,10459
grid52nDr1nDe0,3.052632,0.959075,0.106556,1.065631,87734,4187,7652,7652
grid50nDr1nDe0,3.526316,4.125552,0.321105,4.446657,380698,12905,26790,26790
metroplex41nDr1nDe0,3.421053,5.258631,2.441379,7.700010,459126,11301,41352,41352
grid53nDr0nDe3,3.092732,0.861668,0.061000,0.922668,55020,3097,5416,5416
metroplex41nDr0nDe1,11.483709,4.793466,3.730844,8.524310,492266,12005,44000,44000
grid51nDr0nDe3,11.593985,2.377875,0.614329,2.992204,201798,8256,16308,16308
grid52nDr0nDe1,2.443609,3.301149,0.372410,3.673559,251402,9759,19462,19462
grid53nDr0nDe2,5.365915,1.160012,0.227264,1.387276,106832,5126,9605,9605
grid52nDr0nDe2,3.015038,3.094215,0.430088,3.524303,251408,9763,19468,19468
metroplex44nDr1nDe1,3.233083,2.586570,0.547043,3.133613,208664,5612,18054,18054
grid52nDr0nDe3,3.453634,3.552736,0.380246,3.932982,221563,8920,17597,17597
metroplex41nDr0nDe2,5.987469,5.830710,1.956552,7.787262,492272,12009,44006,44006
metroplex44nDr0nDe2,12.270677,3.049689,1.593164,4.642853,231471,6019,19466,19466
grid52nDr1nDe1,2.285714,2.458897,0.207474,2.666371,221551,8912,17583,17583
grid50nDr0nDe1,9.694236,6.143491,4.093416,10.236907,472564,15044,31539,31539
grid49nDr0nDe3,2.516291,4.530683,1.328202,5.858885,398956,14333,29270,29270
metroplex35nDr0nDe3,12.282320,5.527316,3.826240,9.353556,474161,10802,37465,37465
metroplex46nDr0nDe2,12.964912,1.189191,0.291921,1.481112,117319,3711,10714,10714
metroplex46nDr1nDe1,4.085213,1.257092,0.173585,1.430677,111722,3572,10299,10299
grid56nDr1nDe0,1.631579,0.272360,0.033034,0.305394,18374,1574,2516,2516
metroplex46nDr1nDe0,3.210526,2.387681,0.460569,2.848250,214378,5711,17886,17886
grid56nDr0nDe1,15.260652,0.897919,0.133021,1.030940,97276,4977,9231,9231
metroplex44nDr0nDe3,19.005013,1.697483,0.348576,2.046059,118723,3519,10593,10593
grid50nDr0nDe3,15.355890,4.408740,1.239315,5.648055,380716,12917,26810,26810
metroplex47nDr0nDe3,11.027569,0.488710,0.074877,0.563587,56438,2372,6859,6859
metroplex45nDr1nDe0,0.894737,5.446983,1.508202,6.955185,471165,11558,41291,41291
grid53nDr0nDe1,3.786967,4.600239,1.187839,5.788078,461338,15678,32543,32543
metroplex47nDr0nDe2,13.606516,1.080753,0.148823,1.229576,106080,4068,12837,12837
grid53nDr1nDe1,3.889724,4.401682,0.947115,5.348797,399804,14143,29370,29370
metroplex47nDr1nDe1,11.486216,0.980358,0.161041,1.141399,86110,3422,10500,10500
metroplex46nDr0nDe1,3.802005,4.054944,0.876143,4.931087,359415,8502,29167,29167
grid54nDr1nDe0,1.157895,4.059605,0.579606,4.639211,342548,12855,26365,26365
metroplex45nDr1nDe1,3.365915,4.322415,1.042881,5.365296,366401,9578,33759,33759
grid54nDr1nDe1,7.523810,3.433329,0.559396,3.992725,315055,12083,24727,24727
metroplex47nDr1nDe0,1.315789,1.240985,0.259362,1.500347,152060,5224,16872,16872
grid54nDr0nDe1,7.686717,4.180869,2.061748,6.242617,361384,13295,27313,27313
grid54nDr0nDe3,13.593985,4.450468,1.287605,5.738073,289048,11522,23424,23424
grid56nDr0nDe3,7.401003,2.631658,0.326021,2.957679,175648,7452,14404,14404
metroplex45nDr0nDe1,3.300752,6.734365,3.172163,9.906528,471357,11728,41548,41548
grid53nDr1nDe0,0.473684,5.931560,0.918560,6.850120,461252,15598,32421,32421
grid56nDr0nDe2,12.052632,1.945226,0.708679,2.653905,157219,6852,13149,13149
grid56nDr1nDe1,5.050125,2.066281,0.232485,2.298766,157213,6848,13141,13141
grid55nDr1nDe1,5.418546,3.808445,1.051591,4.860036,381704,12628,26009,26009
grid55nDr0nDe1,1.343358,4.784837,1.535910,6.320747,453449,14488,29928,29928
metroplex45nDr0nDe2,10.568922,4.713286,5.429163,10.142449,471177,11566,41305,41305
grid57nDr0nDe3,12.744361,0.750621,0.107338,0.857959,93104,4482,8432,8432
grid57nDr0nDe1,3.854637,2.171078,0.244536,2.415614,215574,8200,16379,16379
grid54nDr0nDe2,7.869674,3.912075,0.872742,4.784817,361428,13337,27376,27376
metroplex41nDr0nDe3,10.195489,4.780774,3.543009,8.323783,459144,11313,41372,41372
grid55nDr1nDe0,0.947368,6.088808,0.939946,7.028754,453265,14330,29689,29689
metroplex48nDr1nDe1,6.751880,1.807272,0.490220,2.297492,166065,5062,16182,16182
metroplex45nDr0nDe3,6.481177,4.847126,2.471116,7.318242,471253,11636,41410,41410
grid58nDr1nDe0,3.315789,1.145883,0.106643,1.252526,78924,3735,6692,6692
metroplex47nDr0nDe1,1.716792,4.858892,1.052833,5.911725,417512,11147,41088,41088
grid57nDr1nDe0,2.473684,1.507736,0.134853,1.642589,134047,5784,11132,11132
grid59nDr0nDe2,11.571429,1.008274,0.084615,1.092889,66599,3804,6862,6862
grid55nDr0nDe3,1.942356,4.168245,0.781002,4.949247,453331,14382,29769,29769
grid55nDr0nDe2,1.656642,6.176681,1.255963,7.432644,453325,14378,29763,29763
grid58nDr0nDe1,3.110276,1.609874,0.186144,1.796018,150274,6413,12287,12287
grid59nDr1nDe1,7.696742,0.617919,0.178493,0.796412,78910,4229,7748,7748
grid58nDr1nDe1,3.729323,2.250688,0.256985,2.507673,150274,6413,12285,12285
metroplex48nDr0nDe2,4.082707,4.242875,1.132452,5.375327,330520,9268,33448,33448
grid58nDr0nDe3,10.714286,2.709133,0.376246,3.085379,208672,7941,15609,15609
grid59nDr1nDe0,2.315789,2.152872,0.274317,2.427189,201158,8526,16968,16968
grid57nDr1nDe1,9.521303,2.225756,0.638631,2.864387,244954,9084,18333,18333
metroplex49nDr0nDe1,7.919799,3.316517,1.714775,5.031292,336636,8565,30502,30502
grid57nDr0nDe2,9.944862,2.596471,1.543569,4.140040,268239,9795,19881,19881
metroplex49nDr1nDe0,2.947368,4.035728,0.839689,4.875417,336576,8515,30425,30425
grid60nDr0nDe3,3.248120,0.578685,0.061922,0.640607,51678,2803,4869,4869
grid59nDr0nDe3,12.205514,1.330996,0.494031,1.825027,133234,6362,12233,12233
grid59nDr0nDe1,3.556391,3.168285,0.481739,3.650024,236932,9337,18773,18773
grid5nDr1nDe1,10.270677,1.293560,0.231752,1.525312,141036,5625,10665,10665
metroplex48nDr0nDe1,8.303258,4.104263,2.555100,6.659363,429851,11225,41388,41388
grid58nDr0nDe2,7.340852,2.521179,0.464279,2.985458,275618,10031,20237,20237
grid5nDr0nDe1,3.035088,2.209013,0.456390,2.665403,211696,7654,15011,15011
grid5nDr1nDe0,2.368421,1.933690,0.176514,2.110204,177470,6779,13125,13125
metroplex50nDr0nDe1,2.729323,0.967990,0.085133,1.053123,77463,2762,7902,7902
grid60nDr1nDe1,2.854637,0.687799,0.103475,0.791274,62874,3191,5631,5631
metroplex48nDr0nDe3,5.654135,5.343559,0.781731,6.125290,330526,9272,33454,33454
metroplex48nDr1nDe0,2.105263,4.719933,2.602435,7.322368,429845,11221,41380,41380
metroplex50nDr0nDe2,9.278195,0.783256,0.064631,0.847887,49429,2035,5486,5486
grid5nDr0nDe2,4.283208,2.558676,0.513889,3.072565,177482,6787,13139,13139
grid61nDr1nDe0,1.578947,0.190897,0.040776,0.231673,22591,1512,2407,2407
grid61nDr0nDe3,6.406015,0.872701,0.040688,0.913389,55208,2895,5084,5084
metroplex50nDr1nDe0,3.315789,0.505490,0.046351,0.551841,45771,1937,5276,5276
grid61nDr0nDe2,3.310777,1.052560,0.112983,1.165543,96912,4678,8643,8643
metroplex50nDr1nDe1,9.591479,0.586102,0.068327,0.654429,53052,2230,6190,6190
grid62nDr1nDe1,2.666667,0.687127,0.100345,0.787472,62206,3425,6074,6074
grid61nDr0nDe1,5.090226,1.367745,0.159616,1.527361,122112,5530,10397,10397
grid63nDr1nDe0,2.105263,0.462597,0.054408,0.517005,41192,2540,4325,4325
grid62nDr1nDe0,1.736842,1.375094,0.152883,1.527977,92077,4570,8357,8357
