param nf:= 20 ;
param nn:= 36 ;
param: E: d:=
11 0 35 1		11 0 1 1		11 1 35 1		11 1 2 1		11 2 35 1		11 2 3 1		11 3 35 1		11 3 4 1		11 4 35 1		11 4 5 1		11 5 35 1		11 5 6 1		11 6 35 1		11 6 7 1		11 7 35 1		11 7 8 1		11 8 35 1		11 8 9 1		11 9 35 1		11 9 10 1		11 10 35 1		11 10 11 1		11 11 35 1		11 11 12 1		11 12 35 1		11 12 13 1		11 13 35 1		11 13 14 1		11 14 35 1		11 14 15 1		11 15 35 1		11 15 16 1		11 16 35 1		11 16 17 1		11 17 35 1		11 17 18 1		11 18 35 1		11 18 19 1		11 19 35 1		11 19 20 1		11 20 35 1		11 20 21 1		11 21 35 1		11 21 22 1		11 22 35 1		11 22 23 1		11 23 35 1		11 23 24 1		11 24 35 1		11 24 25 1		11 25 35 1		11 25 26 1		11 26 35 1		11 26 27 1		11 27 35 1		11 27 28 1		11 28 35 1		11 28 29 1		11 29 35 1		11 29 30 1		11 30 35 1		11 30 31 1		11 31 35 1		11 31 32 1		11 32 35 1		11 32 33 1		11 33 35 1		11 33 34 1		11 34 35 1		11 34 0 1		11 35 0 1		11 1 0 1		11 35 1 1		11 2 1 1		11 35 2 1		11 3 2 1		11 35 3 1		11 4 3 1		11 35 4 1		11 5 4 1		11 35 5 1		11 6 5 1		11 35 6 1		11 7 6 1		11 35 7 1		11 8 7 1		11 35 8 1		11 9 8 1		11 35 9 1		11 10 9 1		11 35 10 1		11 11 10 1		11 35 11 1		11 12 11 1		11 35 12 1		11 13 12 1		11 35 13 1		11 14 13 1		11 35 14 1		11 15 14 1		11 35 15 1		11 16 15 1		11 35 16 1		11 17 16 1		11 35 17 1		11 18 17 1		11 35 18 1		11 19 18 1		11 35 19 1		11 20 19 1		11 35 20 1		11 21 20 1		11 35 21 1		11 22 21 1		11 35 22 1		11 23 22 1		11 35 23 1		11 24 23 1		11 35 24 1		11 25 24 1		11 35 25 1		11 26 25 1		11 35 26 1		11 27 26 1		11 35 27 1		11 28 27 1		11 35 28 1		11 29 28 1		11 35 29 1		11 30 29 1		11 35 30 1		11 31 30 1		11 35 31 1		11 32 31 1		11 35 32 1		11 33 32 1		11 35 33 1		11 34 33 1		11 35 34 1		11 0 34 1		
12 0 35 1		12 0 1 1		12 1 35 1		12 1 2 1		12 2 35 1		12 2 3 1		12 3 35 1		12 3 4 1		12 4 35 1		12 4 5 1		12 5 35 1		12 5 6 1		12 6 35 1		12 6 7 1		12 7 35 1		12 7 8 1		12 8 35 1		12 8 9 1		12 9 35 1		12 9 10 1		12 10 35 1		12 10 11 1		12 11 35 1		12 11 12 1		12 12 35 1		12 12 13 1		12 13 35 1		12 13 14 1		12 14 35 1		12 14 15 1		12 15 35 1		12 15 16 1		12 16 35 1		12 16 17 1		12 17 35 1		12 17 18 1		12 18 35 1		12 18 19 1		12 19 35 1		12 19 20 1		12 20 35 1		12 20 21 1		12 21 35 1		12 21 22 1		12 22 35 1		12 22 23 1		12 23 35 1		12 23 24 1		12 24 35 1		12 24 25 1		12 25 35 1		12 25 26 1		12 26 35 1		12 26 27 1		12 27 35 1		12 27 28 1		12 28 35 1		12 28 29 1		12 29 35 1		12 29 30 1		12 30 35 1		12 30 31 1		12 31 35 1		12 31 32 1		12 32 35 1		12 32 33 1		12 33 35 1		12 33 34 1		12 34 35 1		12 34 0 1		12 35 0 1		12 1 0 1		12 35 1 1		12 2 1 1		12 35 2 1		12 3 2 1		12 35 3 1		12 4 3 1		12 35 4 1		12 5 4 1		12 35 5 1		12 6 5 1		12 35 6 1		12 7 6 1		12 35 7 1		12 8 7 1		12 35 8 1		12 9 8 1		12 35 9 1		12 10 9 1		12 35 10 1		12 11 10 1		12 35 11 1		12 12 11 1		12 35 12 1		12 13 12 1		12 35 13 1		12 14 13 1		12 35 14 1		12 15 14 1		12 35 15 1		12 16 15 1		12 35 16 1		12 17 16 1		12 35 17 1		12 18 17 1		12 35 18 1		12 19 18 1		12 35 19 1		12 20 19 1		12 35 20 1		12 21 20 1		12 35 21 1		12 22 21 1		12 35 22 1		12 23 22 1		12 35 23 1		12 24 23 1		12 35 24 1		12 25 24 1		12 35 25 1		12 26 25 1		12 35 26 1		12 27 26 1		12 35 27 1		12 28 27 1		12 35 28 1		12 29 28 1		12 35 29 1		12 30 29 1		12 35 30 1		12 31 30 1		12 35 31 1		12 32 31 1		12 35 32 1		12 33 32 1		12 35 33 1		12 34 33 1		12 35 34 1		12 0 34 1		
13 0 35 1		13 0 1 1		13 1 35 1		13 1 2 1		13 2 35 1		13 2 3 1		13 3 35 1		13 3 4 1		13 4 35 1		13 4 5 1		13 5 35 1		13 5 6 1		13 6 35 1		13 6 7 1		13 7 35 1		13 7 8 1		13 8 35 1		13 8 9 1		13 9 35 1		13 9 10 1		13 10 35 1		13 10 11 1		13 11 35 1		13 11 12 1		13 12 35 1		13 12 13 1		13 13 35 1		13 13 14 1		13 14 35 1		13 14 15 1		13 15 35 1		13 15 16 1		13 16 35 1		13 16 17 1		13 17 35 1		13 17 18 1		13 18 35 1		13 18 19 1		13 19 35 1		13 19 20 1		13 20 35 1		13 20 21 1		13 21 35 1		13 21 22 1		13 22 35 1		13 22 23 1		13 23 35 1		13 23 24 1		13 24 35 1		13 24 25 1		13 25 35 1		13 25 26 1		13 26 35 1		13 26 27 1		13 27 35 1		13 27 28 1		13 28 35 1		13 28 29 1		13 29 35 1		13 29 30 1		13 30 35 1		13 30 31 1		13 31 35 1		13 31 32 1		13 32 35 1		13 32 33 1		13 33 35 1		13 33 34 1		13 34 35 1		13 34 0 1		13 35 0 1		13 1 0 1		13 35 1 1		13 2 1 1		13 35 2 1		13 3 2 1		13 35 3 1		13 4 3 1		13 35 4 1		13 5 4 1		13 35 5 1		13 6 5 1		13 35 6 1		13 7 6 1		13 35 7 1		13 8 7 1		13 35 8 1		13 9 8 1		13 35 9 1		13 10 9 1		13 35 10 1		13 11 10 1		13 35 11 1		13 12 11 1		13 35 12 1		13 13 12 1		13 35 13 1		13 14 13 1		13 35 14 1		13 15 14 1		13 35 15 1		13 16 15 1		13 35 16 1		13 17 16 1		13 35 17 1		13 18 17 1		13 35 18 1		13 19 18 1		13 35 19 1		13 20 19 1		13 35 20 1		13 21 20 1		13 35 21 1		13 22 21 1		13 35 22 1		13 23 22 1		13 35 23 1		13 24 23 1		13 35 24 1		13 25 24 1		13 35 25 1		13 26 25 1		13 35 26 1		13 27 26 1		13 35 27 1		13 28 27 1		13 35 28 1		13 29 28 1		13 35 29 1		13 30 29 1		13 35 30 1		13 31 30 1		13 35 31 1		13 32 31 1		13 35 32 1		13 33 32 1		13 35 33 1		13 34 33 1		13 35 34 1		13 0 34 1		
14 0 35 1		14 0 1 1		14 1 35 1		14 1 2 1		14 2 35 1		14 2 3 1		14 3 35 1		14 3 4 1		14 4 35 1		14 4 5 1		14 5 35 1		14 5 6 1		14 6 35 1		14 6 7 1		14 7 35 1		14 7 8 1		14 8 35 1		14 8 9 1		14 9 35 1		14 9 10 1		14 10 35 1		14 10 11 1		14 11 35 1		14 11 12 1		14 12 35 1		14 12 13 1		14 13 35 1		14 13 14 1		14 14 35 1		14 14 15 1		14 15 35 1		14 15 16 1		14 16 35 1		14 16 17 1		14 17 35 1		14 17 18 1		14 18 35 1		14 18 19 1		14 19 35 1		14 19 20 1		14 20 35 1		14 20 21 1		14 21 35 1		14 21 22 1		14 22 35 1		14 22 23 1		14 23 35 1		14 23 24 1		14 24 35 1		14 24 25 1		14 25 35 1		14 25 26 1		14 26 35 1		14 26 27 1		14 27 35 1		14 27 28 1		14 28 35 1		14 28 29 1		14 29 35 1		14 29 30 1		14 30 35 1		14 30 31 1		14 31 35 1		14 31 32 1		14 32 35 1		14 32 33 1		14 33 35 1		14 33 34 1		14 34 35 1		14 34 0 1		14 35 0 1		14 1 0 1		14 35 1 1		14 2 1 1		14 35 2 1		14 3 2 1		14 35 3 1		14 4 3 1		14 35 4 1		14 5 4 1		14 35 5 1		14 6 5 1		14 35 6 1		14 7 6 1		14 35 7 1		14 8 7 1		14 35 8 1		14 9 8 1		14 35 9 1		14 10 9 1		14 35 10 1		14 11 10 1		14 35 11 1		14 12 11 1		14 35 12 1		14 13 12 1		14 35 13 1		14 14 13 1		14 35 14 1		14 15 14 1		14 35 15 1		14 16 15 1		14 35 16 1		14 17 16 1		14 35 17 1		14 18 17 1		14 35 18 1		14 19 18 1		14 35 19 1		14 20 19 1		14 35 20 1		14 21 20 1		14 35 21 1		14 22 21 1		14 35 22 1		14 23 22 1		14 35 23 1		14 24 23 1		14 35 24 1		14 25 24 1		14 35 25 1		14 26 25 1		14 35 26 1		14 27 26 1		14 35 27 1		14 28 27 1		14 35 28 1		14 29 28 1		14 35 29 1		14 30 29 1		14 35 30 1		14 31 30 1		14 35 31 1		14 32 31 1		14 35 32 1		14 33 32 1		14 35 33 1		14 34 33 1		14 35 34 1		14 0 34 1		
15 0 35 1		15 0 1 1		15 1 35 1		15 1 2 1		15 2 35 1		15 2 3 1		15 3 35 1		15 3 4 1		15 4 35 1		15 4 5 1		15 5 35 1		15 5 6 1		15 6 35 1		15 6 7 1		15 7 35 1		15 7 8 1		15 8 35 1		15 8 9 1		15 9 35 1		15 9 10 1		15 10 35 1		15 10 11 1		15 11 35 1		15 11 12 1		15 12 35 1		15 12 13 1		15 13 35 1		15 13 14 1		15 14 35 1		15 14 15 1		15 15 35 1		15 15 16 1		15 16 35 1		15 16 17 1		15 17 35 1		15 17 18 1		15 18 35 1		15 18 19 1		15 19 35 1		15 19 20 1		15 20 35 1		15 20 21 1		15 21 35 1		15 21 22 1		15 22 35 1		15 22 23 1		15 23 35 1		15 23 24 1		15 24 35 1		15 24 25 1		15 25 35 1		15 25 26 1		15 26 35 1		15 26 27 1		15 27 35 1		15 27 28 1		15 28 35 1		15 28 29 1		15 29 35 1		15 29 30 1		15 30 35 1		15 30 31 1		15 31 35 1		15 31 32 1		15 32 35 1		15 32 33 1		15 33 35 1		15 33 34 1		15 34 35 1		15 34 0 1		15 35 0 1		15 1 0 1		15 35 1 1		15 2 1 1		15 35 2 1		15 3 2 1		15 35 3 1		15 4 3 1		15 35 4 1		15 5 4 1		15 35 5 1		15 6 5 1		15 35 6 1		15 7 6 1		15 35 7 1		15 8 7 1		15 35 8 1		15 9 8 1		15 35 9 1		15 10 9 1		15 35 10 1		15 11 10 1		15 35 11 1		15 12 11 1		15 35 12 1		15 13 12 1		15 35 13 1		15 14 13 1		15 35 14 1		15 15 14 1		15 35 15 1		15 16 15 1		15 35 16 1		15 17 16 1		15 35 17 1		15 18 17 1		15 35 18 1		15 19 18 1		15 35 19 1		15 20 19 1		15 35 20 1		15 21 20 1		15 35 21 1		15 22 21 1		15 35 22 1		15 23 22 1		15 35 23 1		15 24 23 1		15 35 24 1		15 25 24 1		15 35 25 1		15 26 25 1		15 35 26 1		15 27 26 1		15 35 27 1		15 28 27 1		15 35 28 1		15 29 28 1		15 35 29 1		15 30 29 1		15 35 30 1		15 31 30 1		15 35 31 1		15 32 31 1		15 35 32 1		15 33 32 1		15 35 33 1		15 34 33 1		15 35 34 1		15 0 34 1		
16 0 35 1		16 0 1 1		16 1 35 1		16 1 2 1		16 2 35 1		16 2 3 1		16 3 35 1		16 3 4 1		16 4 35 1		16 4 5 1		16 5 35 1		16 5 6 1		16 6 35 1		16 6 7 1		16 7 35 1		16 7 8 1		16 8 35 1		16 8 9 1		16 9 35 1		16 9 10 1		16 10 35 1		16 10 11 1		16 11 35 1		16 11 12 1		16 12 35 1		16 12 13 1		16 13 35 1		16 13 14 1		16 14 35 1		16 14 15 1		16 15 35 1		16 15 16 1		16 16 35 1		16 16 17 1		16 17 35 1		16 17 18 1		16 18 35 1		16 18 19 1		16 19 35 1		16 19 20 1		16 20 35 1		16 20 21 1		16 21 35 1		16 21 22 1		16 22 35 1		16 22 23 1		16 23 35 1		16 23 24 1		16 24 35 1		16 24 25 1		16 25 35 1		16 25 26 1		16 26 35 1		16 26 27 1		16 27 35 1		16 27 28 1		16 28 35 1		16 28 29 1		16 29 35 1		16 29 30 1		16 30 35 1		16 30 31 1		16 31 35 1		16 31 32 1		16 32 35 1		16 32 33 1		16 33 35 1		16 33 34 1		16 34 35 1		16 34 0 1		16 35 0 1		16 1 0 1		16 35 1 1		16 2 1 1		16 35 2 1		16 3 2 1		16 35 3 1		16 4 3 1		16 35 4 1		16 5 4 1		16 35 5 1		16 6 5 1		16 35 6 1		16 7 6 1		16 35 7 1		16 8 7 1		16 35 8 1		16 9 8 1		16 35 9 1		16 10 9 1		16 35 10 1		16 11 10 1		16 35 11 1		16 12 11 1		16 35 12 1		16 13 12 1		16 35 13 1		16 14 13 1		16 35 14 1		16 15 14 1		16 35 15 1		16 16 15 1		16 35 16 1		16 17 16 1		16 35 17 1		16 18 17 1		16 35 18 1		16 19 18 1		16 35 19 1		16 20 19 1		16 35 20 1		16 21 20 1		16 35 21 1		16 22 21 1		16 35 22 1		16 23 22 1		16 35 23 1		16 24 23 1		16 35 24 1		16 25 24 1		16 35 25 1		16 26 25 1		16 35 26 1		16 27 26 1		16 35 27 1		16 28 27 1		16 35 28 1		16 29 28 1		16 35 29 1		16 30 29 1		16 35 30 1		16 31 30 1		16 35 31 1		16 32 31 1		16 35 32 1		16 33 32 1		16 35 33 1		16 34 33 1		16 35 34 1		16 0 34 1		
17 0 35 1		17 0 1 1		17 1 35 1		17 1 2 1		17 2 35 1		17 2 3 1		17 3 35 1		17 3 4 1		17 4 35 1		17 4 5 1		17 5 35 1		17 5 6 1		17 6 35 1		17 6 7 1		17 7 35 1		17 7 8 1		17 8 35 1		17 8 9 1		17 9 35 1		17 9 10 1		17 10 35 1		17 10 11 1		17 11 35 1		17 11 12 1		17 12 35 1		17 12 13 1		17 13 35 1		17 13 14 1		17 14 35 1		17 14 15 1		17 15 35 1		17 15 16 1		17 16 35 1		17 16 17 1		17 17 35 1		17 17 18 1		17 18 35 1		17 18 19 1		17 19 35 1		17 19 20 1		17 20 35 1		17 20 21 1		17 21 35 1		17 21 22 1		17 22 35 1		17 22 23 1		17 23 35 1		17 23 24 1		17 24 35 1		17 24 25 1		17 25 35 1		17 25 26 1		17 26 35 1		17 26 27 1		17 27 35 1		17 27 28 1		17 28 35 1		17 28 29 1		17 29 35 1		17 29 30 1		17 30 35 1		17 30 31 1		17 31 35 1		17 31 32 1		17 32 35 1		17 32 33 1		17 33 35 1		17 33 34 1		17 34 35 1		17 34 0 1		17 35 0 1		17 1 0 1		17 35 1 1		17 2 1 1		17 35 2 1		17 3 2 1		17 35 3 1		17 4 3 1		17 35 4 1		17 5 4 1		17 35 5 1		17 6 5 1		17 35 6 1		17 7 6 1		17 35 7 1		17 8 7 1		17 35 8 1		17 9 8 1		17 35 9 1		17 10 9 1		17 35 10 1		17 11 10 1		17 35 11 1		17 12 11 1		17 35 12 1		17 13 12 1		17 35 13 1		17 14 13 1		17 35 14 1		17 15 14 1		17 35 15 1		17 16 15 1		17 35 16 1		17 17 16 1		17 35 17 1		17 18 17 1		17 35 18 1		17 19 18 1		17 35 19 1		17 20 19 1		17 35 20 1		17 21 20 1		17 35 21 1		17 22 21 1		17 35 22 1		17 23 22 1		17 35 23 1		17 24 23 1		17 35 24 1		17 25 24 1		17 35 25 1		17 26 25 1		17 35 26 1		17 27 26 1		17 35 27 1		17 28 27 1		17 35 28 1		17 29 28 1		17 35 29 1		17 30 29 1		17 35 30 1		17 31 30 1		17 35 31 1		17 32 31 1		17 35 32 1		17 33 32 1		17 35 33 1		17 34 33 1		17 35 34 1		17 0 34 1		
18 0 35 1		18 0 1 1		18 1 35 1		18 1 2 1		18 2 35 1		18 2 3 1		18 3 35 1		18 3 4 1		18 4 35 1		18 4 5 1		18 5 35 1		18 5 6 1		18 6 35 1		18 6 7 1		18 7 35 1		18 7 8 1		18 8 35 1		18 8 9 1		18 9 35 1		18 9 10 1		18 10 35 1		18 10 11 1		18 11 35 1		18 11 12 1		18 12 35 1		18 12 13 1		18 13 35 1		18 13 14 1		18 14 35 1		18 14 15 1		18 15 35 1		18 15 16 1		18 16 35 1		18 16 17 1		18 17 35 1		18 17 18 1		18 18 35 1		18 18 19 1		18 19 35 1		18 19 20 1		18 20 35 1		18 20 21 1		18 21 35 1		18 21 22 1		18 22 35 1		18 22 23 1		18 23 35 1		18 23 24 1		18 24 35 1		18 24 25 1		18 25 35 1		18 25 26 1		18 26 35 1		18 26 27 1		18 27 35 1		18 27 28 1		18 28 35 1		18 28 29 1		18 29 35 1		18 29 30 1		18 30 35 1		18 30 31 1		18 31 35 1		18 31 32 1		18 32 35 1		18 32 33 1		18 33 35 1		18 33 34 1		18 34 35 1		18 34 0 1		18 35 0 1		18 1 0 1		18 35 1 1		18 2 1 1		18 35 2 1		18 3 2 1		18 35 3 1		18 4 3 1		18 35 4 1		18 5 4 1		18 35 5 1		18 6 5 1		18 35 6 1		18 7 6 1		18 35 7 1		18 8 7 1		18 35 8 1		18 9 8 1		18 35 9 1		18 10 9 1		18 35 10 1		18 11 10 1		18 35 11 1		18 12 11 1		18 35 12 1		18 13 12 1		18 35 13 1		18 14 13 1		18 35 14 1		18 15 14 1		18 35 15 1		18 16 15 1		18 35 16 1		18 17 16 1		18 35 17 1		18 18 17 1		18 35 18 1		18 19 18 1		18 35 19 1		18 20 19 1		18 35 20 1		18 21 20 1		18 35 21 1		18 22 21 1		18 35 22 1		18 23 22 1		18 35 23 1		18 24 23 1		18 35 24 1		18 25 24 1		18 35 25 1		18 26 25 1		18 35 26 1		18 27 26 1		18 35 27 1		18 28 27 1		18 35 28 1		18 29 28 1		18 35 29 1		18 30 29 1		18 35 30 1		18 31 30 1		18 35 31 1		18 32 31 1		18 35 32 1		18 33 32 1		18 35 33 1		18 34 33 1		18 35 34 1		18 0 34 1		
19 0 35 1		19 0 1 1		19 1 35 1		19 1 2 1		19 2 35 1		19 2 3 1		19 3 35 1		19 3 4 1		19 4 35 1		19 4 5 1		19 5 35 1		19 5 6 1		19 6 35 1		19 6 7 1		19 7 35 1		19 7 8 1		19 8 35 1		19 8 9 1		19 9 35 1		19 9 10 1		19 10 35 1		19 10 11 1		19 11 35 1		19 11 12 1		19 12 35 1		19 12 13 1		19 13 35 1		19 13 14 1		19 14 35 1		19 14 15 1		19 15 35 1		19 15 16 1		19 16 35 1		19 16 17 1		19 17 35 1		19 17 18 1		19 18 35 1		19 18 19 1		19 19 35 1		19 19 20 1		19 20 35 1		19 20 21 1		19 21 35 1		19 21 22 1		19 22 35 1		19 22 23 1		19 23 35 1		19 23 24 1		19 24 35 1		19 24 25 1		19 25 35 1		19 25 26 1		19 26 35 1		19 26 27 1		19 27 35 1		19 27 28 1		19 28 35 1		19 28 29 1		19 29 35 1		19 29 30 1		19 30 35 1		19 30 31 1		19 31 35 1		19 31 32 1		19 32 35 1		19 32 33 1		19 33 35 1		19 33 34 1		19 34 35 1		19 34 0 1		19 35 0 1		19 1 0 1		19 35 1 1		19 2 1 1		19 35 2 1		19 3 2 1		19 35 3 1		19 4 3 1		19 35 4 1		19 5 4 1		19 35 5 1		19 6 5 1		19 35 6 1		19 7 6 1		19 35 7 1		19 8 7 1		19 35 8 1		19 9 8 1		19 35 9 1		19 10 9 1		19 35 10 1		19 11 10 1		19 35 11 1		19 12 11 1		19 35 12 1		19 13 12 1		19 35 13 1		19 14 13 1		19 35 14 1		19 15 14 1		19 35 15 1		19 16 15 1		19 35 16 1		19 17 16 1		19 35 17 1		19 18 17 1		19 35 18 1		19 19 18 1		19 35 19 1		19 20 19 1		19 35 20 1		19 21 20 1		19 35 21 1		19 22 21 1		19 35 22 1		19 23 22 1		19 35 23 1		19 24 23 1		19 35 24 1		19 25 24 1		19 35 25 1		19 26 25 1		19 35 26 1		19 27 26 1		19 35 27 1		19 28 27 1		19 35 28 1		19 29 28 1		19 35 29 1		19 30 29 1		19 35 30 1		19 31 30 1		19 35 31 1		19 32 31 1		19 35 32 1		19 33 32 1		19 35 33 1		19 34 33 1		19 35 34 1		19 0 34 1		 ;
param v_max:=
0 0 35 2		0 0 1 2		0 1 35 2		0 1 2 2		0 2 35 2		0 2 3 2		0 3 35 2		0 3 4 2		0 4 35 2		0 4 5 2		0 5 35 2		0 5 6 2		0 6 35 2		0 6 7 2		0 7 35 2		0 7 8 2		0 8 35 2		0 8 9 2		0 9 35 2		0 9 10 2		0 10 35 2		0 10 11 2		0 11 35 2		0 11 12 2		0 12 35 2		0 12 13 2		0 13 35 2		0 13 14 2		0 14 35 2		0 14 15 2		0 15 35 2		0 15 16 2		0 16 35 2		0 16 17 2		0 17 35 2		0 17 18 2		0 18 35 2		0 18 19 2		0 19 35 2		0 19 20 2		0 20 35 2		0 20 21 2		0 21 35 2		0 21 22 2		0 22 35 2		0 22 23 2		0 23 35 2		0 23 24 2		0 24 35 2		0 24 25 2		0 25 35 2		0 25 26 2		0 26 35 2		0 26 27 2		0 27 35 2		0 27 28 2		0 28 35 2		0 28 29 2		0 29 35 2		0 29 30 2		0 30 35 2		0 30 31 2		0 31 35 2		0 31 32 2		0 32 35 2		0 32 33 2		0 33 35 2		0 33 34 2		0 34 35 2		0 34 0 2		0 35 0 2		0 1 0 2		0 35 1 2		0 2 1 2		0 35 2 2		0 3 2 2		0 35 3 2		0 4 3 2		0 35 4 2		0 5 4 2		0 35 5 2		0 6 5 2		0 35 6 2		0 7 6 2		0 35 7 2		0 8 7 2		0 35 8 2		0 9 8 2		0 35 9 2		0 10 9 2		0 35 10 2		0 11 10 2		0 35 11 2		0 12 11 2		0 35 12 2		0 13 12 2		0 35 13 2		0 14 13 2		0 35 14 2		0 15 14 2		0 35 15 2		0 16 15 2		0 35 16 2		0 17 16 2		0 35 17 2		0 18 17 2		0 35 18 2		0 19 18 2		0 35 19 2		0 20 19 2		0 35 20 2		0 21 20 2		0 35 21 2		0 22 21 2		0 35 22 2		0 23 22 2		0 35 23 2		0 24 23 2		0 35 24 2		0 25 24 2		0 35 25 2		0 26 25 2		0 35 26 2		0 27 26 2		0 35 27 2		0 28 27 2		0 35 28 2		0 29 28 2		0 35 29 2		0 30 29 2		0 35 30 2		0 31 30 2		0 35 31 2		0 32 31 2		0 35 32 2		0 33 32 2		0 35 33 2		0 34 33 2		0 35 34 2		0 0 34 2		
1 0 35 2		1 0 1 2		1 1 35 2		1 1 2 2		1 2 35 2		1 2 3 2		1 3 35 2		1 3 4 2		1 4 35 2		1 4 5 2		1 5 35 2		1 5 6 2		1 6 35 2		1 6 7 2		1 7 35 2		1 7 8 2		1 8 35 2		1 8 9 2		1 9 35 2		1 9 10 2		1 10 35 2		1 10 11 2		1 11 35 2		1 11 12 2		1 12 35 2		1 12 13 2		1 13 35 2		1 13 14 2		1 14 35 2		1 14 15 2		1 15 35 2		1 15 16 2		1 16 35 2		1 16 17 2		1 17 35 2		1 17 18 2		1 18 35 2		1 18 19 2		1 19 35 2		1 19 20 2		1 20 35 2		1 20 21 2		1 21 35 2		1 21 22 2		1 22 35 2		1 22 23 2		1 23 35 2		1 23 24 2		1 24 35 2		1 24 25 2		1 25 35 2		1 25 26 2		1 26 35 2		1 26 27 2		1 27 35 2		1 27 28 2		1 28 35 2		1 28 29 2		1 29 35 2		1 29 30 2		1 30 35 2		1 30 31 2		1 31 35 2		1 31 32 2		1 32 35 2		1 32 33 2		1 33 35 2		1 33 34 2		1 34 35 2		1 34 0 2		1 35 0 2		1 1 0 2		1 35 1 2		1 2 1 2		1 35 2 2		1 3 2 2		1 35 3 2		1 4 3 2		1 35 4 2		1 5 4 2		1 35 5 2		1 6 5 2		1 35 6 2		1 7 6 2		1 35 7 2		1 8 7 2		1 35 8 2		1 9 8 2		1 35 9 2		1 10 9 2		1 35 10 2		1 11 10 2		1 35 11 2		1 12 11 2		1 35 12 2		1 13 12 2		1 35 13 2		1 14 13 2		1 35 14 2		1 15 14 2		1 35 15 2		1 16 15 2		1 35 16 2		1 17 16 2		1 35 17 2		1 18 17 2		1 35 18 2		1 19 18 2		1 35 19 2		1 20 19 2		1 35 20 2		1 21 20 2		1 35 21 2		1 22 21 2		1 35 22 2		1 23 22 2		1 35 23 2		1 24 23 2		1 35 24 2		1 25 24 2		1 35 25 2		1 26 25 2		1 35 26 2		1 27 26 2		1 35 27 2		1 28 27 2		1 35 28 2		1 29 28 2		1 35 29 2		1 30 29 2		1 35 30 2		1 31 30 2		1 35 31 2		1 32 31 2		1 35 32 2		1 33 32 2		1 35 33 2		1 34 33 2		1 35 34 2		1 0 34 2		
2 0 35 2		2 0 1 2		2 1 35 2		2 1 2 2		2 2 35 2		2 2 3 2		2 3 35 2		2 3 4 2		2 4 35 2		2 4 5 2		2 5 35 2		2 5 6 2		2 6 35 2		2 6 7 2		2 7 35 2		2 7 8 2		2 8 35 2		2 8 9 2		2 9 35 2		2 9 10 2		2 10 35 2		2 10 11 2		2 11 35 2		2 11 12 2		2 12 35 2		2 12 13 2		2 13 35 2		2 13 14 2		2 14 35 2		2 14 15 2		2 15 35 2		2 15 16 2		2 16 35 2		2 16 17 2		2 17 35 2		2 17 18 2		2 18 35 2		2 18 19 2		2 19 35 2		2 19 20 2		2 20 35 2		2 20 21 2		2 21 35 2		2 21 22 2		2 22 35 2		2 22 23 2		2 23 35 2		2 23 24 2		2 24 35 2		2 24 25 2		2 25 35 2		2 25 26 2		2 26 35 2		2 26 27 2		2 27 35 2		2 27 28 2		2 28 35 2		2 28 29 2		2 29 35 2		2 29 30 2		2 30 35 2		2 30 31 2		2 31 35 2		2 31 32 2		2 32 35 2		2 32 33 2		2 33 35 2		2 33 34 2		2 34 35 2		2 34 0 2		2 35 0 2		2 1 0 2		2 35 1 2		2 2 1 2		2 35 2 2		2 3 2 2		2 35 3 2		2 4 3 2		2 35 4 2		2 5 4 2		2 35 5 2		2 6 5 2		2 35 6 2		2 7 6 2		2 35 7 2		2 8 7 2		2 35 8 2		2 9 8 2		2 35 9 2		2 10 9 2		2 35 10 2		2 11 10 2		2 35 11 2		2 12 11 2		2 35 12 2		2 13 12 2		2 35 13 2		2 14 13 2		2 35 14 2		2 15 14 2		2 35 15 2		2 16 15 2		2 35 16 2		2 17 16 2		2 35 17 2		2 18 17 2		2 35 18 2		2 19 18 2		2 35 19 2		2 20 19 2		2 35 20 2		2 21 20 2		2 35 21 2		2 22 21 2		2 35 22 2		2 23 22 2		2 35 23 2		2 24 23 2		2 35 24 2		2 25 24 2		2 35 25 2		2 26 25 2		2 35 26 2		2 27 26 2		2 35 27 2		2 28 27 2		2 35 28 2		2 29 28 2		2 35 29 2		2 30 29 2		2 35 30 2		2 31 30 2		2 35 31 2		2 32 31 2		2 35 32 2		2 33 32 2		2 35 33 2		2 34 33 2		2 35 34 2		2 0 34 2		
