Data Name,Total,Binary,Integer,Linear
airportAP4Tini-1,8618,4986,44,3588
airportAP4Tini-2,8644,4986,44,3614
airportAP4Tini0,8592,4986,44,3562
airportAP50Tini-1,9920,5792,48,4080
airportAP50Tini-2,9928,5792,48,4088
airportAP50Tini0,9908,5792,48,4068
airportAP51Tini-1,8263,4751,44,3468
airportAP51Tini-2,8293,4751,44,3498
airportAP51Tini0,8231,4751,44,3436
airportAP52Tini-1,7487,4217,42,3228
airportAP52Tini-2,7517,4217,42,3258
airportAP52Tini0,7457,4217,42,3198
airportAP53Tini-1,8881,5229,45,3607
airportAP53Tini-2,8909,5229,45,3635
airportAP53Tini0,8853,5229,45,3579
airportAP54Tini-1,7755,4345,40,3370
airportAP54Tini-2,7763,4345,40,3378
airportAP54Tini0,7741,4345,40,3356
airportAP55Tini-1,7176,3974,41,3161
airportAP55Tini-2,7206,3974,41,3191
airportAP55Tini0,7144,3974,41,3129
airportAP56Tini-1,9473,5569,46,3858
airportAP56Tini-2,9491,5569,46,3876
airportAP56Tini0,9453,5569,46,3838
airportAP57Tini-1,9259,5379,48,3832
airportAP57Tini-2,9289,5379,48,3862
airportAP57Tini0,9225,5379,48,3798
airportAP58Tini-1,7745,4361,40,3344
airportAP58Tini-2,7755,4361,40,3354
airportAP58Tini0,7731,4361,40,3330
airportAP59Tini-1,8271,4547,45,3679
airportAP59Tini-2,8279,4547,45,3687
airportAP59Tini0,8261,4547,45,3669
airportAP5Tini-1,7975,4511,42,3422
airportAP5Tini-2,7993,4511,42,3440
airportAP5Tini0,7957,4511,42,3404
airportAP60Tini-1,9213,5401,44,3768
airportAP60Tini-2,9219,5401,44,3774
airportAP60Tini0,9203,5401,44,3758
airportAP61Tini-1,7476,4226,39,3211
airportAP61Tini-2,7494,4226,39,3229
airportAP61Tini0,7456,4226,39,3191
airportAP62Tini-1,8204,4838,41,3325
airportAP62Tini-2,8232,4838,41,3353
airportAP62Tini0,8174,4838,41,3295
airportAP63Tini-1,7234,3938,40,3256
airportAP63Tini-2,7250,3938,40,3272
airportAP63Tini0,7216,3938,40,3238
airportAP64Tini-1,7577,4315,39,3223
airportAP64Tini-2,7595,4315,39,3241
airportAP64Tini0,7557,4315,39,3203
airportAP65Tini-1,10267,6149,48,4070
airportAP65Tini-2,10285,6149,48,4088
airportAP65Tini0,10249,6149,48,4052
airportAP66Tini-1,8035,4537,45,3453
airportAP66Tini-2,8067,4537,45,3485
airportAP66Tini0,8003,4537,45,3421
airportAP67Tini-1,8352,4934,44,3374
airportAP67Tini-2,8384,4934,44,3406
airportAP67Tini0,8318,4934,44,3340
airportAP68Tini-1,8637,4929,46,3662
airportAP68Tini-2,8667,4929,46,3692
airportAP68Tini0,8607,4929,46,3632
airportAP69Tini-1,7723,4433,39,3251
airportAP69Tini-2,7743,4433,39,3271
airportAP69Tini0,7703,4433,39,3231
airportAP6Tini-1,10054,6362,46,3646
airportAP6Tini-2,10084,6362,46,3676
airportAP6Tini0,10024,6362,46,3616
airportAP70Tini-1,10531,6675,43,3813
airportAP70Tini-2,10535,6675,43,3817
airportAP70Tini0,10525,6675,43,3807
airportAP71Tini-1,7390,4176,40,3174
airportAP71Tini-2,7414,4176,40,3198
airportAP71Tini0,7366,4176,40,3150
airportAP72Tini-1,7615,4361,40,3214
airportAP72Tini-2,7643,4361,40,3242
airportAP72Tini0,7587,4361,40,3186
airportAP73Tini-1,8833,4913,47,3873
airportAP73Tini-2,8853,4913,47,3893
airportAP73Tini0,8811,4913,47,3851
airportAP74Tini-1,9037,5133,46,3858
airportAP74Tini-2,9051,5133,46,3872
airportAP74Tini0,9017,5133,46,3838
airportAP75Tini-1,7917,4371,44,3502
airportAP75Tini-2,7939,4371,44,3524
airportAP75Tini0,7889,4371,44,3474
airportAP76Tini-1,8485,4809,43,3633
airportAP76Tini-2,8499,4809,43,3647
airportAP76Tini0,8469,4809,43,3617
airportAP77Tini-1,8330,4972,39,3319
airportAP77Tini-2,8336,4972,39,3325
airportAP77Tini0,8322,4972,39,3311
airportAP78Tini-1,8705,5025,43,3637
airportAP78Tini-2,8721,5025,43,3653
airportAP78Tini0,8685,5025,43,3617
airportAP79Tini-1,10059,6321,43,3695
airportAP79Tini-2,10077,6321,43,3713
airportAP79Tini0,10039,6321,43,3675
airportAP7Tini-1,7517,4227,39,3251
airportAP7Tini-2,7527,4227,39,3261
airportAP7Tini0,7507,4227,39,3241
airportAP80Tini-1,7540,4114,41,3385
airportAP80Tini-2,7552,4114,41,3397
airportAP80Tini0,7528,4114,41,3373
airportAP81Tini-1,7288,4046,39,3203
airportAP81Tini-2,7304,4046,39,3219
airportAP81Tini0,7270,4046,39,3185
airportAP82Tini-1,7952,4484,40,3428
airportAP82Tini-2,7960,4484,40,3436
airportAP82Tini0,7944,4484,40,3420
airportAP83Tini-1,7643,4401,41,3201
airportAP83Tini-2,7675,4401,41,3233
airportAP83Tini0,7611,4401,41,3169
airportAP84Tini-1,8608,4988,43,3577
airportAP84Tini-2,8630,4988,43,3599
airportAP84Tini0,8584,4988,43,3553
airportAP85Tini-1,9121,5309,47,3765
airportAP85Tini-2,9151,5309,47,3795
airportAP85Tini0,9089,5309,47,3733
airportAP86Tini-1,7738,4596,38,3104
airportAP86Tini-2,7756,4596,38,3122
airportAP86Tini0,7720,4596,38,3086
airportAP87Tini-1,10185,6611,40,3534
airportAP87Tini-2,10191,6611,40,3540
airportAP87Tini0,10179,6611,40,3528
airportAP88Tini-1,8940,5114,45,3781
airportAP88Tini-2,8958,5114,45,3799
airportAP88Tini0,8922,5114,45,3763
airportAP8Tini-1,8945,5119,47,3779
airportAP8Tini-2,8967,5119,47,3801
airportAP8Tini0,8919,5119,47,3753
airportAP90Tini-1,8284,4610,44,3630
airportAP90Tini-2,8302,4610,44,3648
airportAP90Tini0,8264,4610,44,3610
airportAP91Tini-1,7500,4314,39,3147
airportAP91Tini-2,7526,4314,39,3173
airportAP91Tini0,7474,4314,39,3121
airportAP92Tini-1,7970,4500,42,3428
airportAP92Tini-2,7984,4500,42,3442
airportAP92Tini0,7954,4500,42,3412
airportAP93Tini-1,8857,4913,47,3897
airportAP93Tini-2,8869,4913,47,3909
airportAP93Tini0,8843,4913,47,3883
airportAP94Tini-1,8945,5127,46,3772
airportAP94Tini-2,8969,5127,46,3796
airportAP94Tini0,8921,5127,46,3748
airportAP95Tini-1,8099,4659,42,3398
airportAP95Tini-2,8127,4659,42,3426
airportAP95Tini0,8071,4659,42,3370
airportAP96Tini-1,7863,4367,42,3454
airportAP96Tini-2,7879,4367,42,3470
airportAP96Tini0,7847,4367,42,3438
airportAP97Tini-1,7946,4956,36,2954
airportAP97Tini-2,7968,4956,36,2976
airportAP97Tini0,7924,4956,36,2932
airportAP98Tini-1,8910,5372,41,3497
airportAP98Tini-2,8928,5372,41,3515
airportAP98Tini0,8892,5372,41,3479
airportAP99Tini-1,8261,4747,43,3471
airportAP99Tini-2,8287,4747,43,3497
airportAP99Tini0,8235,4747,43,3445
airportAP9Tini-1,10457,6181,49,4227
airportAP9Tini-2,10465,6181,49,4235
airportAP9Tini0,10449,6181,49,4219
airportNC0Tini-1,7786,4569,40,3177
airportNC0Tini-2,7822,4569,40,3213
airportNC0Tini0,7750,4569,40,3141
airportNC10Tini-1,8687,5018,45,3624
airportNC10Tini-2,8717,5018,45,3654
airportNC10Tini0,8657,5018,45,3594
airportNC11Tini-1,7671,4478,40,3153
airportNC11Tini-2,7697,4478,40,3179
airportNC11Tini0,7647,4478,40,3129
airportNC12Tini-1,10253,6294,48,3911
airportNC12Tini-2,10285,6294,48,3943
airportNC12Tini0,10221,6294,48,3879
airportNC13Tini-1,6469,3624,35,2810
airportNC13Tini-2,6501,3624,35,2842
airportNC13Tini0,6443,3624,35,2784
airportNC14Tini-1,6421,3944,31,2446
airportNC14Tini-2,6451,3944,31,2476
airportNC14Tini0,6393,3944,31,2418
airportNC15Tini-1,4948,2905,26,2017
airportNC15Tini-2,4980,2905,26,2049
airportNC15Tini0,4922,2905,26,1991
airportNC16Tini-1,6833,3814,38,2981
airportNC16Tini-2,6867,3814,38,3015
airportNC16Tini0,6803,3814,38,2951
airportNC17Tini-1,7578,4265,41,3272
airportNC17Tini-2,7608,4265,41,3302
airportNC17Tini0,7550,4265,41,3244
airportNC18Tini-1,5739,3094,34,2611
airportNC18Tini-2,5775,3094,34,2647
airportNC18Tini0,5703,3094,34,2575
airportNC19Tini-1,6820,4029,34,2757
airportNC19Tini-2,6850,4029,34,2787
airportNC19Tini0,6790,4029,34,2727
airportNC1Tini-1,7425,4198,41,3186
airportNC1Tini-2,7459,4198,41,3220
airportNC1Tini0,7395,4198,41,3156
airportNC20Tini-1,4943,2514,30,2399
airportNC20Tini-2,4969,2514,30,2425
airportNC20Tini0,4921,2514,30,2377
airportNC21Tini-1,5431,3084,29,2318
airportNC21Tini-2,5457,3084,29,2344
airportNC21Tini0,5405,3084,29,2292
airportNC24Tini-1,8324,5041,40,3243
airportNC24Tini-2,8354,5041,40,3273
airportNC24Tini0,8292,5041,40,3211
airportNC25Tini-1,3794,1845,26,1923
airportNC25Tini-2,3820,1845,26,1949
airportNC25Tini0,3770,1845,26,1899
airportNC27Tini-1,6435,3632,36,2767
airportNC27Tini-2,6467,3632,36,2799
airportNC27Tini0,6405,3632,36,2737
airportNC28Tini-1,4556,2401,28,2127
airportNC28Tini-2,4594,2401,28,2165
airportNC28Tini0,4522,2401,28,2093
airportNC29Tini-1,8194,5127,39,3028
airportNC29Tini-2,8224,5127,39,3058
airportNC29Tini0,8166,5127,39,3000
airportNC2Tini-1,5118,2813,31,2274
airportNC2Tini-2,5156,2813,31,2312
airportNC2Tini0,5084,2813,31,2240
airportNC30Tini-1,5079,2736,30,2313
airportNC30Tini-2,5115,2736,30,2349
airportNC30Tini0,5047,2736,30,2281
airportNC31Tini-1,7044,4001,37,3006
airportNC31Tini-2,7072,4001,37,3034
airportNC31Tini0,7020,4001,37,2982
airportNC32Tini-1,5373,2926,32,2415
airportNC32Tini-2,5401,2926,32,2443
airportNC32Tini0,5345,2926,32,2387
airportNC33Tini-1,7772,4497,40,3235
airportNC33Tini-2,7804,4497,40,3267
airportNC33Tini0,7742,4497,40,3205
airportNC34Tini-1,5855,3506,29,2320
airportNC34Tini-2,5885,3506,29,2350
airportNC34Tini0,5827,3506,29,2292
airportNC35Tini-1,9009,5478,42,3489
airportNC35Tini-2,9041,5478,42,3521
airportNC35Tini0,8977,5478,42,3457
airportNC36Tini-1,8595,4982,42,3571
airportNC36Tini-2,8621,4982,42,3597
airportNC36Tini0,8569,4982,42,3545
airportNC37Tini-1,7468,4173,42,3253
airportNC37Tini-2,7500,4173,42,3285
airportNC37Tini0,7436,4173,42,3221
airportNC38Tini-1,4100,2013,28,2059
airportNC38Tini-2,4130,2013,28,2089
airportNC38Tini0,4074,2013,28,2033
airportNC39Tini-1,8740,5269,43,3428
airportNC39Tini-2,8782,5269,43,3470
airportNC39Tini0,8698,5269,43,3386
airportNC3Tini-1,8333,4812,43,3478
airportNC3Tini-2,8363,4812,43,3508
airportNC3Tini0,8303,4812,43,3448
airportNC40Tini-1,4748,2493,30,2225
airportNC40Tini-2,4778,2493,30,2255
airportNC40Tini0,4718,2493,30,2195
airportNC43Tini-1,4463,2470,27,1966
airportNC43Tini-2,4493,2470,27,1996
airportNC43Tini0,4435,2470,27,1938
airportNC44Tini-1,6414,3507,38,2869
airportNC44Tini-2,6444,3507,38,2899
airportNC44Tini0,6386,3507,38,2841
airportNC45Tini-1,6014,3281,35,2698
airportNC45Tini-2,6046,3281,35,2730
airportNC45Tini0,5988,3281,35,2672
airportNC47Tini-1,4499,2330,27,2142
airportNC47Tini-2,4527,2330,27,2170
airportNC47Tini0,4471,2330,27,2114
airportNC48Tini-1,6838,4329,30,2479
airportNC48Tini-2,6868,4329,30,2509
airportNC48Tini0,6810,4329,30,2451
airportNC49Tini-1,6308,3533,36,2739
airportNC49Tini-2,6338,3533,36,2769
airportNC49Tini0,6280,3533,36,2711
airportNC4Tini-1,4630,2319,29,2282
airportNC4Tini-2,4652,2319,29,2304
airportNC4Tini0,4608,2319,29,2260
airportNC50Tini-1,5646,3073,33,2540
airportNC50Tini-2,5676,3073,33,2570
airportNC50Tini0,5616,3073,33,2510
airportNC51Tini-1,7952,4599,43,3310
airportNC51Tini-2,7986,4599,43,3344
airportNC51Tini0,7918,4599,43,3276
airportNC52Tini-1,5837,3178,35,2624
airportNC52Tini-2,5865,3178,35,2652
airportNC52Tini0,5811,3178,35,2598
airportNC53Tini-1,8415,4980,42,3393
airportNC53Tini-2,8449,4980,42,3427
airportNC53Tini0,8385,4980,42,3363
airportNC54Tini-1,7614,4313,39,3262
airportNC54Tini-2,7640,4313,39,3288
airportNC54Tini0,7586,4313,39,3234
airportNC55Tini-1,6984,3917,40,3027
airportNC55Tini-2,7016,3917,40,3059
airportNC55Tini0,6952,3917,40,2995
airportNC56Tini-1,5079,2666,33,2380
airportNC56Tini-2,5115,2666,33,2416
airportNC56Tini0,5045,2666,33,2346
airportNC57Tini-1,6183,3432,36,2715
airportNC57Tini-2,6221,3432,36,2753
airportNC57Tini0,6147,3432,36,2679
airportNC58Tini-1,4618,2387,29,2202
airportNC58Tini-2,4646,2387,29,2230
airportNC58Tini0,4590,2387,29,2174
airportNC59Tini-1,4389,2236,29,2124
airportNC59Tini-2,4419,2236,29,2154
airportNC59Tini0,4361,2236,29,2096
airportNC5Tini-1,6209,3528,35,2646
airportNC5Tini-2,6239,3528,35,2676
airportNC5Tini0,6179,3528,35,2616
airportNC60Tini-1,6490,3841,32,2617
airportNC60Tini-2,6528,3841,32,2655
airportNC60Tini0,6456,3841,32,2583
airportNC61Tini-1,6043,3454,34,2555
airportNC61Tini-2,6077,3454,34,2589
airportNC61Tini0,6013,3454,34,2525
airportNC62Tini-1,7831,4664,40,3127
airportNC62Tini-2,7863,4664,40,3159
airportNC62Tini0,7799,4664,40,3095
airportNC63Tini-1,6846,3805,39,3002
airportNC63Tini-2,6872,3805,39,3028
airportNC63Tini0,6822,3805,39,2978
airportNC64Tini-1,5128,2905,28,2195
airportNC64Tini-2,5156,2905,28,2223
airportNC64Tini0,5100,2905,28,2167
airportNC65Tini-1,6425,3654,34,2737
airportNC65Tini-2,6461,3654,34,2773
airportNC65Tini0,6389,3654,34,2701
airportNC66Tini-1,7622,4307,43,3272
airportNC66Tini-2,7660,4307,43,3310
airportNC66Tini0,7584,4307,43,3234
airportNC67Tini-1,4294,2201,27,2066
airportNC67Tini-2,4322,2201,27,2094
airportNC67Tini0,4264,2201,27,2036
airportNC68Tini-1,4897,2534,32,2331
airportNC68Tini-2,4933,2534,32,2367
airportNC68Tini0,4861,2534,32,2295
airportNC6Tini-1,9188,5865,43,3280
airportNC6Tini-2,9224,5865,43,3316
airportNC6Tini0,9154,5865,43,3246
airportNC70Tini-1,8640,5613,38,2989
airportNC70Tini-2,8676,5613,38,3025
airportNC70Tini0,8608,5613,38,2957
airportNC71Tini-1,7221,4030,39,3152
airportNC71Tini-2,7247,4030,39,3178
airportNC71Tini0,7197,4030,39,3128
airportNC72Tini-1,4159,2172,26,1961
airportNC72Tini-2,4187,2172,26,1989
airportNC72Tini0,4131,2172,26,1933
airportNC73Tini-1,6436,3481,37,2918
airportNC73Tini-2,6470,3481,37,2952
airportNC73Tini0,6408,3481,37,2890
airportNC74Tini-1,5129,2706,31,2392
airportNC74Tini-2,5159,2706,31,2422
airportNC74Tini0,5105,2706,31,2368
airportNC75Tini-1,6918,3845,41,3032
airportNC75Tini-2,6956,3845,41,3070
airportNC75Tini0,6884,3845,41,2998
airportNC76Tini-1,7433,4276,40,3117
airportNC76Tini-2,7467,4276,40,3151
airportNC76Tini0,7403,4276,40,3087
airportNC77Tini-1,6702,4147,34,2521
airportNC77Tini-2,6736,4147,34,2555
airportNC77Tini0,6672,4147,34,2491
airportNC78Tini-1,4464,2459,27,1978
airportNC78Tini-2,4494,2459,27,2008
airportNC78Tini0,4436,2459,27,1950
airportNC79Tini-1,9309,5832,42,3435
airportNC79Tini-2,9339,5832,42,3465
airportNC79Tini0,9279,5832,42,3405
airportNC7Tini-1,7260,4197,38,3025
airportNC7Tini-2,7288,4197,38,3053
airportNC7Tini0,7234,4197,38,2999
airportNC80Tini-1,5841,3218,33,2590
airportNC80Tini-2,5869,3218,33,2618
airportNC80Tini0,5811,3218,33,2560
airportNC81Tini-1,5018,2743,29,2246
airportNC81Tini-2,5040,2743,29,2268
airportNC81Tini0,4998,2743,29,2226
airportNC82Tini-1,6764,3865,36,2863
airportNC82Tini-2,6794,3865,36,2893
airportNC82Tini0,6734,3865,36,2833
airportNC83Tini-1,7483,4196,40,3247
airportNC83Tini-2,7513,4196,40,3277
airportNC83Tini0,7453,4196,40,3217
airportNC84Tini-1,6295,3580,34,2681
airportNC84Tini-2,6327,3580,34,2713
airportNC84Tini0,6267,3580,34,2653
airportNC85Tini-1,8865,5114,46,3705
airportNC85Tini-2,8895,5114,46,3735
airportNC85Tini0,8835,5114,46,3675
airportNC86Tini-1,7255,4324,37,2894
airportNC86Tini-2,7279,4324,37,2918
airportNC86Tini0,7235,4324,37,2874
airportNC87Tini-1,5634,3535,26,2073
airportNC87Tini-2,5668,3535,26,2107
airportNC87Tini0,5606,3535,26,2045
airportNC88Tini-1,7501,4366,39,3096
airportNC88Tini-2,7531,4366,39,3126
airportNC88Tini0,7473,4366,39,3068
airportNC8Tini-1,6283,3530,37,2716
airportNC8Tini-2,6319,3530,37,2752
airportNC8Tini0,6249,3530,37,2682
airportNC90Tini-1,7983,4488,43,3452
airportNC90Tini-2,8013,4488,43,3482
airportNC90Tini0,7953,4488,43,3422
airportNC91Tini-1,5013,2790,29,2194
airportNC91Tini-2,5047,2790,29,2228
airportNC91Tini0,4983,2790,29,2164
airportNC92Tini-1,5224,2769,32,2423
airportNC92Tini-2,5258,2769,32,2457
airportNC92Tini0,5192,2769,32,2391
airportNC93Tini-1,7256,4035,41,3180
airportNC93Tini-2,7292,4035,41,3216
airportNC93Tini0,7224,4035,41,3148
airportNC94Tini-1,8736,5011,45,3680
airportNC94Tini-2,8762,5011,45,3706
airportNC94Tini0,8708,5011,45,3652
airportNC95Tini-1,5902,3287,34,2581
airportNC95Tini-2,5932,3287,34,2611
airportNC95Tini0,5874,3287,34,2553
airportNC96Tini-1,4701,2454,29,2218
airportNC96Tini-2,4733,2454,29,2250
airportNC96Tini0,4671,2454,29,2188
airportNC97Tini-1,4136,2343,23,1770
airportNC97Tini-2,4162,2343,23,1796
airportNC97Tini0,4114,2343,23,1748
airportNC98Tini-1,8287,4974,40,3273
airportNC98Tini-2,8311,4974,40,3297
airportNC98Tini0,8263,4974,40,3249
airportNC99Tini-1,5387,2860,32,2495
airportNC99Tini-2,5419,2860,32,2527
airportNC99Tini0,5355,2860,32,2463
airportNC9Tini-1,7339,4230,40,3069
airportNC9Tini-2,7373,4230,40,3103
airportNC9Tini0,7307,4230,40,3037
grid0nDr0nDe1,9604,5298,68,4238
grid0nDr0nDe2,11074,6314,74,4686
grid0nDr0nDe3,12450,7228,80,5142
grid0nDr1nDe0,9548,5298,68,4182
grid0nDr1nDe1,7090,3592,56,3442
grid10nDr0nDe1,8637,4583,61,3993
grid10nDr0nDe2,13518,8072,81,5365
grid10nDr0nDe3,3216,1264,33,1919
grid10nDr1nDe0,7908,4128,58,3722
grid10nDr1nDe1,3900,1662,37,2201
grid11nDr0nDe1,7929,4063,59,3807
grid11nDr0nDe2,9432,5062,64,4306
grid11nDr0nDe3,5072,2308,44,2720
grid11nDr1nDe0,3624,1562,36,2026
grid11nDr1nDe1,3288,1422,34,1832
grid12nDr0nDe1,7701,4157,56,3488
grid12nDr0nDe2,7344,3924,54,3366
grid12nDr0nDe3,8982,4852,61,4069
grid12nDr1nDe0,5811,2851,48,2912
grid12nDr1nDe1,7340,3924,54,3362
grid13nDr0nDe1,4539,2045,41,2453
grid13nDr0nDe2,4543,2045,41,2457
grid13nDr0nDe3,5262,2496,44,2722
grid13nDr1nDe0,4359,1957,40,2362
grid13nDr1nDe1,5483,2587,45,2851
grid14nDr0nDe1,13594,7942,82,5570
grid14nDr0nDe2,2736,1052,30,1654
grid14nDr0nDe3,13830,7942,82,5806
grid14nDr1nDe0,9425,5171,65,4189
grid14nDr1nDe1,12663,7465,78,5120
grid15nDr0nDe1,15716,9424,89,6203
grid15nDr0nDe2,15792,9424,89,6279
grid15nDr0nDe3,15906,9424,89,6393
grid15nDr1nDe0,14636,8756,85,5795
grid15nDr1nDe1,14480,8756,85,5639
grid16nDr0nDe1,14421,8645,86,5690
grid16nDr0nDe2,14425,8645,86,5694
grid16nDr0nDe3,14968,8902,88,5978
grid16nDr1nDe0,12765,7597,80,5088
grid16nDr1nDe1,8688,4604,62,4022
grid17nDr0nDe1,6978,3558,54,3366
grid17nDr0nDe2,4814,2186,42,2586
grid17nDr0nDe3,4316,1904,39,2373
grid17nDr1nDe0,5220,2390,45,2785
grid17nDr1nDe1,5012,2286,43,2683
grid18nDr0nDe1,8362,4500,60,3802
grid18nDr0nDe2,10302,5780,68,4454
grid18nDr0nDe3,12264,7168,75,5021
grid18nDr1nDe0,4485,2015,40,2430
grid18nDr1nDe1,9564,5216,65,4283
grid19nDr0nDe1,9396,5090,64,4242
grid19nDr0nDe2,8057,4217,58,3782
grid19nDr0nDe3,5586,2606,47,2933
grid19nDr1nDe0,7185,3601,55,3529
grid19nDr1nDe1,4420,1946,40,2434
grid1nDr0nDe1,8323,4527,59,3737
grid1nDr0nDe2,10510,5906,68,4536
grid1nDr0nDe3,8827,4747,61,4019
grid1nDr1nDe0,5574,2790,45,2739
grid1nDr1nDe1,9111,4933,62,4116
grid20nDr0nDe1,3920,1694,38,2188
grid20nDr0nDe2,5285,2433,45,2807
grid20nDr0nDe3,5289,2433,45,2811
grid20nDr1nDe0,1225,343,16,866
grid20nDr1nDe1,6538,3324,51,3163
grid21nDr0nDe1,13628,8002,84,5542
grid21nDr0nDe2,13680,8002,84,5594
grid21nDr0nDe3,11422,6480,73,4869
grid21nDr1nDe0,12380,7182,78,5120
grid21nDr1nDe1,10935,6221,71,4643
grid22nDr0nDe1,5281,2533,44,2704
grid22nDr0nDe2,5285,2533,44,2708
grid22nDr0nDe3,6200,3130,49,3021
grid22nDr1nDe0,1914,720,21,1173
grid22nDr1nDe1,6651,3357,51,3243
grid23nDr0nDe1,13546,7856,78,5612
grid23nDr0nDe2,13434,7856,78,5500
grid23nDr0nDe3,13518,7856,78,5584
grid23nDr1nDe0,12714,7464,75,5175
grid23nDr1nDe1,12338,7234,74,5030
grid24nDr0nDe1,15416,9154,84,6178
grid24nDr0nDe2,15482,9154,84,6244
grid24nDr0nDe3,15534,9154,84,6296
grid24nDr1nDe0,13295,7933,77,5285
grid24nDr1nDe1,13647,8177,78,5392
grid25nDr0nDe1,15115,8985,86,6044
grid25nDr0nDe2,15213,8985,86,6142
grid25nDr0nDe3,15217,8985,86,6146
grid25nDr1nDe0,14877,8985,86,5806
grid25nDr1nDe1,14099,8477,83,5539
grid26nDr0nDe1,9011,4943,61,4007
grid26nDr0nDe2,11415,6691,70,4654
grid26nDr0nDe3,9350,5164,63,4123
grid26nDr1nDe0,6345,3123,49,3173
grid26nDr1nDe1,7543,3889,55,3599
grid27nDr0nDe1,6394,3182,52,3160
grid27nDr0nDe2,8282,4484,61,3737
grid27nDr0nDe3,9658,5422,68,4168
grid27nDr1nDe0,4337,1933,41,2363
grid27nDr1nDe1,2720,1112,30,1578
grid28nDr0nDe1,12468,7394,76,4998
grid28nDr0nDe2,13556,8198,80,5278
grid28nDr0nDe3,15130,9132,85,5913
grid28nDr1nDe0,9846,5538,65,4243
grid28nDr1nDe1,6417,3271,48,3098
grid29nDr0nDe1,4217,1877,40,2300
grid29nDr0nDe2,6399,3165,52,3182
grid29nDr0nDe3,15023,8943,89,5991
grid29nDr1nDe0,3070,1244,33,1793
grid29nDr1nDe1,7188,3702,56,3430
grid2nDr0nDe1,5912,2898,46,2968
grid2nDr0nDe2,9630,5328,64,4238
grid2nDr0nDe3,9570,5328,64,4178
grid2nDr1nDe0,4483,2029,39,2415
grid2nDr1nDe1,6702,3364,51,3287
grid30nDr0nDe1,7036,3576,56,3404
grid30nDr0nDe2,7040,3576,56,3408
grid30nDr0nDe3,2513,875,29,1609
grid30nDr1nDe0,5725,2695,49,2981
grid30nDr1nDe1,7947,4161,60,3726
grid31nDr0nDe1,2855,1089,28,1738
grid31nDr0nDe2,4538,2006,39,2493
grid31nDr0nDe3,8459,4447,59,3953
grid31nDr1nDe0,1569,595,19,955
grid31nDr1nDe1,6732,3374,51,3307
grid32nDr0nDe1,7424,3848,57,3519
grid32nDr0nDe2,8489,4601,62,3826
grid32nDr0nDe3,3627,1481,36,2110
grid32nDr1nDe0,4652,2044,43,2565
grid32nDr1nDe1,5211,2405,46,2760
grid33nDr0nDe1,3581,1531,34,2016
grid33nDr0nDe2,9666,5336,63,4267
grid33nDr0nDe3,6289,3127,48,3114
grid33nDr1nDe0,936,252,12,672
grid33nDr1nDe1,8541,4571,57,3913
grid34nDr0nDe1,14443,8773,82,5588
grid34nDr0nDe2,13275,7865,78,5332
grid34nDr0nDe3,14451,8773,82,5596
grid34nDr1nDe0,13267,7865,78,5324
grid34nDr1nDe1,8528,4544,59,3925
grid35nDr0nDe1,13911,8067,83,5761
grid35nDr0nDe2,13879,8067,83,5729
grid35nDr0nDe3,14013,8067,83,5863
grid35nDr1nDe0,13907,8067,83,5757
grid35nDr1nDe1,3803,1569,36,2198
grid36nDr0nDe1,4238,1886,38,2314
grid36nDr0nDe2,8521,4587,59,3875
grid36nDr0nDe3,8873,4767,61,4045
grid36nDr1nDe0,3618,1568,35,2015
grid36nDr1nDe1,8517,4587,59,3871
grid37nDr0nDe1,14447,8401,85,5961
grid37nDr0nDe2,14591,8401,85,6105
grid37nDr0nDe3,14595,8401,85,6109
grid37nDr1nDe0,12729,7439,77,5213
grid37nDr1nDe1,13396,7832,80,5484
grid38nDr0nDe1,10140,5652,70,4418
grid38nDr0nDe2,11897,6919,76,4902
grid38nDr0nDe3,4286,1850,41,2395
grid38nDr1nDe0,5967,2837,51,3079
grid38nDr1nDe1,7540,3822,58,3660
grid39nDr0nDe1,6180,3078,51,3051
grid39nDr0nDe2,9166,5024,64,4078
grid39nDr0nDe3,9170,5024,64,4082
grid39nDr1nDe0,5136,2428,46,2662
grid39nDr1nDe1,4210,1890,39,2281
grid3nDr0nDe1,2419,939,27,1453
grid3nDr0nDe2,6540,3206,51,3283
grid3nDr0nDe3,5811,2833,48,2930
grid3nDr1nDe0,187,37,3,147
grid3nDr1nDe1,2419,939,27,1453
grid40nDr0nDe1,5871,2877,47,2947
grid40nDr0nDe2,6420,3214,50,3156
grid40nDr0nDe3,5879,2877,47,2955
grid40nDr1nDe0,5365,2601,44,2720
grid40nDr1nDe1,6416,3214,50,3152
grid41nDr0nDe1,12851,7547,77,5227
grid41nDr0nDe2,15400,9240,87,6073
grid41nDr0nDe3,14429,8695,83,5651
grid41nDr1nDe0,10384,5860,67,4457
grid41nDr1nDe1,12098,7058,74,4966
grid42nDr0nDe1,6209,3041,49,3119
grid42nDr0nDe2,7982,4260,59,3663
grid42nDr0nDe3,11702,6716,73,4913
grid42nDr1nDe0,4215,1887,38,2290
grid42nDr1nDe1,7978,4260,59,3659
grid43nDr0nDe1,11349,6581,70,4698
grid43nDr0nDe2,9231,5165,62,4004
grid43nDr0nDe3,7592,4078,55,3459
grid43nDr1nDe0,4145,1935,38,2172
grid43nDr1nDe1,2921,1221,30,1670
grid44nDr0nDe1,5801,2733,49,3019
grid44nDr0nDe2,10624,5998,72,4554
grid44nDr0nDe3,9821,5495,68,4258
