instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed
airport58nDr0nDe1,0.726817,0.205988,0.083983,0.289971,2928,2926,7779,7779
airport53nDr1nDe1,1.438596,1.288996,0.694716,1.983712,13068,13020,39225,39225
grid1nDr0nDe1,9.245614,3.185767,0.754229,3.939996,12962,12916,25149,25149
airport56nDr1nDe1,1.491228,0.695866,0.204836,0.900702,6284,6266,17755,17755
airport54nDr1nDe0,0.473684,1.277039,0.812788,2.089827,11474,11424,33817,33817
airport57nDr1nDe1,1.127820,0.389569,0.183944,0.573513,4000,3984,10662,10662
airport58nDr1nDe0,1.210526,0.118385,0.047579,0.165964,1692,1692,4302,4302
airport58nDr0nDe2,1.012531,0.188489,0.089125,0.277614,3202,3190,8442,8442
airport53nDr1nDe0,0.210526,1.358747,0.964135,2.322882,13856,13794,41147,41147
airport54nDr0nDe3,1.238095,1.297189,0.987412,2.284601,11694,11626,34122,34122
grid16nDr0nDe2,4.709273,6.626027,1.452606,8.078633,23556,23432,46644,46644
airport57nDr0nDe3,6.614035,0.618352,0.291456,0.909808,6218,6192,17404,17404
airport54nDr0nDe2,0.761905,0.902564,1.415139,2.317703,11620,11558,34020,34020
airport53nDr0nDe1,0.333333,1.535429,0.950381,2.485810,13958,13890,41293,41293
grid19nDr0nDe2,9.250627,3.095736,0.671956,3.767692,12450,12388,23896,23896
airport55nDr0nDe3,1.285714,1.191307,0.607965,1.799272,11178,11102,31724,31724
airport58nDr0nDe3,1.614035,0.392774,0.142580,0.535354,5112,5090,14214,14214
grid15nDr0nDe1,4.360902,7.312265,6.158643,13.470908,25550,25406,50724,50724
airport58nDr1nDe1,1.022556,0.351515,0.226715,0.578230,6114,6085,17174,17174
airport59nDr0nDe3,1.751880,0.411547,0.201986,0.613533,4988,4970,14056,14056
airport5nDr0nDe1,1.203008,0.360445,0.183935,0.544380,5240,5218,14719,14719
airport54nDr0nDe1,0.952381,1.290552,1.867490,3.158042,11716,11646,34152,34152
airport59nDr1nDe1,1.370927,0.385225,0.198626,0.583851,4976,4962,14042,14042
airport5nDr1nDe0,0.894737,0.290790,0.108318,0.399108,3374,3364,8942,8942
airport57nDr1nDe0,1.000000,1.259737,0.549182,1.808919,11580,11538,34348,34348
grid20nDr0nDe2,10.180451,1.892805,0.313783,2.206588,7820,7786,14603,14603
airport55nDr0nDe2,11.413534,1.359395,1.333235,2.692630,11068,11006,31580,31580
airport53nDr0nDe2,1.142857,1.444155,1.949686,3.393841,14008,13934,41359,41359
grid22nDr1nDe0,1.526316,0.437252,0.060972,0.498224,2634,2634,4557,4557
airport59nDr0nDe1,1.491228,0.758055,0.402714,1.160769,8304,8274,23982,23982
grid14nDr0nDe3,4.428571,6.177296,2.443414,8.620710,22206,22044,43651,43651
airport59nDr1nDe0,1.526316,0.733564,0.437229,1.170793,7186,7160,20452,20452
metroplex14nDr0nDe3,7.859649,2.794436,0.951017,3.745453,8820,8760,24389,24389
airport5nDr0nDe2,1.854637,0.732074,0.338199,1.070273,7594,7562,21919,21919
airport61nDr0nDe3,1.107769,0.143695,0.066447,0.210142,2306,2300,5850,5850
airport61nDr1nDe1,0.822055,0.201535,0.099957,0.301492,2752,2742,7235,7235
airport53nDr0nDe3,2.571429,1.518310,2.181139,3.699449,14052,13968,41410,41410
airport57nDr0nDe1,2.383459,1.600797,0.742002,2.342799,13348,13298,39569,39569
airport61nDr1nDe0,0.842105,0.326698,0.154115,0.480813,4228,4216,11818,11818
grid1nDr1nDe1,2.609023,3.840305,0.497701,4.338006,14174,14112,27543,27543
airport61nDr0nDe2,0.927318,0.398490,0.167761,0.566251,4916,4900,13958,13958
airport61nDr0nDe1,1.190476,0.427951,0.242390,0.670341,5274,5252,14966,14966
airport62nDr0nDe2,1.528822,0.221071,0.109610,0.330681,3496,3486,9823,9823
airport59nDr0nDe2,1.676692,1.325738,0.601510,1.927248,10622,10578,30685,30685
airport5nDr1nDe1,1.348371,0.816363,0.488999,1.305362,8336,8302,24217,24217
grid1nDr0nDe2,8.333333,4.398340,0.833946,5.232286,16580,16502,32534,32534
airport62nDr0nDe1,0.726817,0.392877,0.183262,0.576139,5238,5224,15261,15261
airport62nDr1nDe0,0.947368,0.251954,0.188175,0.440129,4552,4540,13043,13043
metroplex14nDr1nDe0,1.947368,6.688630,2.925470,9.614100,17268,17148,50062,50062
airport57nDr0nDe2,2.669173,1.486287,0.711241,2.197528,13354,13302,39575,39575
airport60nDr0nDe1,1.518797,0.732277,0.541584,1.273861,10290,10254,31225,31225
airport60nDr1nDe1,1.265664,0.695501,0.404413,1.099914,7894,7868,23416,23416
airport63nDr1nDe0,0.842105,0.240323,0.075944,0.316267,3198,3185,8219,8219
grid20nDr1nDe1,2.934837,2.223325,0.387717,2.611042,9984,9942,19035,19035
airport62nDr1nDe1,0.621554,0.401273,0.216322,0.617595,5238,5224,15259,15259
airport63nDr0nDe1,1.175439,0.326924,0.105544,0.432468,4910,4892,13377,13377
airport60nDr1nDe0,0.947368,0.767071,0.556518,1.323589,10284,10250,31217,31217
metroplex11nDr0nDe3,13.110276,6.385008,2.180709,8.565717,15482,15376,44668,44668
airport5nDr0nDe3,2.067669,1.152028,0.626685,1.778713,10596,10552,30805,30805
grid20nDr0nDe3,14.721805,1.729638,0.325375,2.055013,7826,7790,14609,14609
airport63nDr0nDe3,1.488722,0.433198,0.181943,0.615141,4560,4538,12279,12279
airport64nDr1nDe0,0.842105,0.339454,0.156230,0.495684,4636,4628,13223,13223
airport65nDr0nDe2,1.571429,0.268008,0.091418,0.359426,3456,3452,9504,9504
airport63nDr1nDe1,1.175439,0.473360,0.189511,0.662871,4910,4892,13375,13375
grid22nDr0nDe1,3.466165,1.865088,0.215988,2.081076,7914,7882,14694,14694
airport64nDr0nDe3,1.979950,0.368857,0.165600,0.534457,5340,5322,15435,15435
airport60nDr0nDe2,1.949875,0.915475,0.874191,1.789666,12366,12318,37113,37113
airport66nDr1nDe0,0.842105,0.153597,0.068422,0.222019,2528,2528,6414,6414
airport63nDr0nDe2,1.781955,0.713761,0.333912,1.047673,7288,7256,20725,20725
airport64nDr1nDe1,1.122807,0.389048,0.210888,0.599936,6058,6036,17557,17557
airport64nDr0nDe2,1.498747,0.533426,0.490074,1.023500,8436,8400,25039,25039
airport66nDr0nDe1,1.654135,0.463118,0.140808,0.603926,4770,4754,13007,13007
metroplex16nDr1nDe1,2.213033,2.652895,0.382672,3.035567,7936,7876,21154,21154
airport66nDr0nDe2,2.082707,0.510476,0.147868,0.658344,4776,4758,13013,13013
airport66nDr0nDe3,2.558897,0.504511,0.180161,0.684672,4782,4762,13019,13019
metroplex16nDr1nDe0,2.210526,4.029662,0.934826,4.964488,11454,11362,31843,31843
airport68nDr1nDe0,1.157895,0.078240,0.026295,0.104535,1574,1573,3671,3671
airport68nDr0nDe3,1.751880,0.193789,0.070926,0.264715,2534,2528,6439,6439
airport68nDr0nDe2,1.275689,0.225748,0.068724,0.294472,2528,2524,6433,6433
airport64nDr0nDe1,2.939850,0.732213,0.537240,1.269453,9696,9658,28791,28791
airport66nDr1nDe1,1.453634,0.515910,0.236225,0.752135,5144,5120,14073,14073
airport68nDr0nDe1,3.546366,0.422188,0.130891,0.553079,4100,4088,10923,10923
airport68nDr1nDe1,1.180451,0.204954,0.069031,0.273985,2522,2519,6425,6425
airport69nDr1nDe0,0.894737,0.034297,0.019584,0.053881,510,510,988,988
airport62nDr0nDe3,2.932331,1.326761,0.907668,2.234429,12644,12588,37651,37651
airport69nDr0nDe1,3.203008,0.227145,0.110049,0.337194,3626,3624,10377,10377
airport69nDr0nDe2,1.604010,0.218241,0.113700,0.331941,3666,3658,10428,10428
metroplex11nDr0nDe2,11.015038,6.218809,2.005606,8.224415,15476,15372,44662,44662
metroplex14nDr0nDe1,1.631579,7.320074,4.190994,11.511068,18834,18674,54297,54297
airport69nDr1nDe1,3.298246,0.266901,0.158968,0.425869,3962,3954,11311,11311
grid22nDr1nDe1,5.037594,1.943830,0.273417,2.217247,10154,10104,19104,19104
airport60nDr0nDe3,0.781955,1.386774,1.499212,2.885986,13586,13524,40347,40347
grid1nDr0nDe3,4.305764,3.252325,0.545893,3.798218,13708,13642,26572,26572
metroplex17nDr0nDe1,2.904762,3.222060,0.604984,3.827044,9844,9784,27674,27674
grid22nDr0nDe2,14.213033,1.739327,0.431373,2.170700,7920,7886,14700,14700
airport65nDr1nDe1,3.764411,1.105346,0.586699,1.692045,11262,11226,34017,34017
airport6nDr0nDe2,2.100251,0.497371,0.302878,0.800249,7938,7914,24348,24348
metroplex17nDr1nDe1,2.553885,0.984387,0.109352,1.093739,3516,3498,8944,8944
airport6nDr1nDe1,1.298246,0.665050,0.435175,1.100225,8210,8182,25065,25065
airport67nDr1nDe1,2.070175,1.286977,0.529439,1.816416,10964,10922,32309,32309
grid22nDr0nDe3,4.969925,1.514426,0.356417,1.870843,9460,9416,17757,17757
airport70nDr1nDe0,1.000000,0.449336,0.288237,0.737573,8144,8126,25225,25225
metroplex17nDr0nDe3,10.729323,0.683924,0.098997,0.782921,2740,2724,6720,6720
airport67nDr1nDe0,0.000000,1.382325,0.761932,2.144257,12942,12872,37655,37655
metroplex16nDr0nDe1,12.631579,5.804243,2.143730,7.947973,14212,14102,40366,40366
airport69nDr0nDe3,0.962406,1.143368,0.654382,1.797750,11702,11648,34343,34343
metroplex15nDr1nDe1,3.215539,6.916106,2.289661,9.205767,15486,15364,44054,44054
airport65nDr1nDe0,0.000000,1.528857,1.151409,2.680266,15924,15850,47690,47690
airport70nDr0nDe2,1.824561,0.776850,0.517218,1.294068,10086,10056,31263,31263
metroplex0nDr0nDe3,12.010025,5.708160,2.170689,7.878849,14342,14224,40587,40587
grid21nDr1nDe1,4.406015,4.380953,0.628798,5.009751,17392,17304,34183,34183
airport67nDr0nDe2,1.639098,1.540930,1.266380,2.807310,12828,12768,37501,37501
airport67nDr0nDe1,1.809524,1.578795,1.439491,3.018286,12964,12890,37684,37684
airport70nDr0nDe1,0.779449,1.025959,0.751663,1.777622,14210,14170,45021,45021
airport72nDr1nDe0,0.631579,0.116088,0.067737,0.183825,2342,2342,6269,6269
airport70nDr1nDe1,1.348371,0.703410,0.574724,1.278134,10080,10052,31255,31255
airport65nDr0nDe1,0.952381,1.583584,2.152063,3.735647,15930,15854,47698,47698
airport72nDr0nDe1,0.832080,0.400857,0.112429,0.513286,5070,5054,14501,14501
metroplex15nDr1nDe0,1.421053,8.707562,2.858673,11.566235,19096,18944,54917,54917
grid21nDr1nDe0,1.105263,5.473405,1.332364,6.805769,19856,19752,39286,39286
airport67nDr0nDe3,1.904762,1.579653,1.136819,2.716472,12896,12828,37591,37591
metroplex17nDr1nDe0,2.157895,3.279555,0.446776,3.726331,9256,9202,25869,25869
airport72nDr1nDe1,2.939850,0.202226,0.092400,0.294626,3050,3048,8405,8405
airport6nDr1nDe0,0.736842,1.436753,1.171159,2.607912,15940,15882,49385,49385
airport71nDr0nDe3,2.714286,0.556405,0.390815,0.947220,8080,8040,23162,23162
metroplex17nDr0nDe2,4.421053,1.730375,0.140803,1.871178,5734,5704,15279,15279
airport71nDr1nDe0,0.684211,0.873918,0.584889,1.458807,8722,8682,25055,25055
airport72nDr0nDe2,1.223058,0.597498,0.373871,0.971369,7726,7698,22766,22766
airport71nDr0nDe1,0.385965,1.261837,0.642117,1.903954,11022,10966,31591,31591
airport71nDr0nDe2,1.160401,1.009568,0.633940,1.643508,9730,9684,28105,28105
airport6nDr0nDe1,0.982456,1.708460,1.391005,3.099465,16008,15946,49483,49483
airport6nDr0nDe3,1.629073,1.605314,1.582433,3.187747,16078,16010,49579,49579
airport65nDr0nDe3,2.428571,1.863056,1.674049,3.537105,15942,15862,47710,47710
metroplex19nDr0nDe2,3.789474,0.579448,0.058484,0.637932,2382,2378,5657,5657
grid18nDr0nDe3,9.007519,5.248217,2.521978,7.770195,19738,19632,38872,38872
airport71nDr1nDe1,1.939850,1.158785,1.034924,2.193709,10138,10090,29322,29322
airport75nDr0nDe2,1.433584,0.369547,0.175474,0.545021,4622,4604,12589,12589
metroplex19nDr1nDe1,2.203008,0.863608,0.112465,0.976073,3258,3242,7840,7840
metroplex18nDr1nDe0,2.578947,2.627917,0.419742,3.047659,7686,7636,20936,20936
airport75nDr0nDe3,2.100251,0.468203,0.175702,0.643905,4628,4608,12595,12595
airport75nDr1nDe1,1.333333,0.215613,0.075747,0.291360,2938,2928,7506,7506
airport76nDr0nDe1,1.233083,0.333365,0.074654,0.408019,4102,4092,11083,11083
airport76nDr0nDe2,1.518797,0.374386,0.121344,0.495730,4108,4096,11089,11089
airport70nDr0nDe3,1.428571,1.478649,2.123446,3.602095,16132,16058,50036,50036
airport74nDr1nDe1,1.496241,0.841702,0.423825,1.265527,9072,9038,26401,26401
grid21nDr0nDe2,9.436090,6.162545,0.886452,7.048997,22032,21908,43836,43836
airport76nDr1nDe0,0.947368,0.367457,0.122906,0.490363,4096,4088,11075,11075
airport77nDr0nDe1,0.822055,0.172794,0.094118,0.266912,3150,3146,9046,9046
airport72nDr0nDe3,1.619048,1.080721,1.313115,2.393836,11662,11602,33980,33980
airport77nDr1nDe0,0.842105,0.087112,0.054615,0.141727,1800,1800,5022,5022
grid21nDr0nDe3,7.516291,5.189264,2.329620,7.518884,18160,18062,35723,35723
grid15nDr0nDe2,5.463659,7.379239,8.660407,16.039646,25634,25482,50838,50838
airport76nDr0nDe3,1.488722,0.478918,0.205312,0.684230,5538,5516,15491,15491
grid23nDr1nDe0,1.315789,5.367648,0.717506,6.085154,20560,20462,40456,40456
airport73nDr1nDe0,1.368421,1.547070,0.816768,2.363838,12530,12482,36737,36737
airport77nDr0nDe2,1.561404,0.284152,0.216152,0.500304,4920,4904,14411,14411
airport76nDr1nDe1,0.726817,0.367138,0.239416,0.606554,5526,5508,15477,15477
airport75nDr0nDe1,2.017544,1.088526,0.527696,1.616222,10220,10176,29516,29516
airport73nDr0nDe1,0.385965,1.689888,0.863893,2.553781,13236,13172,38387,38387
airport75nDr1nDe0,1.210526,1.123269,0.444689,1.567958,9460,9418,27207,27207
airport77nDr1nDe1,0.917293,0.348855,0.248770,0.597625,5208,5189,15220,15220
metroplex19nDr1nDe0,2.210526,2.772039,0.291457,3.063496,8156,8104,22117,22117
airport73nDr1nDe1,1.754386,1.586913,1.130887,2.717800,12536,12486,36743,36743
metroplex1nDr1nDe0,2.105263,1.087423,0.113731,1.201154,3952,3938,10096,10096
airport74nDr0nDe1,0.476190,1.502861,1.097779,2.600640,13588,13510,39285,39285
airport7nDr0nDe1,0.726817,0.126054,0.076194,0.202248,2588,2586,7378,7378
airport77nDr0nDe3,1.962406,0.562012,0.396592,0.958604,7424,7396,22273,22273
airport7nDr0nDe2,1.203008,0.141127,0.074821,0.215948,3162,3154,8825,8825
airport74nDr1nDe0,0.000000,1.650285,1.079212,2.729497,13582,13506,39277,39277
airport7nDr1nDe0,0.631579,0.019238,0.021472,0.040710,526,526,1365,1365
airport73nDr0nDe2,2.047619,1.658473,1.375735,3.034208,13356,13272,38537,38537
airport7nDr1nDe1,0.726817,0.136611,0.090024,0.226635,2588,2586,7376,7376
metroplex19nDr0nDe3,4.102757,1.189014,0.187478,1.376492,4784,4752,12110,12110
airport74nDr0nDe2,1.390977,1.543651,1.803124,3.346775,13462,13396,39114,39114
grid23nDr0nDe1,3.864662,5.569206,2.633711,8.202917,21828,21706,42914,42914
airport73nDr0nDe3,1.523810,1.781556,1.328338,3.109894,13282,13208,38441,38441
airport79nDr1nDe1,1.666667,0.540002,0.408710,0.948712,8616,8594,27160,27160
grid23nDr1nDe1,7.027569,5.068537,1.178774,6.247311,19938,19844,39231,39231
airport7nDr0nDe3,2.015038,0.710404,0.370658,1.081062,7582,7556,22215,22215
airport81nDr0nDe3,1.265664,0.217418,0.081843,0.299261,2796,2790,7277,7277
grid21nDr0nDe1,7.233083,6.792632,3.316419,10.109051,21978,21856,43758,43758
airport78nDr1nDe0,0.736842,1.334571,0.713992,2.048563,12818,12774,38728,38728
grid24nDr1nDe0,2.052632,5.413440,0.821050,6.234490,21530,21440,42726,42726
metroplex1nDr0nDe1,12.390977,2.348351,0.473399,2.821750,6904,6864,18675,18675
airport78nDr0nDe1,0.333333,1.380046,1.060573,2.440619,13546,13478,40336,40336
airport81nDr1nDe1,0.884712,0.230100,0.085435,0.315535,2784,2782,7263,7263
airport78nDr1nDe1,1.719298,1.357567,1.372088,2.729655,13196,13148,39839,39839
metroplex20nDr0nDe1,3.310777,1.239262,0.176082,1.415344,4244,4218,10750,10750
airport80nDr1nDe1,1.147870,1.160074,0.572169,1.732243,10058,10018,29267,29267
metroplex18nDr0nDe3,5.666667,4.406256,0.672757,5.079013,10406,10332,29261,29261
airport80nDr0nDe1,0.385965,1.226970,0.676813,1.903783,11336,11284,32678,32678
airport81nDr1nDe0,0.842105,0.742925,0.388654,1.131579,8042,8008,23266,23266
metroplex20nDr1nDe0,2.578947,0.315259,0.032242,0.347501,1254,1253,2755,2755
airport79nDr0nDe3,2.333333,0.788660,1.262847,2.051507,14070,14022,43783,43783
airport78nDr0nDe3,1.105263,1.454857,1.144028,2.598885,13432,13372,40177,40177
metroplex15nDr0nDe1,9.461153,8.424958,6.664634,15.089592,19206,19042,55066,55066
airport80nDr1nDe0,1.368421,1.314185,0.668959,1.983144,11150,11102,32403,32403
metroplex16nDr0nDe3,7.942356,7.157300,2.656092,9.813392,17408,17278,50203,50203
airport74nDr0nDe3,2.095238,1.688685,1.740552,3.429237,13526,13452,39198,39198
airport79nDr0nDe1,0.516291,1.402639,1.254875,2.657514,15214,15160,46908,46908
metroplex18nDr1nDe1,4.421053,4.814441,0.669508,5.483949,11904,11828,34001,34001
grid16nDr0nDe3,2.824561,7.267271,1.537486,8.804757,24410,24268,48252,48252
metroplex10nDr0nDe1,18.583960,5.115062,16.300900,21.415962,13972,13876,39939,39939
metroplex19nDr0nDe1,3.626566,4.657840,1.014996,5.672836,12450,12360,35154,35154
airport79nDr1nDe0,1.368421,1.539026,1.511477,3.050503,15118,15066,46765,46765
airport82nDr0nDe3,1.909774,0.462830,0.200706,0.663536,5476,5454,15544,15544
airport81nDr0nDe2,0.972431,1.114261,0.869884,1.984145,10670,10616,30612,30612
airport81nDr0nDe1,0.095238,1.209162,0.884943,2.094105,10738,10680,30708,30708
metroplex18nDr0nDe1,13.395990,4.597314,0.891973,5.489287,11156,11086,31614,31614
airport80nDr0nDe2,1.761905,1.260517,1.695501,2.956018,11458,11388,32834,32834
metroplex15nDr0nDe2,6.824561,9.475500,2.800260,12.275760,19148,18986,54982,54982
airport79nDr0nDe2,2.448622,1.363831,1.858439,3.222270,14666,14614,45475,45475
airport78nDr0nDe2,2.142857,1.518075,2.023421,3.541496,13600,13520,40399,40399
grid26nDr1nDe0,1.947368,2.314245,0.260118,2.574363,9558,9514,18181,18181
airport80nDr0nDe3,2.238095,1.230787,1.253276,2.484063,11464,11392,32840,32840
grid23nDr0nDe2,3.972431,5.606239,1.018366,6.624605,21710,21594,42746,42746
airport83nDr0nDe3,1.699248,0.509693,0.314117,0.823810,6908,6878,19796,19796
grid15nDr0nDe3,4.385965,7.954176,2.755319,10.709495,25762,25596,51009,51009
metroplex16nDr0nDe2,19.739348,5.586798,3.930684,9.517482,14218,14106,40372,40372
grid24nDr1nDe1,4.736842,5.726183,2.423405,8.149588,22146,22050,43983,43983
metroplex1nDr1nDe1,2.418546,3.080136,0.572922,3.653058,9482,9424,26461,26461
metroplex12nDr0nDe3,10.892231,1.758855,0.282955,2.041810,5164,5116,13008,13008
airport82nDr1nDe1,0.917293,0.846539,0.470664,1.317203,8844,8808,25856,25856
airport82nDr0nDe2,1.749373,1.163912,0.672996,1.836908,10894,10848,32210,32210
airport82nDr1nDe0,0.789474,1.107681,0.595038,1.702719,11622,11572,34273,34273
airport82nDr0nDe1,0.333333,1.214864,0.949942,2.164806,11870,11808,34629,34629
airport83nDr1nDe0,1.105263,1.205922,0.667826,1.873748,11340,11298,33247,33247
airport84nDr1nDe1,7.255639,0.879565,0.426882,1.306447,9520,9489,28224,28224
grid26nDr0nDe1,3.556391,3.561651,0.612975,4.174626,14104,14042,27562,27562
airport83nDr1nDe1,1.401003,1.013665,0.862228,1.875893,10944,10904,32130,32130
airport86nDr0nDe2,1.413534,0.619633,0.369392,0.989025,7322,7290,21434,21434
airport86nDr1nDe0,0.842105,0.354106,0.291595,0.645701,5518,5494,15741,15741
airport86nDr1nDe1,3.177945,0.264707,0.176141,0.440848,4892,4880,14045,14045
grid27nDr1nDe1,5.892231,0.826341,0.074876,0.901217,3862,3860,6921,6921
airport84nDr1nDe0,1.105263,1.155997,0.571957,1.727954,11028,10986,33056,33056
grid26nDr1nDe1,2.385965,2.679852,0.338871,3.018723,11562,11506,22245,22245
airport86nDr0nDe1,0.927318,0.710439,0.454562,1.165001,8098,8064,24059,24059
airport83nDr0nDe1,0.571429,1.353328,1.255367,2.608695,11736,11668,33804,33804
airport84nDr0nDe1,1.541353,1.462472,0.934479,2.396951,12912,12856,38414,38414
grid27nDr0nDe1,3.769424,2.516568,0.421842,2.938410,9746,9694,18495,18495
airport84nDr0nDe2,1.656642,1.426880,0.872093,2.298973,12500,12446,37211,37211
metroplex22nDr1nDe1,4.406015,0.904594,0.099099,1.003693,2954,2944,7081,7081
grid27nDr1nDe0,1.842105,1.391596,0.160244,1.551840,6356,6338,11753,11753
airport87nDr0nDe1,1.203008,0.581292,0.446937,1.028229,10760,10732,34305,34305
airport83nDr0nDe2,7.070175,1.282347,1.524710,2.807057,11590,11536,33606,33606
metroplex20nDr0nDe2,12.107769,2.337478,0.357937,2.695415,6470,6428,17351,17351
metroplex20nDr1nDe1,5.824561,2.233787,0.271278,2.505065,6128,6092,16339,16339
metroplex22nDr1nDe0,2.578947,2.014047,0.169894,2.183941,5596,5568,14703,14703
grid24nDr0nDe1,0.621554,5.928385,1.065370,6.993755,24962,24824,49668,49668
airport86nDr0nDe3,1.593985,0.899648,0.606958,1.506606,10296,10252,30950,30950
metroplex1nDr0nDe3,15.270677,1.716497,0.391556,2.108053,6598,6562,17877,17877
airport87nDr1nDe1,1.180451,0.528581,0.342341,0.870922,7928,7910,24577,24577
airport87nDr1nDe0,0.947368,0.632171,0.400973,1.033144,9728,9708,30823,30823
grid26nDr0nDe3,5.756892,3.351456,0.489057,3.840513,14678,14608,28743,28743
airport84nDr0nDe3,1.095238,1.319492,1.240104,2.559596,13224,13150,38855,38855
metroplex23nDr0nDe2,11.172932,0.757323,0.035179,0.792502,2220,2216,4934,4934
airport85nDr1nDe0,0.210526,1.640712,0.974470,2.615182,13940,13879,40910,40910
grid26nDr0nDe2,3.591479,4.637785,0.948830,5.586615,18304,18222,36283,36283
airport85nDr1nDe1,1.338346,1.713152,0.772515,2.485667,13304,13249,39271,39271
airport88nDr1nDe0,1.105263,1.026519,0.382309,1.408828,8936,8904,25964,25964
airport90nDr1nDe0,0.736842,0.175296,0.067378,0.242674,2164,2164,5530,5530
metroplex18nDr0nDe2,15.130326,5.905772,2.239592,8.145364,14840,14740,42970,42970
airport87nDr0nDe2,2.548872,0.991190,0.624764,1.615954,14098,14058,45057,45057
grid25nDr0nDe1,3.566416,6.864684,2.811518,9.676202,24616,24472,49009,49009
grid24nDr0nDe2,0.924812,6.631172,2.612768,9.243940,25038,24890,49767,49767
airport90nDr0nDe1,1.360902,0.471602,0.193980,0.665582,5490,5468,15182,15182
airport90nDr0nDe2,1.551378,0.535882,0.253675,0.789557,5496,5472,15188,15188
airport90nDr1nDe1,1.147870,0.418467,0.127531,0.545998,3992,3982,10629,10629
airport90nDr0nDe3,1.814536,0.436527,0.171044,0.607571,5118,5100,14141,14141
grid29nDr0nDe1,2.543860,1.311913,0.143999,1.455912,6162,6142,11361,11361
grid25nDr1nDe0,1.157895,6.804264,1.920667,8.724931,24360,24234,48650,48650
grid29nDr1nDe0,2.842105,1.068290,0.097548,1.165838,4348,4348,7833,7833
airport85nDr0nDe2,3.285714,1.583692,3.024829,4.608521,14162,14074,41203,41203
airport85nDr0nDe1,1.857143,1.797091,2.324349,4.121440,14156,14070,41197,41197
airport88nDr1nDe1,1.463659,1.147921,0.626611,1.774532,12798,12748,38396,38396
airport8nDr1nDe1,1.423559,1.087337,0.413081,1.500418,9252,9222,26966,26966
grid27nDr0nDe2,6.596491,3.602437,0.549889,4.152326,12986,12922,25117,25117
grid25nDr0nDe2,3.182957,6.930543,2.427544,9.358087,24736,24570,49156,49156
grid28nDr1nDe1,3.363409,2.117721,0.175377,2.293098,9776,9740,18525,18525
metroplex22nDr0nDe1,4.102757,2.958070,0.488509,3.446579,9974,9916,27962,27962
airport88nDr0nDe1,1.729323,1.592411,1.181425,2.773836,13168,13114,39419,39419
airport8nDr1nDe0,0.736842,1.378416,0.556202,1.934618,11790,11746,34763,34763
airport92nDr0nDe2,1.781955,0.473590,0.152565,0.626155,4992,4974,13611,13611
metroplex21nDr1nDe1,4.418546,3.697640,0.631646,4.329286,8526,8454,22571,22571
airport91nDr1nDe0,0.947368,0.659008,0.420162,1.079170,8334,8304,24749,24749
airport8nDr0nDe1,0.438596,1.820838,1.069299,2.890137,13526,13460,39386,39386
airport92nDr0nDe3,2.067669,0.493459,0.185649,0.679108,4998,4978,13617,13617
airport92nDr1nDe1,4.476190,0.464319,0.165890,0.630209,4952,4936,13552,13552
airport91nDr0nDe1,1.095238,1.094249,0.514625,1.608874,10432,10396,30982,30982
airport87nDr0nDe3,1.115288,1.108546,1.972051,3.080597,15534,15478,48787,48787
metroplex20nDr0nDe3,10.005013,3.497466,0.689576,4.187042,9096,9036,25123,25123
metroplex22nDr0nDe2,4.621554,2.847790,0.459845,3.307635,8664,8608,23915,23915
airport8nDr0nDe2,0.591479,1.824303,1.225072,3.049375,13506,13438,39353,39353
airport92nDr1nDe0,0.684211,0.784663,0.354447,1.139110,7862,7834,22645,22645
airport88nDr0nDe2,0.714286,1.493694,1.882586,3.376280,13868,13794,40984,40984
airport91nDr1nDe1,1.095238,1.041783,0.622104,1.663887,10432,10396,30980,30980
grid23nDr0nDe3,5.022556,5.877710,1.354313,7.232023,21804,21678,42872,42872
airport8nDr0nDe3,2.471178,1.643205,1.104417,2.747622,12682,12622,37209,37209
airport92nDr0nDe1,3.140351,1.160313,0.611626,1.771939,10200,10156,29881,29881
grid2nDr1nDe0,1.894737,1.432786,0.160580,1.593366,6550,6532,12124,12124
airport88nDr0nDe3,2.000000,1.578749,2.123593,3.702342,13912,13828,41035,41035
grid25nDr1nDe1,6.243108,6.755610,1.494323,8.249933,23042,22924,45890,45890
airport91nDr0nDe2,0.476190,1.225672,1.164620,2.390292,11428,11370,33424,33424
grid30nDr0nDe3,5.380952,0.768976,0.076362,0.845338,3446,3440,5998,5998
airport94nDr1nDe0,1.315789,0.644334,0.165599,0.809933,5678,5664,15833,15833
grid25nDr0nDe3,4.278195,6.874851,2.415505,9.290356,24742,24574,49162,49162
airport95nDr0nDe2,1.012531,0.400034,0.185198,0.585232,4846,4828,13633,13633
grid28nDr1nDe0,2.947368,3.872416,0.426573,4.298989,15576,15504,30315,30315
airport95nDr1nDe0,0.631579,0.234088,0.144517,0.378605,4834,4820,13619,13619
grid27nDr0nDe3,12.741855,4.617618,0.861919,5.479537,15342,15270,29981,29981
airport95nDr1nDe1,0.621554,0.260659,0.100947,0.361606,3672,3660,9834,9834
airport95nDr0nDe1,0.822055,0.451822,0.233494,0.685316,5282,5258,14850,14850
airport85nDr0nDe3,3.380952,1.806116,5.578014,7.384130,14168,14078,41209,41209
airport95nDr0nDe3,1.488722,0.366549,0.174049,0.540598,4852,4832,13639,13639
